Source	Target	association_score	num_Triplets	MutualInformation	InterationInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	COMBI_II_DPI
ASV_1346_16S_022_3	ASV_1635_16S_022_3	0.768217119294838	1	0.508949	-0.470141	0.358641	3	1	1
ASV_922_16S_022_3	ASV_1638_16S_022_3	0.829184295938532	1	0.642481	0.185005	nan	3	1	1
ASV_1195_16S_022_3	ASV_1659_16S_022_3	0.616169571876526	1	0.769043	-0.798436	0.476523	3	1	1
ASV_913_16S_022_3	ASV_1669_16S_022_3	0.902006115422346	1	0.566162	-0.432363	0.310689	3	1	1
ASV_1032_16S_022_3	ASV_1669_16S_022_3	0.560917383057927	1	0.415579	-0.286361	0.346653	3	1	1
ASV_1346_16S_022_3	ASV_1669_16S_022_3	0.608604561646983	1	0.496044	-0.457236	0.442557	3	1	1
ASV_1151_16S_022_3	ASV_1682_16S_022_3	0.584923326969147	1	0.438329	-0.399521	0.286713	3	1	1
ASV_1033_16S_022_3	ASV_1690_16S_022_3	0.787841975688934	1	0.663959	-0.625152	0.000999	3	1	1
ASV_1342_16S_022_3	ASV_1690_16S_022_3	0.592055916786194	1	0.784507	-0.753626	0.000999	3	1	1
ASV_1455_16S_022_3	ASV_1761_16S_022_3	0.760946975200633	1	0.625745	-0.468705	0.715285	3	1	1
ASV_852_16S_022_3	ASV_1766_16S_022_3	0.972977055838034	1	0.690586	-0.478884	0.262737	3	1	1
ASV_1035_16S_022_3	ASV_1787_16S_022_3	0.748088103142086	1	0.368211	-0.415233	0.702298	3	1	1
ASV_598_16S_022_3	ASV_1807_16S_022_3	0.983806154163916	1	0.819720	0.536150	nan	3	1	1
ASV_860_16S_022_3	ASV_1844_16S_022_3	0.966283515015281	1	0.887846	-0.811515	0.477522	3	1	1
ASV_1536_16S_022_3	ASV_1860_16S_022_3	0.766512046665002	1	0.666679	0.186567	nan	3	1	1
ASV_213_16S_022_3	ASV_1866_16S_022_3	0.832617566732581	1	0.379322	0.202980	nan	3	1	1
ASV_487_16S_022_3	ASV_1868_16S_022_3	0.62377	1	0.494903	-0.494903	0.047952	3	1	1
ASV_1070_16S_022_3	ASV_1868_16S_022_3	0.79435357068309	1	0.460389	-0.460389	0.142857	3	1	1
ASV_595_16S_022_3	ASV_1875_16S_022_3	0.601109981536865	1	0.527948	-0.489140	0.095904	3	1	1
ASV_1073_16S_022_3	ASV_1875_16S_022_3	0.726201832294464	1	0.584911	-0.503458	0.143856	3	1	1
ASV_498_16S_022_3	ASV_1887_16S_022_3	0.869703626487956	1	0.959106	-0.435843	0.322677	3	1	1
ASV_1460_16S_022_3	ASV_1899_16S_022_3	0.741247897957668	1	0.573826	-0.444608	0.226773	3	1	1
ASV_724_16S_022_3	ASV_1896_16S_022_3	0.765815935027045	1	0.663959	0.219423	nan	3	1	1
ASV_1518_16S_022_3	ASV_1943_16S_022_3	0.818818246536477	1	0.658998	1.183295	nan	3	1	1
ASV_1093_16S_022_3	ASV_1958_16S_022_3	0.996021024952422	1	0.933911	-0.345254	0.953047	3	1	1
ASV_946_16S_022_3	ASV_1982_16S_022_3	0.756854865887365	1	0.533957	0.225820	nan	3	1	1
ASV_1392_16S_022_3	ASV_1982_16S_022_3	0.546503961086273	1	0.571481	-0.504851	0.584416	3	1	1
ASV_106_16S_022_3	ASV_1991_16S_022_3	0.979090739343034	1	0.705360	-0.666552	0.322677	3	1	1
ASV_826_16S_022_3	ASV_2001_16S_022_3	0.752742100778184	1	0.661864	-0.512751	0.347652	3	1	1
