Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
ASV_342_16S_022_3	ASV_443_16S_022_3	1	ENV_NH4	0.583064	0.738205	0.155141	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_336_16S_022_3	ASV_446_16S_022_3	1	ENV_NH4	0.678126	0.132564	-0.545561	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_361_16S_022_3	ASV_446_16S_022_3	1	ENV_NH4	0.827085	0.353273	-0.473812	0.289710	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_399_16S_022_3	ASV_446_16S_022_3	1	ENV_NH4	0.750859	0.225290	-0.525570	0.113886	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_252_16S_022_3	ASV_485_16S_022_3	1	ENV_NH4	0.365652	-0.039095	-0.404747	0.435564	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_322_16S_022_3	ASV_498_16S_022_3	1	ENV_NH4	0.741540	0.272515	-0.469024	0.315684	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_131_16S_022_3	ASV_520_16S_022_3	1	ENV_NH4	0.721882	0.925922	0.204040	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_346_16S_022_3	ASV_520_16S_022_3	1	ENV_NH4	0.689807	0.536409	-0.153398	0.590410	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_513_16S_022_3	ASV_526_16S_022_3	1	ENV_NH4	0.663959	0.778198	0.114239	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_259_16S_022_3	ASV_534_16S_022_3	1	ENV_NH4	0.484975	0.230362	-0.254614	0.464535	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
