Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
ASV_894_16S_022_3	ASV_988_16S_022_3	1	ENV_Temperature	0.719096	2.844425	2.125329	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_908_16S_022_3	ASV_990_16S_022_3	1	ENV_Temperature	0.325857	2.731680	2.405822	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_682_16S_022_3	ASV_995_16S_022_3	1	ENV_Temperature	0.618460	0.169210	-0.449250	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_149_16S_022_3	ASV_1001_16S_022_3	1	ENV_Temperature	0.299220	0.038420	-0.260799	0.389610	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_748_16S_022_3	ASV_1001_16S_022_3	1	ENV_Temperature	0.697607	0.084605	-0.613002	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_8_16S_022_3	ASV_1000_16S_022_3	1	ENV_Temperature	0.510817	0.000000	-0.510817	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_515_16S_022_3	ASV_1003_16S_022_3	1	ENV_Temperature	0.728109	0.000000	-0.728109	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_510_16S_022_3	ASV_1006_16S_022_3	1	ENV_Temperature	0.765633	0.272340	-0.493293	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_238_16S_022_3	ASV_1013_16S_022_3	1	ENV_Temperature	0.586478	0.000000	-0.586478	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_361_16S_022_3	ASV_1013_16S_022_3	1	ENV_Temperature	0.780324	0.153336	-0.626989	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_446_16S_022_3	ASV_1013_16S_022_3	1	ENV_Temperature	0.726070	0.105774	-0.620296	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_90_16S_022_3	ASV_1014_16S_022_3	1	ENV_Temperature	0.624516	1.534332	0.909816	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
