Source	Target	association_score	num_Triplets	MutualInformation	InterationInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	COMBI_II_DPI
ASV_189_16S_022_3	ASV_414_16S_022_3	-0.549083967249259	1	0.530488	0.054300	nan	3	1	1
ASV_226_16S_022_3	ASV_414_16S_022_3	-0.631913702974152	1	0.329969	-0.253612	0.000999	3	1	1
ASV_145_16S_022_3	ASV_421_16S_022_3	0.734014895910037	1	0.767877	-0.570867	0.091908	3	1	1
ASV_154_16S_022_3	ASV_421_16S_022_3	0.753625631332397	1	0.893467	-0.744153	0.091908	3	1	1
ASV_189_16S_022_3	ASV_422_16S_022_3	0.8807	1	0.966193	0.362036	nan	3	1	1
ASV_318_16S_022_3	ASV_422_16S_022_3	0.921970170285537	1	0.932192	-0.722945	0.455544	3	1	1
ASV_388_16S_022_3	ASV_422_16S_022_3	0.603611469268799	1	0.622788	0.286881	nan	3	1	1
ASV_155_16S_022_3	ASV_424_16S_022_3	0.627217173576355	1	0.623912	-0.590123	0.273726	3	1	1
ASV_282_16S_022_3	ASV_425_16S_022_3	0.763195395469666	1	0.756021	-0.621902	0.000999	3	1	1
ASV_309_16S_022_3	ASV_425_16S_022_3	0.642187476158142	1	0.756021	-0.353857	0.182817	3	1	1
ASV_136_16S_022_3	ASV_426_16S_022_3	0.644510865211487	1	0.577260	-0.382382	0.091908	3	1	1
ASV_222_16S_022_3	ASV_426_16S_022_3	0.574940323829651	1	0.657117	-0.554171	0.000999	3	1	1
ASV_424_16S_022_3	ASV_427_16S_022_3	-0.577604055404663	1	0.557088	-0.523299	0.182817	3	1	1
ASV_271_16S_022_3	ASV_429_16S_022_3	0.831741207829141	1	0.588503	1.183452	nan	3	1	1
ASV_93_16S_022_3	ASV_430_16S_022_3	0.778830101969406	1	0.718305	-0.038625	0.182817	3	1	1
ASV_132_16S_022_3	ASV_430_16S_022_3	0.63159167766571	1	0.521138	0.200914	nan	3	1	1
ASV_431_16S_022_3	ASV_437_16S_022_3	0.554123342037201	1	0.576937	1.387735	nan	3	1	1
ASV_80_16S_022_3	ASV_440_16S_022_3	0.576558172702789	1	0.534490	0.484189	nan	3	1	1
ASV_434_16S_022_3	ASV_444_16S_022_3	0.748847174363118	1	0.368061	-0.301001	0.455544	3	1	1
ASV_260_16S_022_3	ASV_448_16S_022_3	0.687943875789642	1	0.640790	-0.611067	0.000999	3	1	1
ASV_348_16S_022_3	ASV_448_16S_022_3	0.707747668399113	1	0.718056	-0.767898	0.363636	3	1	1
ASV_110_16S_022_3	ASV_449_16S_022_3	0.799998291550906	1	0.700397	0.287682	nan	3	1	1
ASV_212_16S_022_3	ASV_449_16S_022_3	0.71045161459962	1	0.658002	0.256448	nan	3	1	1
ASV_121_16S_022_3	ASV_452_16S_022_3	0.699319344465397	1	0.752187	-0.718398	0.000999	3	1	1
