Source	Target	association_score	MutualInformation	num_Triplets	percentage_co_occurrence
ASV_754_16S_022_3	OTU_489_18S_022_3	0.613405629369024	0.727784	0	72.727273
ASV_755_16S_022_3	ASV_705_16S_3_200	0.587077300014816	0.430578	0	57.142857
ASV_755_16S_022_3	OTU_610_18S_3_200	0.690653026103973	0.603865	0	57.142857
ASV_758_16S_022_3	ASV_1186_16S_022_3	0.817011292141707	0.587713	0	83.333333
ASV_759_16S_022_3	OTU_763_18S_022_3	0.873553770896705	0.673006	0	75
ASV_760_16S_022_3	OTU_931_18S_022_3	0.745292976380188	0.464086	0	66.666667
ASV_760_16S_3_200	OTU_1706_18S_3_200	0.787575817928278	0.541334	0	66.666667
ASV_760_16S_3_200	OTU_478_18S_3_200	0.721943241162004	0.63444	0	66.666667
ASV_762_16S_022_3	OTU_985_18S_3_200	0.83281690584828	0.542557	0	83.333333
ASV_764_16S_022_3	ASV_1307_16S_022_3	0.612584828620785	0.519532	0	80
ASV_764_16S_022_3	OTU_4154_18S_3_200	0.599713289660752	0.599096	0	80
ASV_764_16S_022_3	OTU_6274_18S_3_200	0.523630589426253	0.378099	0	60
ASV_765_16S_022_3	ASV_491_16S_3_200	0.797877007896576	0.65558	0	70
ASV_765_16S_022_3	OTU_1111_18S_022_3	0.664685487747192	0.65558	0	70
ASV_767_16S_022_3	OTU_137_18S_3_200	0.560749063129666	0.75247	0	87.5
ASV_767_16S_022_3	OTU_1577_18S_3_200	0.694773554801941	0.701606	0	93.75
ASV_767_16S_022_3	OTU_195_18S_3_200	0.570159375667572	0.678252	0	75
ASV_769_16S_3_200	OTU_360_18S_3_200	0.788327940093162	0.486585	0	75
ASV_776_16S_022_3	ASV_1194_16S_022_3	0.758456591988192	0.511271	0	66.666667
ASV_776_16S_022_3	OTU_622_18S_3_200	0.583762347698212	0.547893	0	71.428571
ASV_777_16S_3_200	ASV_2288_16S_3_200	0.630027532577515	0.439968	0	80
ASV_779_16S_022_3	ASV_847_16S_022_3	0.871271708717359	0.978681	0	100
ASV_78_16S_022_3	ASV_459_16S_3_200	-0.790983347288202	0.336309	0	13.043478
ASV_78_16S_022_3	ASV_464_16S_3_200	-0.712946885695029	0.390525	0	17.391304
ASV_78_16S_022_3	ASV_83_16S_022_3	0.732268466718171	0.519	0	95
ASV_781_16S_022_3	OTU_356_18S_3_200	0.821937590520584	0.46177	0	80
ASV_781_16S_022_3	OTU_5966_18S_3_200	0.720495700836182	0.378099	0	60
ASV_782_16S_022_3	ASV_808_16S_022_3	0.545714855194092	0.466538	0	57.142857
ASV_782_16S_022_3	OTU_2878_18S_022_3	0.65485292673111	0.541334	0	80
ASV_782_16S_022_3	OTU_826_18S_022_3	0.682568311691284	0.545441	0	62.5
ASV_784_16S_3_200	OTU_1887_18S_3_200	-0.56778	0.56682	0	17.391304
ASV_784_16S_3_200	OTU_458_18S_3_200	-0.599705330219739	0.47828	0	21.73913
ASV_786_16S_022_3	ASV_1581_16S_022_3	0.650945144197958	0.645714	0	85.714286
ASV_786_16S_022_3	ASV_951_16S_022_3	0.623528182506561	0.792907	0	100
ASV_787_16S_3_200	OTU_909_18S_3_200	0.564357280731201	0.574419	0	66.666667
ASV_799_16S_022_3	ASV_1397_16S_022_3	0.54208	0.276732	0	60
ASV_799_16S_022_3	ASV_1569_16S_022_3	0.54397	0.49773	0	80
ASV_8_16S_022_3	ASV_105_16S_022_3	0.662272691726685	0.381678	0	100
ASV_80_16S_022_3	ASV_440_16S_022_3	0.576558172702789	0.53449	0	87.5
ASV_80_16S_022_3	ASV_871_16S_022_3	0.590590415939174	0.834919	0	87.5
ASV_800_16S_022_3	ASV_1250_16S_3_200	0.554566910330385	0.593048	0	70
ASV_800_16S_022_3	OTU_204_18S_3_200	-0.530475086549748	0.46721	0	4.545455
ASV_803_16S_022_3	ASV_1117_16S_022_3	0.857383489608765	0.884958	0	100
ASV_803_16S_022_3	ASV_1117_16S_3_200	0.70275313437137	0.731877	0	88.888889
ASV_803_16S_022_3	ASV_863_16S_022_3	0.552337865054917	0.847401	0	88.888889
ASV_805_16S_022_3	ASV_537_16S_3_200	0.535911023616791	0.58253	0	73.333333
ASV_81_16S_022_3	ASV_226_16S_022_3	0.701210164936012	0.6704	0	100
ASV_81_16S_022_3	ASV_912_16S_3_200	-0.557368695735931	0.397259	0	21.73913
ASV_814_16S_022_3	ASV_1283_16S_3_200	0.728102505710207	0.439968	0	50
ASV_814_16S_022_3	OTU_365_18S_022_3	0.722429863520893	0.53817	0	70
ASV_815_16S_022_3	ASV_1215_16S_3_200	0.52853	0.636698	0	72.727273
ASV_817_16S_022_3	ASV_1220_16S_3_200	0.866604095325424	0.666565	0	80
ASV_819_16S_022_3	ASV_1229_16S_022_3	0.545453088212065	0.710463	0	90
ASV_819_16S_022_3	ASV_1507_16S_022_3	0.70098	0.761248	0	90
ASV_820_16S_022_3	ASV_1439_16S_3_200	0.986394825071001	0.905164	0	100
ASV_823_16S_022_3	ASV_1394_16S_022_3	0.84597649649033	0.625005	0	100
ASV_823_16S_022_3	ASV_1457_16S_3_200	0.735537696665924	0.682767	0	83.333333
ASV_823_16S_022_3	ASV_2304_16S_022_3	0.772187650203705	0.74053	0	100
ASV_823_16S_022_3	OTU_1258_18S_022_3	0.927770245484937	0.704569	0	100
ASV_824_16S_022_3	ASV_1215_16S_022_3	0.709938063515134	0.646807	0	83.333333
ASV_824_16S_022_3	ASV_1458_16S_022_3	-0.598787184679532	0.484794	0	83.333333
ASV_824_16S_022_3	ASV_1658_16S_022_3	0.601435213305685	0.464086	0	66.666667
ASV_824_16S_022_3	OTU_1406_18S_3_200	0.530099034309387	0.54365	0	66.666667
ASV_824_16S_022_3	OTU_850_18S_022_3	0.853820502758026	0.589045	0	71.428571
ASV_827_16S_022_3	ASV_1047_16S_022_3	0.621001839637756	0.438177	0	50
ASV_827_16S_022_3	ASV_910_16S_022_3	0.622978568077087	0.47352	0	62.5
ASV_829_16S_022_3	ASV_1036_16S_022_3	0.567564923436966	0.519532	0	80
ASV_829_16S_022_3	ASV_1335_16S_022_3	0.533079276300613	0.414059	0	60
ASV_83_16S_022_3	ASV_264_16S_022_3	0.899286737980721	0.737645	0	94.736842
ASV_831_16S_022_3	ASV_931_16S_022_3	0.601278225372804	0.707405	0	90.909091
ASV_831_16S_022_3	ASV_957_16S_022_3	0.76741738483911	0.832328	0	100
ASV_833_16S_022_3	ASV_1203_16S_022_3	0.651856482028961	0.587951	0	75
ASV_833_16S_022_3	ASV_930_16S_022_3	0.706467466425405	0.746418	0	87.5
ASV_84_16S_022_3	ASV_448_16S_3_200	0.60180789232254	0.465453	0	75
ASV_84_16S_022_3	ASV_84_16S_3_200	0.940941470675222	0.657883	0	94.117647
ASV_84_16S_3_200	ASV_140_16S_3_200	0.56787972304408	0.69154	0	100
ASV_842_16S_022_3	ASV_971_16S_022_3	0.669013702506417	0.686985	0	90
ASV_847_16S_022_3	ASV_723_16S_3_200	0.577004867695678	0.72583	0	84.615385
ASV_847_16S_022_3	OTU_377_18S_3_200	0.519846429739614	0.506801	0	72.727273
ASV_848_16S_022_3	ASV_1265_16S_022_3	0.937605619430542	0.625005	0	100
ASV_848_16S_022_3	ASV_1270_16S_022_3	0.595800220966339	0.519532	0	80
ASV_848_16S_022_3	ASV_1707_16S_022_3	0.625325739383698	0.464086	0	66.666667
ASV_85_16S_022_3	ASV_85_16S_3_200	0.91782385525518	0.469627	0	90
ASV_850_16S_022_3	ASV_947_16S_022_3	0.821591643994386	0.855045	0	86.666667
ASV_853_16S_022_3	ASV_1173_16S_022_3	0.752947807312012	0.756946	0	77.777778
ASV_858_16S_3_200	OTU_2699_18S_3_200	0.707567870616913	0.519532	0	80
ASV_863_16S_022_3	ASV_1353_16S_022_3	0.726098958084065	0.669634	0	77.777778
ASV_863_16S_022_3	ASV_900_16S_022_3	0.580560705394041	0.785263	0	87.5
ASV_863_16S_3_200	ASV_1512_16S_3_200	0.595593822349561	0.519532	0	80
ASV_868_16S_022_3	ASV_400_16S_3_200	0.728695130263842	0.595803	0	75
ASV_871_16S_022_3	ASV_1303_16S_022_3	0.545042395591736	0.753723	0	85.714286
ASV_872_16S_022_3	ASV_1362_16S_022_3	0.572031140950366	0.49773	0	80
ASV_872_16S_022_3	ASV_1696_16S_022_3	0.590113239871917	0.519532	0	80
ASV_872_16S_022_3	OTU_515_18S_3_200	0.603151206583359	0.356297	0	60
ASV_874_16S_022_3	ASV_1145_16S_022_3	0.706549575094993	0.502498	0	57.142857
ASV_874_16S_022_3	OTU_1121_18S_3_200	0.555583477020264	0.502498	0	57.142857
ASV_874_16S_022_3	OTU_1819_18S_3_200	0.551567256450653	0.416375	0	50
ASV_874_16S_022_3	OTU_733_18S_022_3	0.666156649589539	0.416375	0	50
ASV_878_16S_022_3	ASV_978_16S_022_3	0.617426958494336	0.669738	0	87.5
ASV_88_16S_022_3	ASV_101_16S_022_3	0.640389978885651	0.542557	0	83.333333
ASV_88_16S_022_3	ASV_300_16S_022_3	0.558212637901306	0.505503	0	85.714286
ASV_88_16S_022_3	ASV_559_16S_3_200	0.970479249954224	0.645714	0	100
ASV_88_16S_022_3	OTU_368_18S_3_200	0.828370408500367	0.505503	0	75
ASV_884_16S_022_3	ASV_812_16S_3_200	0.937012026881112	0.735144	0	87.5
ASV_886_16S_022_3	ASV_858_16S_3_200	0.564576208591461	0.487679	0	62.5
ASV_886_16S_022_3	OTU_1431_18S_3_200	0.792329319999864	0.509481	0	62.5
ASV_888_16S_3_200	OTU_3811_18S_3_200	0.58705486322716	0.519532	0	57.142857
ASV_889_16S_022_3	ASV_723_16S_3_200	-0.542137486245791	0.493105	0	9.090909
ASV_89_16S_022_3	ASV_324_16S_022_3	0.778015673160553	0.945137	0	95.238095
ASV_89_16S_022_3	OTU_1893_18S_022_3	0.658681571483612	0.275071	0	8.695652
ASV_89_16S_022_3	OTU_2234_18S_022_3	-0.780126434568079	0.311031	0	8.695652
ASV_892_16S_022_3	OTU_3326_18S_022_3	0.732271999248481	0.300418	0	42.857143
ASV_893_16S_022_3	ASV_920_16S_022_3	0.683280571878601	0.837088	0	90.909091
ASV_9_16S_022_3	ASV_129_16S_022_3	0.529352128505707	0.875171	0	90
ASV_9_16S_022_3	ASV_2288_16S_3_200	-0.562678575515747	0.362279	0	4.347826
ASV_9_16S_022_3	ASV_65_16S_022_3	0.683823861586373	0.677322	0	90
ASV_9_16S_022_3	OTU_585_18S_022_3	-0.766678631305695	0.384081	0	4.347826
ASV_900_16S_022_3	ASV_1317_16S_022_3	0.584125274079476	0.633778	0	87.5
ASV_905_16S_3_200	ASV_1564_16S_3_200	0.549356997013092	0.485888	0	66.666667
ASV_905_16S_3_200	OTU_2403_18S_3_200	0.780231297016144	0.541334	0	80
ASV_91_16S_022_3	ASV_1065_16S_022_3	0.582481443881989	0.612638	0	75
ASV_91_16S_022_3	OTU_1202_18S_3_200	0.735523819923401	0.502499	0	66.666667
ASV_91_16S_022_3	OTU_1363_18S_3_200	0.851344585418701	0.612638	0	75
ASV_910_16S_022_3	OTU_1202_18S_3_200	0.544376969337463	0.386974	0	66.666667
ASV_910_16S_022_3	OTU_217_18S_3_200	0.62829881569467	0.530274	0	72.727273
ASV_910_16S_022_3	OTU_2181_18S_3_200	0.680811524391174	0.521033	0	77.777778
ASV_915_16S_022_3	OTU_2419_18S_3_200	0.758689903180006	0.418827	0	42.857143
ASV_917_16S_022_3	ASV_1418_16S_022_3	0.872284114473343	0.704028	0	90
ASV_918_16S_022_3	ASV_84_16S_3_200	-0.675202675037654	0.431717	0	52.173913
ASV_92_16S_022_3	ASV_325_16S_022_3	0.918775737285614	0.917567	0	100
ASV_92_16S_022_3	ASV_503_16S_022_3	0.623354450078415	1.000478	0	93.75
ASV_920_16S_022_3	ASV_1269_16S_022_3	0.8885790781401	0.732837	0	90.909091
ASV_920_16S_022_3	ASV_1353_16S_022_3	0.568691223294696	0.682504	0	80
ASV_920_16S_022_3	ASV_390_16S_3_200	0.555422961711884	0.558342	0	83.333333
ASV_924_16S_022_3	OTU_466_18S_3_200	0.883782204697594	0.85889	0	90.909091
ASV_926_16S_022_3	ASV_2102_16S_022_3	0.622008442878723	0.623912	0	66.666667
ASV_926_16S_022_3	ASV_943_16S_022_3	0.991448640823364	1.094205	0	100
ASV_928_16S_022_3	ASV_1171_16S_022_3	0.729207217693329	0.785263	0	87.5
ASV_928_16S_022_3	ASV_1556_16S_022_3	0.808894241853059	0.922589	0	100
ASV_928_16S_022_3	ASV_1706_16S_022_3	0.569304489594487	0.807065	0	87.5
ASV_928_16S_022_3	ASV_2079_16S_022_3	0.969928205013275	0.749303	0	100
ASV_93_16S_022_3	ASV_160_16S_022_3	0.554896877280998	0.742991	0	94.444444
ASV_93_16S_022_3	ASV_430_16S_022_3	0.778830101969406	0.718305	0	94.444444
ASV_93_16S_022_3	OTU_1153_18S_022_3	-0.68213	0.703476	0	4.347826
ASV_930_16S_022_3	ASV_1686_16S_022_3	0.52112	0.70636	0	85.714286
ASV_930_16S_022_3	ASV_1748_16S_022_3	0.797424315815505	0.648598	0	85.714286
ASV_931_16S_022_3	ASV_1107_16S_022_3	0.57429	0.733473	0	81.818182
ASV_931_16S_022_3	ASV_1154_16S_022_3	0.957721054553986	0.853632	0	100
ASV_932_16S_022_3	ASV_1115_16S_022_3	0.577794088123219	0.500046	0	66.666667
ASV_932_16S_022_3	ASV_932_16S_3_200	0.919220569979224	0.646807	0	100
ASV_932_16S_022_3	OTU_155_18S_3_200	-0.661585330963135	0.682767	0	100
ASV_932_16S_022_3	OTU_1609_18S_022_3	0.627152860164642	0.416375	0	50
ASV_932_16S_3_200	OTU_155_18S_3_200	0.885430812835693	0.646807	0	100
ASV_94_16S_022_3	ASV_1374_16S_022_3	0.800517737865448	0.695002	0	90.909091
ASV_94_16S_022_3	ASV_957_16S_022_3	0.953982710838318	0.701516	0	90.909091
ASV_947_16S_022_3	OTU_1432_18S_022_3	-0.57823920249939	0.344967	0	4.761905
ASV_949_16S_022_3	ASV_1043_16S_022_3	0.614381790161133	0.569034	0	66.666667
ASV_949_16S_022_3	OTU_363_18S_3_200	0.803683400154114	0.731877	0	88.888889
ASV_95_16S_022_3	ASV_904_16S_3_200	-0.589740216732025	0.272728	0	4.545455
ASV_95_16S_022_3	OTU_18_18S_022_3	0.737675841440342	0.342833	0	84.210526
ASV_951_16S_022_3	ASV_1287_16S_022_3	0.548687996595833	0.658847	0	75
ASV_951_16S_022_3	ASV_1407_16S_022_3	0.575318574905396	0.6704	0	85.714286
ASV_951_16S_022_3	ASV_1571_16S_022_3	0.723537981510162	0.861943	0	87.5
ASV_955_16S_022_3	ASV_997_16S_022_3	0.925687859141905	0.955496	0	100
ASV_958_16S_022_3	ASV_967_16S_022_3	0.716325759887695	0.541334	0	80
ASV_958_16S_022_3	OTU_887_18S_022_3	0.556938409805298	0.466538	0	57.142857
ASV_96_16S_3_200	ASV_1076_16S_3_200	0.549637675285339	0.601412	0	66.666667
ASV_962_16S_022_3	ASV_1115_16S_022_3	0.620079755783081	0.49773	0	80
ASV_962_16S_022_3	ASV_1657_16S_022_3	0.660483045882036	0.483572	0	80
ASV_962_16S_022_3	OTU_1819_18S_3_200	0.942846894264221	0.577294	0	100
ASV_967_16S_022_3	ASV_1362_16S_022_3	0.638432443141937	0.519532	0	80
ASV_969_16S_022_3	OTU_829_18S_3_200	0.650705814361572	0.660965	0	71.428571
ASV_97_16S_022_3	ASV_309_16S_022_3	0.856187625539886	0.942377	0	100
ASV_97_16S_022_3	ASV_317_16S_022_3	0.840700273022928	0.697169	0	75
ASV_97_16S_022_3	ASV_540_16S_022_3	0.5854892062525	0.859182	0	100
ASV_971_16S_022_3	ASV_706_16S_3_200	0.68076878786087	0.554214	0	77.777778
ASV_972_16S_3_200	OTU_791_18S_3_200	0.665206551551819	0.519532	0	66.666667
ASV_976_16S_022_3	ASV_345_16S_3_200	0.7834731731377	0.643381	0	75
ASV_978_16S_022_3	ASV_1108_16S_022_3	0.961176961887407	0.785263	0	100
ASV_978_16S_022_3	ASV_1367_16S_022_3	0.770428736596206	0.782379	0	77.777778
ASV_978_16S_022_3	ASV_1457_16S_3_200	0.529500219058002	0.684558	0	85.714286
ASV_979_16S_022_3	ASV_1061_16S_022_3	-0.670489192008972	0.869203	0	100
ASV_979_16S_022_3	ASV_1881_16S_022_3	0.956952273845673	0.883362	0	100
ASV_98_16S_022_3	ASV_893_16S_022_3	0.7163	0.884168	0	83.333333
ASV_98_16S_022_3	OTU_129_18S_022_3	0.819928531107701	0.695171	0	73.333333
ASV_98_16S_022_3	OTU_1844_18S_3_200	0.597408849341195	0.703237	0	83.333333
ASV_98_16S_022_3	OTU_466_18S_3_200	0.576062153119404	0.834203	0	90.909091
ASV_985_16S_022_3	ASV_1706_16S_022_3	0.586993753910065	0.710075	0	88.888889
ASV_986_16S_022_3	OTU_1104_18S_3_200	0.786001246109744	0.46177	0	66.666667
ASV_987_16S_022_3	ASV_1561_16S_022_3	0.654118334545576	0.728162	0	100
ASV_987_16S_022_3	ASV_1930_16S_022_3	0.881015760999525	0.70636	0	100
ASV_988_16S_022_3	ASV_1087_16S_022_3	0.603115737438202	0.464086	0	66.666667
ASV_988_16S_022_3	ASV_1348_16S_022_3	0.5792	0.519532	0	80
ASV_988_16S_022_3	ASV_1516_16S_022_3	0.89661515313306	0.682767	0	100
ASV_988_16S_022_3	ASV_2127_16S_022_3	0.700849175453186	0.406323	0	66.666667
ASV_99_16S_022_3	ASV_1002_16S_022_3	0.584228217601776	0.75614	0	86.666667
ASV_99_16S_022_3	ASV_123_16S_022_3	0.932683520934783	0.813038	0	100
ASV_992_16S_022_3	ASV_1732_16S_022_3	0.557849049568176	0.689079	0	83.333333
ASV_992_16S_022_3	OTU_2317_18S_022_3	0.55282059933768	0.449879	0	54.545455
ASV_992_16S_022_3	OTU_350_18S_022_3	-0.755774023016718	0.36731	0	4.761905
ASV_996_16S_022_3	ASV_1061_16S_022_3	0.537851214408875	0.753679	0	88.888889
ASV_997_16S_022_3	ASV_1049_16S_022_3	0.544702351093292	0.55859	0	80
ASV_997_16S_022_3	ASV_1361_16S_022_3	0.61015134850606	0.863156	0	90
OTU_10_18S_3_200	OTU_18_18S_3_200	0.767000913619995	0.660419	0	93.75
OTU_100_18S_022_3	ASV_1138_16S_3_200	0.771772729812242	0.579283	0	75
OTU_100_18S_022_3	OTU_1598_18S_022_3	0.715483417550873	0.572301	0	62.5
OTU_100_18S_022_3	OTU_445_18S_022_3	0.600126564502716	0.618023	0	66.666667
OTU_101_18S_022_3	OTU_197_18S_3_200	0.678713142871857	0.699184	0	87.5
OTU_101_18S_022_3	OTU_430_18S_3_200	0.529353499412537	0.612638	0	75
OTU_101_18S_3_200	OTU_1214_18S_3_200	0.591863751411438	0.649428	0	80
OTU_1010_18S_022_3	ASV_2288_16S_3_200	0.587594449520111	0.334495	0	60
OTU_1010_18S_022_3	OTU_1180_18S_022_3	0.74032016430714	0.30085	0	50
OTU_1014_18S_022_3	ASV_267_16S_3_200	0.711605310440063	0.48098	0	77.777778
OTU_1014_18S_022_3	ASV_63_16S_3_200	0.528056558155293	0.326333	0	57.142857
OTU_1014_18S_022_3	OTU_3300_18S_022_3	0.56065	0.378113	0	50
OTU_1017_18S_022_3	OTU_1763_18S_022_3	0.769364210521361	0.458885	0	57.142857
OTU_1017_18S_022_3	OTU_3300_18S_022_3	0.618675231933594	0.437083	0	57.142857
OTU_102_18S_3_200	OTU_4154_18S_3_200	0.828312456818058	0.519532	0	80
OTU_1023_18S_3_200	OTU_2037_18S_3_200	0.534270457546327	0.646807	0	83.333333
OTU_1024_18S_022_3	ASV_755_16S_3_200	0.52559	0.378099	0	60
OTU_1024_18S_022_3	OTU_1545_18S_022_3	0.553995454660007	0.495939	0	50
OTU_1024_18S_022_3	OTU_1834_18S_022_3	0.59734670710232	0.483572	0	66.666667
OTU_1024_18S_022_3	OTU_315_18S_3_200	0.795832974248078	0.346907	0	42.857143
OTU_1027_18S_3_200	OTU_2094_18S_3_200	0.57160496711731	0.491971	0	66.666667
OTU_103_18S_3_200	OTU_997_18S_3_200	0.520449881854371	0.458885	0	57.142857
OTU_1034_18S_3_200	OTU_2088_18S_3_200	0.573394622487605	0.673006	0	75
OTU_105_18S_022_3	ASV_1215_16S_3_200	0.706525981771842	0.744747	0	81.818182
OTU_105_18S_022_3	OTU_3663_18S_022_3	0.786445313738337	0.487799	0	71.428571
OTU_105_18S_022_3	OTU_463_18S_022_3	0.541675508022308	0.596689	0	69.230769
OTU_105_18S_3_200	OTU_270_18S_3_200	0.571204364299774	0.743365	0	90.909091
OTU_105_18S_3_200	OTU_329_18S_3_200	0.85645991563797	0.868457	0	100
OTU_1050_18S_022_3	OTU_1286_18S_3_200	0.734736107477033	0.542557	0	62.5
OTU_1058_18S_022_3	OTU_303_18S_3_200	0.776863948054267	0.596221	0	66.666667
OTU_106_18S_3_200	OTU_767_18S_3_200	0.564995456815127	1.032176	0	90.909091
OTU_1070_18S_022_3	OTU_1075_18S_022_3	0.891135334968567	0.656858	0	100
OTU_1075_18S_022_3	OTU_1618_18S_022_3	0.80354582513143	0.356297	0	60
OTU_1077_18S_022_3	OTU_1291_18S_022_3	0.735970031750884	0.521848	0	66.666667
OTU_1077_18S_022_3	OTU_1767_18S_022_3	0.699595224604605	0.519532	0	80
OTU_1077_18S_022_3	OTU_1898_18S_3_200	0.568735557956922	0.577294	0	80
OTU_1077_18S_022_3	OTU_1995_18S_022_3	0.530071569179249	0.464086	0	66.666667
OTU_1077_18S_022_3	OTU_2876_18S_3_200	0.943710207939148	0.660965	0	100
OTU_1086_18S_022_3	OTU_2425_18S_022_3	0.801206937077884	0.363054	0	62.5
OTU_1086_18S_022_3	OTU_2990_18S_022_3	0.801906309089423	0.443235	0	37.5
OTU_1086_18S_3_200	OTU_1159_18S_3_200	0.530567824840546	0.590836	0	75
OTU_1086_18S_3_200	OTU_1258_18S_3_200	0.644280016422272	0.276835	0	44.444444
OTU_1086_18S_3_200	OTU_2732_18S_3_200	0.758193441810716	0.450122	0	44.444444
OTU_109_18S_3_200	OTU_2031_18S_3_200	0.593062400817871	0.597818	0	70
OTU_109_18S_3_200	OTU_412_18S_3_200	0.565425157546997	0.584983	0	63.636364
OTU_1094_18S_022_3	OTU_1820_18S_022_3	0.729659933671619	0.418166	0	57.142857
OTU_1094_18S_022_3	OTU_1917_18S_3_200	0.688648700714111	0.334495	0	60
OTU_11_18S_3_200	OTU_213_18S_3_200	-0.678884228704416	0.581301	0	4.347826
OTU_110_18S_022_3	OTU_3606_18S_3_200	-0.683677732944489	0.31116	0	13.043478
OTU_1102_18S_022_3	ASV_1591_16S_3_200	0.52923	0.577294	0	66.666667
OTU_1104_18S_022_3	OTU_1233_18S_3_200	0.565175712108612	0.408776	0	57.142857
OTU_1104_18S_3_200	OTU_2297_18S_3_200	0.568055625775796	0.626796	0	66.666667
OTU_1104_18S_3_200	OTU_2682_18S_3_200	0.636375486850739	0.577294	0	66.666667
OTU_1105_18S_3_200	OTU_5301_18S_3_200	0.525541282193191	0.483572	0	66.666667
OTU_1106_18S_3_200	OTU_2069_18S_3_200	0.522587537765503	0.541334	0	80
OTU_1106_18S_3_200	OTU_3576_18S_3_200	0.74846476316452	0.435861	0	60
OTU_1110_18S_022_3	OTU_2662_18S_022_3	0.587749779224396	0.682767	0	71.428571
OTU_1111_18S_022_3	OTU_2308_18S_3_200	0.543844223022461	0.541334	0	57.142857
OTU_1111_18S_3_200	OTU_1798_18S_3_200	0.712627589702606	0.511933	0	71.428571
OTU_1111_18S_3_200	OTU_3704_18S_3_200	0.764529655776988	0.550499	0	62.5
OTU_1121_18S_3_200	OTU_4392_18S_3_200	0.742045898538728	0.569695	0	71.428571
OTU_1123_18S_022_3	OTU_1123_18S_3_200	0.544425362929777	0.673006	0	75
OTU_1139_18S_022_3	OTU_1111_18S_022_3	0.527606877843071	0.651204	0	75
OTU_1139_18S_022_3	OTU_1252_18S_022_3	0.554586372628444	0.465876	0	71.428571
OTU_1139_18S_022_3	OTU_1263_18S_022_3	0.630606547662513	0.673006	0	75
OTU_1139_18S_022_3	OTU_1290_18S_022_3	0.613600626225134	0.70636	0	85.714286
OTU_1142_18S_022_3	OTU_2334_18S_022_3	0.57117885351181	0.493623	0	60
OTU_1142_18S_022_3	OTU_2633_18S_022_3	0.868952006089378	0.577294	0	100
OTU_1142_18S_022_3	OTU_5282_18S_3_200	-0.56218683719635	0.577294	0	80
OTU_1143_18S_022_3	OTU_103_18S_3_200	0.613862236586922	0.542557	0	71.428571
OTU_1143_18S_022_3	OTU_2239_18S_022_3	0.856072579923023	0.541334	0	80
OTU_1146_18S_3_200	OTU_1390_18S_3_200	0.550096029576892	0.590836	0	85.714286
OTU_1148_18S_022_3	OTU_2259_18S_3_200	0.584524691104889	0.571535	0	66.666667
OTU_1148_18S_3_200	OTU_1509_18S_3_200	0.744370282868736	0.882074	0	90
OTU_1149_18S_022_3	OTU_198_18S_3_200	0.567518376843073	0.451718	0	71.428571
OTU_1149_18S_022_3	OTU_472_18S_3_200	0.762761890888214	0.69154	0	100
OTU_115_18S_022_3	OTU_186_18S_022_3	0.762595910998047	0.468135	0	83.333333
OTU_1153_18S_022_3	OTU_1191_18S_022_3	0.611048049969249	0.541334	0	66.666667
OTU_1153_18S_022_3	OTU_1670_18S_022_3	0.543946433221323	0.5243	0	57.142857
OTU_1154_18S_022_3	ASV_650_16S_3_200	0.61214154958725	0.35819	0	55.555556
OTU_1159_18S_3_200	OTU_2590_18S_3_200	0.657806694507599	0.554875	0	85.714286
OTU_116_18S_3_200	OTU_1887_18S_3_200	0.771227579366533	0.619399	0	84.615385
OTU_1165_18S_3_200	OTU_1477_18S_3_200	0.580877780914307	0.293251	0	57.142857
OTU_1165_18S_3_200	OTU_7128_18S_3_200	0.649772918036834	0.425809	0	80
OTU_1172_18S_3_200	OTU_1454_18S_3_200	0.539195358753204	0.582063	0	66.666667
OTU_1173_18S_022_3	OTU_1671_18S_022_3	0.703654775804832	0.545441	0	62.5
OTU_119_18S_3_200	OTU_373_18S_3_200	0.53447699546814	0.393364	0	73.333333
OTU_1191_18S_022_3	OTU_1594_18S_022_3	0.70287380543391	0.599096	0	80
OTU_1194_18S_022_3	OTU_2722_18S_022_3	0.894686200998381	0.577294	0	66.666667
OTU_1195_18S_022_3	ASV_176_16S_3_200	-0.747656892599109	0.429122	0	17.391304
OTU_1195_18S_022_3	OTU_1121_18S_3_200	0.534459986661994	0.569034	0	60
OTU_1195_18S_022_3	OTU_1592_18S_3_200	0.665553748607635	0.612638	0	60
OTU_12_18S_3_200	OTU_1444_18S_3_200	0.656699597835541	0.434591	0	54.545455
OTU_1202_18S_022_3	OTU_1374_18S_3_200	0.540460884571075	0.356297	0	60
OTU_121_18S_022_3	OTU_3064_18S_022_3	0.520438432693481	0.542557	0	71.428571
OTU_121_18S_022_3	OTU_384_18S_022_3	0.623220026493073	0.484794	0	71.428571
OTU_121_18S_022_3	OTU_550_18S_022_3	0.908526182174683	0.69993	0	100
OTU_1210_18S_022_3	OTU_1374_18S_022_3	0.673175692558289	0.541334	0	66.666667
OTU_1210_18S_022_3	OTU_2295_18S_3_200	0.775663409394854	0.569695	0	71.428571
OTU_1210_18S_022_3	OTU_2309_18S_022_3	0.756083905696869	0.46177	0	66.666667
OTU_1213_18S_022_3	OTU_1646_18S_3_200	0.741976737976074	0.577294	0	80
OTU_1213_18S_022_3	OTU_3773_18S_3_200	0.522554150691697	0.493623	0	60
OTU_1213_18S_022_3	OTU_487_18S_3_200	0.808123258763729	0.551385	0	60
OTU_1216_18S_022_3	OTU_2626_18S_022_3	0.859536754582058	0.577294	0	80
