Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
OTU_1735_18S_022_3	OTU_2144_18S_3_200	1	ENV_daylength	0.637510	0.187185	-0.450325	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2080_18S_022_3	OTU_2144_18S_3_200	1	ENV_daylength	0.637510	0.089532	-0.547977	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_174_18S_3_200	OTU_2153_18S_3_200	1	ENV_daylength	0.508949	0.006702	-0.502247	0.890110	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_617_18S_3_200	OTU_2153_18S_3_200	1	ENV_daylength	0.593841	4.300029	3.706188	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_365_18S_3_200	OTU_2154_18S_3_200	1	ENV_daylength	0.407401	0.047766	-0.359635	0.667333	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_747_18S_3_200	OTU_2154_18S_3_200	1	ENV_daylength	0.625745	0.000000	-0.625745	0.944056	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1215_18S_022_3	OTU_2184_18S_3_200	1	ENV_daylength	0.365652	0.000000	-0.365652	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_5590_18S_022_3	OTU_2184_18S_3_200	1	ENV_daylength	0.533567	0.000000	-0.533567	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_6215_18S_022_3	OTU_2184_18S_3_200	1	ENV_daylength	0.450544	0.000000	-0.450544	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_332_18S_3_200	OTU_2184_18S_3_200	1	ENV_daylength	0.450544	0.000000	-0.450544	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2609_18S_022_3	OTU_2197_18S_3_200	1	ENV_daylength	0.603686	0.041960	-0.561726	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2724_18S_022_3	OTU_2197_18S_3_200	1	ENV_daylength	0.496044	0.072097	-0.423947	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_526_18S_022_3	OTU_2198_18S_3_200	1	ENV_daylength	0.556317	0.000000	-0.556317	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2025_18S_3_200	OTU_2198_18S_3_200	1	ENV_daylength	0.556317	0.000000	-0.556317	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_182_18S_022_3	OTU_2200_18S_3_200	1	ENV_daylength	0.616591	0.132371	-0.484220	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_785_18S_022_3	OTU_2200_18S_3_200	1	ENV_daylength	0.533567	0.084605	-0.448963	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_804_18S_022_3	OTU_2200_18S_3_200	1	ENV_daylength	0.533567	0.084605	-0.448963	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_467_18S_3_200	OTU_2200_18S_3_200	1	ENV_daylength	0.579067	0.000000	-0.579067	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1320_18S_3_200	OTU_2207_18S_3_200	1	ENV_daylength	0.676299	2.862875	2.186576	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_922_18S_022_3	OTU_2215_18S_3_200	1	ENV_daylength	0.556317	0.000000	-0.556317	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_1979_16S_3_200	OTU_2215_18S_3_200	1	ENV_daylength	0.533567	0.000000	-0.533567	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1727_18S_3_200	OTU_2215_18S_3_200	1	ENV_daylength	0.616591	0.132371	-0.484220	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_6042_18S_022_3	OTU_2236_18S_3_200	1	ENV_daylength	0.400805	4.103481	3.702676	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1735_18S_022_3	OTU_2244_18S_3_200	1	ENV_daylength	0.637110	0.000000	-0.637110	0.833167	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_830_16S_022_3	OTU_2247_18S_3_200	1	ENV_daylength	0.351268	0.000000	-0.351268	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2206_18S_022_3	OTU_2263_18S_3_200	1	ENV_daylength	0.701483	4.302514	3.601031	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_3509_18S_022_3	OTU_2263_18S_3_200	1	ENV_daylength	0.558186	3.875052	3.316866	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1785_18S_3_200	OTU_2263_18S_3_200	1	ENV_daylength	0.392829	0.015890	-0.376940	0.666334	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2028_18S_022_3	OTU_2266_18S_3_200	1	ENV_daylength	0.603032	0.179064	-0.423968	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_276_18S_3_200	OTU_2268_18S_3_200	1	ENV_daylength	0.593841	4.495597	3.901756	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_865_18S_3_200	OTU_2268_18S_3_200	1	ENV_daylength	0.593841	4.495597	3.901756	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_3403_18S_022_3	OTU_2272_18S_3_200	1	ENV_daylength	0.616591	0.000000	-0.616591	0.944056	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_3476_18S_022_3	OTU_2272_18S_3_200	1	ENV_daylength	0.533567	0.000000	-0.533567	0.888112	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1525_18S_3_200	OTU_2274_18S_3_200	1	ENV_daylength	0.513953	3.512669	2.998716	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
