Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
ASV_110_16S_022_3	ASV_325_16S_022_3	1	ENV_PO4	0.684101	0.166873	-0.517228	0.167832	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_109_16S_022_3	ASV_327_16S_022_3	1	ENV_PO4	0.535331	0.040868	-0.494463	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_152_16S_022_3	ASV_328_16S_022_3	1	ENV_PO4	0.319818	0.690782	0.370964	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_130_16S_022_3	ASV_331_16S_022_3	1	ENV_PO4	0.403391	0.000000	-0.403391	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_162_16S_022_3	ASV_334_16S_022_3	1	ENV_PO4	0.618814	0.259930	-0.358883	0.668332	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_126_16S_022_3	ASV_335_16S_022_3	1	ENV_PO4	0.635071	0.335300	-0.299771	0.834166	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_149_16S_022_3	ASV_335_16S_022_3	1	ENV_PO4	0.675044	0.571209	-0.103835	0.833167	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_65_16S_022_3	ASV_337_16S_022_3	1	ENV_PO4	0.614054	0.128970	-0.485084	0.249750	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_291_16S_022_3	ASV_340_16S_022_3	1	ENV_PO4	0.829736	0.418024	-0.411713	0.751249	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_276_16S_022_3	ASV_343_16S_022_3	1	ENV_PO4	0.418827	1.335085	0.916258	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_235_16S_022_3	ASV_345_16S_022_3	1	ENV_PO4	0.781249	0.270216	-0.511033	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_262_16S_022_3	ASV_347_16S_022_3	1	ENV_PO4	0.869418	0.057762	-0.811655	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_50_16S_022_3	ASV_351_16S_022_3	1	ENV_PO4	0.507557	0.372053	-0.135504	0.834166	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_175_16S_022_3	ASV_357_16S_022_3	1	ENV_PO4	0.645803	0.515665	-0.130137	0.501499	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_121_16S_022_3	ASV_358_16S_022_3	1	ENV_PO4	0.669276	0.326114	-0.343162	0.834166	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_216_16S_022_3	ASV_358_16S_022_3	1	ENV_PO4	0.755355	0.203324	-0.552030	0.168831	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_193_16S_022_3	ASV_360_16S_022_3	1	ENV_PO4	0.444662	0.307682	-0.136980	0.168831	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_233_16S_022_3	ASV_362_16S_022_3	1	ENV_PO4	0.891591	0.376120	-0.515471	0.500500	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_246_16S_022_3	ASV_362_16S_022_3	1	ENV_PO4	0.615606	0.074139	-0.541467	0.083916	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_277_16S_022_3	ASV_362_16S_022_3	1	ENV_PO4	0.429031	0.258895	-0.170136	0.083916	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000
ASV_274_16S_022_3	ASV_365_16S_022_3	1	ENV_PO4	0.662095	1.043835	0.381741	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_345_16S_022_3	ASV_365_16S_022_3	1	ENV_PO4	0.761323	1.042134	0.280812	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_138_16S_022_3	ASV_369_16S_022_3	1	ENV_PO4	0.840887	0.578093	-0.262794	0.834166	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_267_16S_022_3	ASV_379_16S_022_3	1	ENV_PO4	0.684737	0.100331	-0.584406	0.666334	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_157_16S_022_3	ASV_381_16S_022_3	1	ENV_PO4	0.671230	0.911416	0.240186	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_66_16S_022_3	ASV_383_16S_022_3	1	ENV_PO4	0.673120	-0.083954	-0.757075	0.916084	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_320_16S_022_3	ASV_386_16S_022_3	1	ENV_PO4	0.754639	0.170551	-0.584088	0.834166	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_260_16S_022_3	ASV_387_16S_022_3	1	ENV_PO4	0.943262	0.352665	-0.590598	0.334665	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_21_16S_022_3	ASV_388_16S_022_3	1	ENV_PO4	0.514271	0.716132	0.201862	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_7_16S_022_3	ASV_390_16S_022_3	1	ENV_PO4	0.351261	0.101302	-0.249959	0.417582	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000
ASV_386_16S_022_3	ASV_392_16S_022_3	1	ENV_PO4	0.694922	0.501978	-0.192945	0.917083	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_132_16S_022_3	ASV_396_16S_022_3	1	ENV_PO4	0.691371	0.199591	-0.491781	0.667333	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_311_16S_022_3	ASV_396_16S_022_3	1	ENV_PO4	0.680843	0.514953	-0.165891	0.750250	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_218_16S_022_3	ASV_397_16S_022_3	1	ENV_PO4	0.582530	0.273100	-0.309430	0.333666	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_274_16S_022_3	ASV_400_16S_022_3	1	ENV_PO4	0.541810	0.186457	-0.355354	0.834166	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
