Source	Target	Occurrence	Occurrence_Percentage	Source_Kingdom	Source_DivisionPhylum	Target_Kingdom	Target_DivisionPhylum
ASV_155_16S_022_3	ASV_1165_16S_022_3	3	60	Bacteria	Alphaproteobacteria	Bacteria	Bacteroidota
ASV_155_16S_022_3	ASV_260_16S_022_3	4	80	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_155_16S_022_3	ASV_336_16S_022_3	4	80	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_155_16S_022_3	ASV_659_16S_022_3	4	80	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_155_16S_022_3	ASV_783_16S_022_3	4	80	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_1567_16S_022_3	OTU_1581_18S_3_200	1	20	Bacteria	Gammaproteobacteria	Eukaryota	Cercozoa
ASV_1567_16S_022_3	OTU_4969_18S_022_3	1	20	Bacteria	Gammaproteobacteria	Eukaryota	Ciliophora
ASV_1567_16S_022_3	OTU_5046_18S_022_3	1	20	Bacteria	Gammaproteobacteria	Eukaryota	Sagenista
ASV_1567_16S_022_3	OTU_828_18S_3_200	1	20	Bacteria	Gammaproteobacteria	Eukaryota	Cercozoa
ASV_159_16S_022_3	ASV_375_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_1598_16S_022_3	ASV_2183_16S_022_3	1	20	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_1598_16S_022_3	ASV_2271_16S_022_3	1	20	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_16_16S_022_3	OTU_1314_18S_3_200	1	20	Bacteria	Bacteroidota	Eukaryota	Ciliophora
ASV_160_16S_022_3	ASV_233_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_160_16S_022_3	ASV_362_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_163_16S_022_3	ASV_216_16S_022_3	4	80	Bacteria	Bacteroidota	Bacteria	Bacteroidota
ASV_1659_16S_022_3	OTU_4079_18S_022_3	1	20	Bacteria	Gammaproteobacteria	Eukaryota	Ochrophyta
ASV_1667_16S_022_3	OTU_1551_18S_022_3	2	40	Bacteria	Myxococcota	Eukaryota	Cercozoa
ASV_1671_16S_022_3	ASV_1519_16S_3_200	3	60	Bacteria	Gammaproteobacteria	Bacteria	Alphaproteobacteria
ASV_1678_16S_022_3	OTU_1704_18S_3_200	3	60	Bacteria	Bdellovibrionota	Eukaryota	Dinoflagellata
ASV_1690_16S_022_3	OTU_78_18S_022_3	1	20	Bacteria	Alphaproteobacteria	Eukaryota	Dinoflagellata
ASV_171_16S_022_3	OTU_1217_18S_022_3	1	20	Bacteria	Bacteroidota	Eukaryota	Sagenista
ASV_172_16S_022_3	OTU_59_18S_022_3	5	100	Bacteria	Cyanobacteria	Eukaryota	Radiolaria
ASV_175_16S_022_3	ASV_282_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Gammaproteobacteria
ASV_1752_16S_022_3	OTU_336_18S_022_3	1	20	Bacteria	Alphaproteobacteria	Eukaryota	Ciliophora
ASV_1787_16S_022_3	OTU_6042_18S_022_3	1	20	Bacteria	Planctomycetota	Eukaryota	Cercozoa
ASV_1807_16S_022_3	OTU_100_18S_022_3	4	80	Bacteria	Alphaproteobacteria	Eukaryota	Sagenista
ASV_182_16S_022_3	ASV_271_16S_022_3	4	80	Bacteria	Gammaproteobacteria	Bacteria	Bacteroidota
ASV_182_16S_022_3	ASV_319_16S_022_3	4	80	Bacteria	Gammaproteobacteria	Bacteria	Bacteroidota
ASV_184_16S_022_3	ASV_1129_16S_022_3	3	60	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_184_16S_022_3	OTU_580_18S_022_3	3	60	Bacteria	Alphaproteobacteria	Eukaryota	Ciliophora
ASV_1897_16S_022_3	OTU_3718_18S_3_200	2	40	Bacteria	Bdellovibrionota	Eukaryota	Ciliophora
ASV_191_16S_022_3	ASV_205_16S_022_3	3	60	Bacteria	Bacteroidota	Bacteria	Bacteroidota
ASV_191_16S_022_3	ASV_614_16S_022_3	3	60	Bacteria	Bacteroidota	Bacteria	Bacteroidota
ASV_191_16S_022_3	OTU_688_18S_3_200	3	60	Bacteria	Bacteroidota	Eukaryota	Ochrophyta
ASV_1936_16S_3_200	OTU_163_18S_3_200	2	40	Bacteria	Planctomycetota	Eukaryota	Ciliophora
ASV_1979_16S_3_200	OTU_2215_18S_3_200	2	40	Bacteria	Bacteroidota	Eukaryota	Ciliophora
ASV_1979_16S_3_200	OTU_5167_18S_3_200	1	20	Bacteria	Bacteroidota	Eukaryota	Ochrophyta
ASV_198_16S_022_3	ASV_240_16S_022_3	5	100	Bacteria	Marinimicrobia (SAR406 clade)	Bacteria	Alphaproteobacteria
ASV_198_16S_022_3	ASV_362_16S_022_3	5	100	Bacteria	Marinimicrobia (SAR406 clade)	Bacteria	Alphaproteobacteria
ASV_198_16S_022_3	ASV_427_16S_022_3	5	100	Bacteria	Marinimicrobia (SAR406 clade)	Bacteria	Alphaproteobacteria
ASV_200_16S_3_200	ASV_794_16S_3_200	4	80	Bacteria	Planctomycetota	Bacteria	Cyanobacteria
ASV_204_16S_022_3	ASV_224_16S_022_3	3	60	Bacteria	Marinimicrobia (SAR406 clade)	Bacteria	Alphaproteobacteria
ASV_204_16S_022_3	ASV_970_16S_022_3	4	80	Bacteria	Marinimicrobia (SAR406 clade)	Bacteria	Alphaproteobacteria
ASV_204_16S_022_3	OTU_154_18S_022_3	3	60	Bacteria	Marinimicrobia (SAR406 clade)	Eukaryota	Dinoflagellata
ASV_205_16S_022_3	ASV_1095_16S_022_3	3	60	Bacteria	Bacteroidota	Bacteria	Alphaproteobacteria
ASV_2053_16S_022_3	OTU_365_18S_022_3	1	20	Bacteria	Dadabacteria	Eukaryota	Dinoflagellata
ASV_2055_16S_022_3	OTU_1910_18S_022_3	2	40	Bacteria	Marinimicrobia (SAR406 clade)	Eukaryota	Ochrophyta
ASV_2055_16S_022_3	OTU_4015_18S_022_3	2	40	Bacteria	Marinimicrobia (SAR406 clade)	Eukaryota	Cercozoa
ASV_206_16S_022_3	ASV_398_16S_3_200	1	20	Bacteria	Actinobacteriota	Bacteria	Planctomycetota
ASV_206_16S_022_3	OTU_463_18S_3_200	1	20	Bacteria	Actinobacteriota	Eukaryota	Dinoflagellata
ASV_206_16S_022_3	OTU_595_18S_022_3	1	20	Bacteria	Actinobacteriota	Eukaryota	Dinoflagellata
ASV_209_16S_022_3	ASV_346_16S_022_3	2	40	Archaea	Thermoplasmatota	Bacteria	Alphaproteobacteria
ASV_2111_16S_022_3	OTU_1176_18S_3_200	2	40	Bacteria	Alphaproteobacteria	Eukaryota	Dinoflagellata
ASV_2123_16S_022_3	OTU_1614_18S_3_200	2	40	Bacteria	Verrucomicrobiota	Eukaryota	Ciliophora
ASV_2123_16S_022_3	OTU_1896_18S_3_200	1	20	Bacteria	Verrucomicrobiota	Eukaryota	Ochrophyta
ASV_2123_16S_022_3	OTU_2348_18S_3_200	1	20	Bacteria	Verrucomicrobiota	Eukaryota	Ochrophyta
ASV_213_16S_022_3	ASV_1866_16S_022_3	1	20	Bacteria	Gammaproteobacteria	Bacteria	Cyanobacteria
ASV_216_16S_3_200	ASV_983_16S_3_200	1	20	Bacteria	Bacteroidota	Bacteria	Bacteroidota
ASV_217_16S_022_3	ASV_323_16S_022_3	3	60	Bacteria	Gammaproteobacteria	Bacteria	Bacteroidota
ASV_217_16S_022_3	OTU_217_18S_3_200	5	100	Bacteria	Gammaproteobacteria	Eukaryota	Dinoflagellata
ASV_2171_16S_022_3	OTU_1223_18S_022_3	2	40	Bacteria	Alphaproteobacteria	Eukaryota	Cercozoa
ASV_2183_16S_022_3	OTU_1312_18S_3_200	1	20	Bacteria	Alphaproteobacteria	Eukaryota	Cercozoa
ASV_2183_16S_022_3	OTU_1956_18S_022_3	1	20	Bacteria	Alphaproteobacteria	Eukaryota	Cryptophyta
ASV_219_16S_022_3	ASV_254_16S_022_3	5	100	Bacteria	Gammaproteobacteria	Bacteria	Bdellovibrionota
ASV_2247_16S_022_3	OTU_1976_18S_022_3	1	20	Bacteria	Alphaproteobacteria	Eukaryota	Dinoflagellata
ASV_225_16S_022_3	OTU_637_18S_022_3	4	80	Bacteria	Gammaproteobacteria	Eukaryota	Sagenista
ASV_225_16S_022_3	OTU_733_18S_022_3	2	40	Bacteria	Gammaproteobacteria	Eukaryota	Opalozoa
ASV_230_16S_022_3	OTU_1896_18S_3_200	1	20	Bacteria	Bacteroidota	Eukaryota	Ochrophyta
ASV_232_16S_022_3	ASV_404_16S_022_3	5	100	Bacteria	Bacteroidota	Bacteria	Alphaproteobacteria
ASV_232_16S_022_3	ASV_405_16S_3_200	5	100	Bacteria	Bacteroidota	Bacteria	Gammaproteobacteria
ASV_2325_16S_022_3	OTU_922_18S_022_3	1	20	Bacteria	Bdellovibrionota	Eukaryota	Ochrophyta
ASV_238_16S_022_3	ASV_1013_16S_022_3	4	80	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_238_16S_022_3	ASV_1273_16S_022_3	4	80	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_238_16S_022_3	ASV_970_16S_022_3	4	80	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_2388_16S_022_3	OTU_325_18S_3_200	1	20	Bacteria	Alphaproteobacteria	Eukaryota	Dinoflagellata
ASV_24_16S_022_3	ASV_46_16S_3_200	5	100	Bacteria	Cyanobacteria	Bacteria	Cyanobacteria
ASV_24_16S_022_3	OTU_76_18S_022_3	5	100	Bacteria	Cyanobacteria	Eukaryota	Cercozoa
ASV_241_16S_022_3	ASV_329_16S_022_3	5	100	Bacteria	Bacteroidota	Bacteria	Alphaproteobacteria
ASV_2458_16S_022_3	OTU_1479_18S_022_3	3	60	Bacteria	Bacteroidota	Eukaryota	Ciliophora
ASV_248_16S_022_3	ASV_835_16S_3_200	1	20	Bacteria	Alphaproteobacteria	Bacteria	Bdellovibrionota
ASV_251_16S_022_3	ASV_1129_16S_022_3	3	60	Bacteria	Bacteroidota	Bacteria	Alphaproteobacteria
ASV_252_16S_022_3	ASV_485_16S_022_3	1	20	Bacteria	Gammaproteobacteria	Bacteria	Gammaproteobacteria
ASV_252_16S_022_3	ASV_695_16S_3_200	1	20	Bacteria	Gammaproteobacteria	Bacteria	Gammaproteobacteria
ASV_259_16S_022_3	ASV_534_16S_022_3	2	40	Bacteria	Bacteroidota	Bacteria	Alphaproteobacteria
ASV_259_16S_022_3	ASV_618_16S_022_3	2	40	Bacteria	Bacteroidota	Bacteria	Alphaproteobacteria
ASV_26_16S_022_3	ASV_1091_16S_3_200	2	40	Bacteria	Cyanobacteria	Bacteria	Firmicutes
ASV_26_16S_022_3	OTU_525_18S_3_200	2	40	Bacteria	Cyanobacteria	Eukaryota	Mesomycetozoa
ASV_260_16S_022_3	ASV_362_16S_022_3	4	80	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_266_16S_022_3	OTU_2824_18S_3_200	2	40	Bacteria	Alphaproteobacteria	Eukaryota	Ochrophyta
ASV_27_16S_022_3	OTU_1745_18S_022_3	1	20	Bacteria	Cyanobacteria	Eukaryota	Dinoflagellata
ASV_271_16S_022_3	ASV_1161_16S_022_3	4	80	Bacteria	Bacteroidota	Bacteria	Gammaproteobacteria
ASV_279_16S_022_3	OTU_4695_18S_022_3	1	20	Bacteria	Alphaproteobacteria	Eukaryota	Cercozoa
ASV_280_16S_3_200	OTU_181_18S_3_200	4	80	Bacteria	Gammaproteobacteria	Eukaryota	Dinoflagellata
ASV_281_16S_022_3	ASV_285_16S_022_3	3	60	Bacteria	Alphaproteobacteria	Archaea	Thermoplasmatota
ASV_282_16S_022_3	ASV_1413_16S_022_3	5	100	Bacteria	Gammaproteobacteria	Bacteria	Alphaproteobacteria
ASV_284_16S_022_3	ASV_2403_16S_022_3	4	80	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_29_16S_022_3	OTU_3293_18S_3_200	1	20	Bacteria	Gammaproteobacteria	Eukaryota	Apicomplexa
ASV_29_16S_022_3	OTU_4257_18S_022_3	1	20	Bacteria	Gammaproteobacteria	Eukaryota	Cercozoa
ASV_29_16S_022_3	OTU_526_18S_022_3	1	20	Bacteria	Gammaproteobacteria	Eukaryota	Dinoflagellata
ASV_293_16S_022_3	OTU_1366_18S_022_3	4	80	Bacteria	Planctomycetota	Eukaryota	Ciliophora
ASV_299_16S_022_3	ASV_341_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Planctomycetota
ASV_299_16S_022_3	ASV_403_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_302_16S_022_3	OTU_2082_18S_3_200	1	20	Bacteria	Bacteroidota	Eukaryota	Cercozoa
ASV_305_16S_022_3	ASV_1273_16S_022_3	4	80	Archaea	Thermoplasmatota	Bacteria	Alphaproteobacteria
ASV_306_16S_022_3	OTU_3404_18S_3_200	2	40	Bacteria	Alphaproteobacteria	Eukaryota	Ochrophyta
ASV_313_16S_022_3	OTU_243_18S_022_3	3	60	Bacteria	Bacteroidota	Eukaryota	Cercozoa
ASV_314_16S_022_3	ASV_1165_16S_022_3	3	60	Bacteria	Alphaproteobacteria	Bacteria	Bacteroidota
ASV_314_16S_022_3	ASV_432_16S_022_3	2	40	Bacteria	Alphaproteobacteria	Archaea	Thermoplasmatota
ASV_314_16S_022_3	OTU_1480_18S_022_3	3	60	Bacteria	Alphaproteobacteria	Eukaryota	Cercozoa
ASV_318_16S_022_3	ASV_879_16S_022_3	3	60	Bacteria	Alphaproteobacteria	Bacteria	Gammaproteobacteria
ASV_318_16S_022_3	ASV_896_16S_022_3	3	60	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_318_16S_022_3	ASV_958_16S_022_3	3	60	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_318_16S_022_3	OTU_598_18S_3_200	3	60	Bacteria	Alphaproteobacteria	Eukaryota	Dinoflagellata
ASV_318_16S_022_3	OTU_784_18S_3_200	3	60	Bacteria	Alphaproteobacteria	Eukaryota	Ochrophyta
ASV_319_16S_022_3	OTU_2144_18S_3_200	1	20	Bacteria	Bacteroidota	Eukaryota	Pseudofungi
ASV_322_16S_022_3	ASV_418_16S_022_3	4	80	Bacteria	Alphaproteobacteria	Bacteria	Bacteroidota
ASV_322_16S_022_3	ASV_498_16S_022_3	3	60	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_322_16S_022_3	OTU_249_18S_3_200	3	60	Bacteria	Alphaproteobacteria	Eukaryota	Dinoflagellata
ASV_328_16S_022_3	ASV_342_16S_022_3	5	100	Bacteria	Cyanobacteria	Bacteria	Cyanobacteria
ASV_329_16S_022_3	OTU_243_18S_022_3	5	100	Bacteria	Alphaproteobacteria	Eukaryota	Cercozoa
ASV_330_16S_022_3	ASV_1499_16S_022_3	4	80	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_330_16S_022_3	ASV_400_16S_022_3	4	80	Bacteria	Alphaproteobacteria	Bacteria	Bacteroidota
ASV_330_16S_022_3	ASV_970_16S_022_3	4	80	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_336_16S_022_3	ASV_446_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_341_16S_022_3	OTU_3997_18S_022_3	1	20	Bacteria	Planctomycetota	Eukaryota	Radiolaria
ASV_342_16S_022_3	ASV_443_16S_022_3	5	100	Bacteria	Cyanobacteria	Bacteria	Gammaproteobacteria
ASV_346_16S_022_3	ASV_520_16S_022_3	2	40	Bacteria	Alphaproteobacteria	Bacteria	Gammaproteobacteria
ASV_352_16S_022_3	OTU_1411_18S_3_200	1	20	Archaea	Thermoplasmatota	Eukaryota	Ochrophyta
ASV_352_16S_022_3	OTU_946_18S_022_3	2	40	Archaea	Thermoplasmatota	Eukaryota	Ochrophyta
ASV_353_16S_022_3	ASV_133_16S_3_200	4	80	Bacteria	Bacteroidota	Bacteria	Planctomycetota
ASV_353_16S_022_3	OTU_643_18S_022_3	2	40	Bacteria	Bacteroidota	Eukaryota	Sagenista
ASV_356_16S_022_3	ASV_554_16S_022_3	1	20	Bacteria	Gammaproteobacteria	Bacteria	Bacteroidota
ASV_361_16S_022_3	ASV_1013_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_361_16S_022_3	ASV_427_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_361_16S_022_3	ASV_446_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_362_16S_022_3	ASV_890_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_362_16S_022_3	OTU_61_18S_022_3	5	100	Bacteria	Alphaproteobacteria	Eukaryota	Dinoflagellata
ASV_375_16S_022_3	OTU_957_18S_3_200	2	40	Bacteria	Alphaproteobacteria	Eukaryota	Dinoflagellata
ASV_376_16S_022_3	ASV_393_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Gammaproteobacteria
ASV_38_16S_022_3	ASV_1048_16S_3_200	4	80	Bacteria	Actinobacteriota	Bacteria	Gammaproteobacteria
ASV_39_16S_022_3	ASV_620_16S_022_3	4	80	Bacteria	Marinimicrobia (SAR406 clade)	Bacteria	Bacteroidota
ASV_393_16S_022_3	ASV_404_16S_022_3	5	100	Bacteria	Gammaproteobacteria	Bacteria	Alphaproteobacteria
ASV_394_16S_022_3	ASV_1277_16S_022_3	3	60	Bacteria	Cyanobacteria	Bacteria	Bdellovibrionota
ASV_394_16S_022_3	ASV_886_16S_022_3	4	80	Bacteria	Cyanobacteria	Bacteria	Alphaproteobacteria
ASV_395_16S_022_3	ASV_963_16S_022_3	5	100	Bacteria	Gammaproteobacteria	Bacteria	Alphaproteobacteria
ASV_398_16S_3_200	OTU_1314_18S_3_200	1	20	Bacteria	Planctomycetota	Eukaryota	Ciliophora
ASV_398_16S_3_200	OTU_2396_18S_3_200	1	20	Bacteria	Planctomycetota	Eukaryota	Dinoflagellata
ASV_399_16S_022_3	ASV_446_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_399_16S_022_3	OTU_372_18S_022_3	5	100	Bacteria	Alphaproteobacteria	Eukaryota	Ochrophyta
ASV_4_16S_022_3	ASV_40_16S_3_200	3	60	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_403_16S_022_3	OTU_309_18S_022_3	5	100	Bacteria	Alphaproteobacteria	Eukaryota	Sagenista
ASV_403_16S_022_3	OTU_3817_18S_022_3	1	20	Bacteria	Alphaproteobacteria	Eukaryota	Choanoflagellida
ASV_404_16S_022_3	ASV_567_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Actinobacteriota
ASV_405_16S_022_3	ASV_1102_16S_022_3	5	100	Bacteria	Gammaproteobacteria	Bacteria	unknown 16S
ASV_405_16S_022_3	OTU_1701_18S_022_3	1	20	Bacteria	Gammaproteobacteria	Eukaryota	Ochrophyta
ASV_41_16S_022_3	ASV_1479_16S_3_200	2	40	Bacteria	Bacteroidota	Bacteria	Planctomycetota
ASV_41_16S_022_3	OTU_411_18S_022_3	2	40	Bacteria	Bacteroidota	Eukaryota	Dinoflagellata
ASV_41_16S_022_3	OTU_881_18S_3_200	2	40	Bacteria	Bacteroidota	Eukaryota	Ochrophyta
ASV_425_16S_022_3	OTU_332_18S_022_3	1	20	Bacteria	Bacteroidota	Eukaryota	Dinoflagellata
ASV_425_16S_022_3	OTU_641_18S_022_3	1	20	Bacteria	Bacteroidota	Eukaryota	Haptophyta
ASV_427_16S_022_3	ASV_1413_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_427_16S_022_3	ASV_652_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_43_16S_022_3	ASV_173_16S_022_3	5	100	Bacteria	Actinobacteriota	Bacteria	Gammaproteobacteria
ASV_43_16S_022_3	OTU_33_18S_022_3	5	100	Bacteria	Actinobacteriota	Eukaryota	Dinoflagellata
ASV_433_16S_022_3	OTU_4246_18S_022_3	1	20	Bacteria	Alphaproteobacteria	Eukaryota	Cryptophyta
ASV_438_16S_022_3	OTU_3816_18S_022_3	1	20	Bacteria	Alphaproteobacteria	Eukaryota	Stramenopiles_X
ASV_442_16S_022_3	ASV_572_16S_022_3	4	80	Bacteria	Bacteroidota	Bacteria	Alphaproteobacteria
ASV_446_16S_022_3	ASV_1013_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_448_16S_3_200	OTU_836_18S_3_200	2	40	Bacteria	Bacteroidota	Eukaryota	Cercozoa
ASV_46_16S_022_3	OTU_124_18S_3_200	3	60	Bacteria	Cyanobacteria	Eukaryota	Opalozoa
ASV_46_16S_3_200	ASV_669_16S_3_200	3	60	Bacteria	Cyanobacteria	Bacteria	Bacteroidota
ASV_473_16S_3_200	ASV_483_16S_3_200	3	60	Bacteria	Bacteroidota	Bacteria	Firmicutes
ASV_483_16S_3_200	OTU_478_18S_3_200	2	40	Bacteria	Firmicutes	Eukaryota	Dinoflagellata
ASV_487_16S_022_3	ASV_826_16S_022_3	1	20	Archaea	Thermoplasmatota	Bacteria	Alphaproteobacteria
ASV_489_16S_022_3	ASV_1090_16S_022_3	3	60	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_49_16S_022_3	ASV_306_16S_022_3	5	100	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_49_16S_022_3	OTU_131_18S_022_3	2	40	Bacteria	Alphaproteobacteria	Eukaryota	Ochrophyta
ASV_498_16S_022_3	ASV_1887_16S_022_3	3	60	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_498_16S_022_3	ASV_911_16S_022_3	3	60	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_508_16S_3_200	OTU_2478_18S_3_200	2	40	Bacteria	Bdellovibrionota	Eukaryota	Dinoflagellata
ASV_510_16S_022_3	ASV_1006_16S_022_3	2	40	Bacteria	Marinimicrobia (SAR406 clade)	Bacteria	Gammaproteobacteria
ASV_510_16S_022_3	ASV_649_16S_022_3	1	20	Bacteria	Marinimicrobia (SAR406 clade)	Bacteria	Bacteroidota
ASV_510_16S_022_3	ASV_726_16S_022_3	2	40	Bacteria	Marinimicrobia (SAR406 clade)	Bacteria	Marinimicrobia (SAR406 clade)
ASV_510_16S_022_3	OTU_1234_18S_3_200	1	20	Bacteria	Marinimicrobia (SAR406 clade)	Eukaryota	Ochrophyta
ASV_510_16S_022_3	OTU_439_18S_022_3	2	40	Bacteria	Marinimicrobia (SAR406 clade)	Eukaryota	Haptophyta
ASV_510_16S_022_3	OTU_935_18S_3_200	1	20	Bacteria	Marinimicrobia (SAR406 clade)	Eukaryota	Dinoflagellata
ASV_513_16S_022_3	ASV_526_16S_022_3	2	40	Bacteria	WPS-2	Bacteria	Gammaproteobacteria
ASV_513_16S_022_3	ASV_604_16S_022_3	2	40	Bacteria	WPS-2	Bacteria	Gammaproteobacteria
ASV_513_16S_022_3	OTU_6185_18S_3_200	1	20	Bacteria	WPS-2	Eukaryota	Dinoflagellata
ASV_515_16S_022_3	ASV_1003_16S_022_3	1	20	Bacteria	Bacteroidota	Bacteria	Cyanobacteria
ASV_515_16S_022_3	ASV_1970_16S_3_200	1	20	Bacteria	Bacteroidota	Bacteria	Verrucomicrobiota
ASV_518_16S_022_3	OTU_721_18S_3_200	1	20	Bacteria	Firmicutes	Eukaryota	Chlorophyta
ASV_521_16S_022_3	ASV_748_16S_022_3	2	40	Bacteria	Gammaproteobacteria	Bacteria	Alphaproteobacteria
ASV_525_16S_022_3	ASV_1161_16S_022_3	3	60	Bacteria	SAR324 clade(Marine group B)	Bacteria	Gammaproteobacteria
ASV_526_16S_022_3	ASV_832_16S_3_200	2	40	Bacteria	Gammaproteobacteria	Bacteria	Gammaproteobacteria
ASV_527_16S_022_3	OTU_762_18S_3_200	3	60	Bacteria	Bacteroidota	Eukaryota	Chlorophyta
ASV_528_16S_022_3	ASV_619_16S_022_3	4	80	Bacteria	Gammaproteobacteria	Bacteria	Alphaproteobacteria
ASV_532_16S_3_200	OTU_3121_18S_3_200	1	20	Bacteria	Planctomycetota	Eukaryota	Ciliophora
ASV_534_16S_022_3	ASV_748_16S_022_3	2	40	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_541_16S_022_3	OTU_384_18S_022_3	3	60	Bacteria	Bacteroidota	Eukaryota	Dinoflagellata
ASV_557_16S_022_3	OTU_2897_18S_022_3	2	40	Bacteria	Alphaproteobacteria	Eukaryota	Ochrophyta
ASV_56_16S_022_3	ASV_125_16S_022_3	5	100	Bacteria	Cyanobacteria	Bacteria	Gammaproteobacteria
ASV_56_16S_022_3	ASV_219_16S_022_3	5	100	Bacteria	Cyanobacteria	Bacteria	Gammaproteobacteria
ASV_565_16S_022_3	OTU_914_18S_022_3	2	40	Archaea	Thermoplasmatota	Eukaryota	Ciliophora
ASV_567_16S_022_3	OTU_1546_18S_3_200	1	20	Bacteria	Actinobacteriota	Eukaryota	Cercozoa
ASV_573_16S_022_3	ASV_1113_16S_022_3	2	40	Bacteria	Bacteroidota	Bacteria	Gammaproteobacteria
ASV_573_16S_3_200	ASV_1617_16S_3_200	2	40	Bacteria	Bacteroidota	Bacteria	Bacteroidota
ASV_58_16S_022_3	OTU_1565_18S_022_3	1	20	Bacteria	Alphaproteobacteria	Eukaryota	Ochrophyta
ASV_581_16S_022_3	ASV_1617_16S_3_200	2	40	Bacteria	Bacteroidota	Bacteria	Bacteroidota
ASV_581_16S_022_3	OTU_397_18S_022_3	2	40	Bacteria	Bacteroidota	Eukaryota	Cercozoa
ASV_588_16S_022_3	OTU_76_18S_3_200	1	20	Bacteria	Verrucomicrobiota	Eukaryota	Cercozoa
ASV_594_16S_022_3	OTU_1435_18S_022_3	1	20	Bacteria	Bacteroidota	Eukaryota	Dinoflagellata
ASV_594_16S_022_3	OTU_2204_18S_022_3	2	40	Bacteria	Bacteroidota	Eukaryota	Dinoflagellata
ASV_594_16S_022_3	OTU_341_18S_022_3	2	40	Bacteria	Bacteroidota	Eukaryota	Sagenista
ASV_595_16S_022_3	ASV_1468_16S_022_3	1	20	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_595_16S_022_3	ASV_1875_16S_022_3	1	20	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_598_16S_022_3	ASV_1807_16S_022_3	4	80	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_600_16S_022_3	ASV_626_16S_022_3	2	40	Bacteria	Gammaproteobacteria	Bacteria	Bacteroidota
ASV_600_16S_3_200	OTU_1640_18S_3_200	1	20	Bacteria	Gammaproteobacteria	Eukaryota	Cercozoa
ASV_603_16S_022_3	ASV_1167_16S_022_3	2	40	Bacteria	Desulfobacterota	Bacteria	Bacteroidota
ASV_603_16S_022_3	OTU_327_18S_3_200	2	40	Bacteria	Desulfobacterota	Eukaryota	Dinoflagellata
