Source	Target	association_score	original	MutualInformation	ENV_daylength_InterationInformation	ENV_daylength_II_p_value	ENV_daylength_DataProcessingInequality_MI_rank	ENV_daylength_COMBI_II_DPI	ENV_Temperature_InterationInformation	ENV_Temperature_II_p_value	ENV_Temperature_DataProcessingInequality_MI_rank	ENV_Temperature_COMBI_II_DPI	ENV_Salinity_InterationInformation	ENV_Salinity_II_p_value	ENV_Salinity_DataProcessingInequality_MI_rank	ENV_Salinity_COMBI_II_DPI	ENV_NH4_InterationInformation	ENV_NH4_II_p_value	ENV_NH4_DataProcessingInequality_MI_rank	ENV_NH4_COMBI_II_DPI	ENV_NO2_InterationInformation	ENV_NO2_II_p_value	ENV_NO2_DataProcessingInequality_MI_rank	ENV_NO2_COMBI_II_DPI	ENV_NO3_InterationInformation	ENV_NO3_II_p_value	ENV_NO3_DataProcessingInequality_MI_rank	ENV_NO3_COMBI_II_DPI	ENV_PO4_InterationInformation	ENV_PO4_II_p_value	ENV_PO4_DataProcessingInequality_MI_rank	ENV_PO4_COMBI_II_DPI	ENV_Si_InterationInformation	ENV_Si_II_p_value	ENV_Si_DataProcessingInequality_MI_rank	ENV_Si_COMBI_II_DPI	COMBI_allENV
OTU_490_18S_022_3	OTU_4430_18S_3_200	0.872190690361595	1	0.365652	-0.365652	0.889111	3	1	-0.233281	0.834166	3	1	-0.365652	0.9001	3	1	-0.365652	0.313686	3	1	-0.335515	0.083916	3	1	-0.365652	0.323676	3	1	-0.450256	0.284715	3	1	-0.365652	0.138861	2	1	8
OTU_492_18S_3_200	OTU_1042_18S_3_200	0.720554292201996	1	0.723543	1.714623	NA	3	1	-0.54683	0.000999	3	1	-0.54683	0.000999	3	1	-0.470971	0.187812	3	1	-0.184834	0.287712	3	1	0.004709	NA	3	1	-0.502188	0.17982	3	1	-0.185227	0.834166	3	1	8
OTU_492_18S_3_200	OTU_511_18S_3_200	0.561347246170044	1	0.5968	-0.444544	0.501499	3	1	-0.467767	0.000999	3	1	-0.467767	0.000999	3	1	-0.256624	0.376623	3	1	0.031493	NA	3	1	0.226984	NA	3	1	-0.15198	0.370629	3	1	0.005001	NA	3	1	8
OTU_4938_18S_022_3	OTU_156_18S_3_200	-0.77660416990701	1	0.228323	-0.251757	0.167832	3	1	-0.177175	0.166833	3	1	1.654658	NA	3	1	0.030401	NA	2	1	-0.105396	0.047952	3	1	-0.107775	0.057942	3	1	-0.077639	0.060939	1	1	0.231166	NA	2	1	8
OTU_494_18S_022_3	OTU_1445_18S_3_200	0.69087165594101	1	0.543018	2.422822	NA	3	1	-0.495252	0.000999	3	1	-0.495252	0.000999	3	1	-0.007198	0.662338	3	1	0.535824	NA	3	1	0.477846	NA	3	1	-0.163003	0.524476	3	1	-0.498234	0.140859	3	1	8
OTU_494_18S_022_3	OTU_1792_18S_022_3	0.819146927020008	1	0.691769	2.265459	NA	3	1	-0.539514	0.000999	3	1	-0.539514	0.000999	3	1	-0.236118	0.188811	3	1	0.250796	NA	3	1	0.302498	NA	3	1	-0.26911	0.345654	3	1	-0.496242	0.112887	3	1	8
OTU_494_18S_3_200	OTU_1621_18S_3_200	0.644545137882233	1	0.663269	-0.590826	0.556444	3	1	-0.499865	0.000999	3	1	-0.499865	0.000999	3	1	-0.236029	0.452547	3	1	0.601124	NA	3	1	0.532706	NA	3	1	-0.252482	0.667333	3	1	-0.379781	0.583417	3	1	8
OTU_4955_18S_022_3	OTU_3502_18S_3_200	-0.547991743890812	1	0.533567	-0.448963	0.889111	3	1	-0.479099	0.000999	3	1	-0.479099	0.000999	3	1	-0.502687	0.186813	3	1	-0.49128	0.167832	3	1	-0.460042	0.382617	3	1	-0.442413	0.762238	3	1	-0.201832	0.777223	3	1	8
OTU_4955_18S_022_3	OTU_824_18S_3_200	0.799628973007202	1	0.496044	3.768728	NA	3	1	-0.35185	0.000999	3	1	-0.35185	0.000999	3	1	0.282155	NA	3	1	1.610217	NA	3	1	1.331717	NA	3	1	0.527087	NA	3	1	-0.312727	0.666334	3	1	8
OTU_4969_18S_022_3	OTU_2784_18S_3_200	0.544551713747084	1	0.558876	-0.558876	0.89011	3	1	-0.558876	0.888112	3	1	-0.558876	1	3	1	-0.385442	0.926074	3	1	-0.447357	0.357642	3	1	-0.480974	0.358641	3	1	-0.620181	0.43956	3	1	-0.558876	0.110889	3	1	8
OTU_4969_18S_022_3	OTU_3069_18S_3_200	0.563421308994293	1	0.536126	-0.433893	0.000999	3	1	-0.433893	0.000999	3	1	-0.433893	0.000999	3	1	-0.362692	0.614386	3	1	-0.39447	0.310689	3	1	-0.458224	0.13986	3	1	-0.497319	0.168831	3	1	-0.536126	0.082917	3	1	8
OTU_4973_18S_022_3	OTU_3164_18S_3_200	0.683034975147989	1	0.678733	-0.678733	1	3	1	-0.678733	1	3	1	-0.678733	1	3	1	-0.522184	0.123876	3	1	-0.509677	0.537463	3	1	-0.670063	0.128871	3	1	-0.47954	0.572428	3	1	-0.376104	0.527473	3	1	8
OTU_498_18S_022_3	OTU_593_18S_022_3	0.810271091962435	1	0.659212	-0.512781	0.221778	3	1	-0.541779	0.000999	3	1	0.586611	NA	3	1	-0.412252	0.14985	3	1	-0.208011	0.585415	3	1	-0.062857	0.666334	3	1	-0.334089	0.274725	3	1	0.387417	NA	3	1	8
OTU_499_18S_3_200	OTU_1192_18S_3_200	0.592194984621716	1	0.625745	-0.541825	0.000999	3	1	-0.541825	0.000999	3	1	-0.541825	0.000999	3	1	0.008461	NA	3	1	1.343755	NA	3	1	0.843159	NA	3	1	-0.497811	0.083916	3	1	-0.496721	0.112887	3	1	8
OTU_5003_18S_022_3	OTU_1438_18S_3_200	0.749823430864151	1	0.547121	-0.498459	0.000999	3	1	-0.498459	0.000999	3	1	-0.498459	0.000999	3	1	0.067141	NA	3	1	0.519907	NA	3	1	0.292873	NA	3	1	0.174591	NA	3	1	-0.246738	0.4995	3	1	8
OTU_502_18S_3_200	OTU_1627_18S_3_200	0.558113857367903	1	0.74154	-0.74154	1	3	1	-0.74154	1	3	1	-0.74154	1	3	1	-0.665208	0.563437	3	1	-0.625369	0.775225	3	1	-0.705047	0.546454	3	1	-0.69712	0.798202	3	1	-0.538819	0.4995	3	1	8
OTU_502_18S_3_200	OTU_832_18S_3_200	0.700491677441012	1	0.664826	-0.717173	0.611389	3	1	-0.632568	0.000999	3	1	-0.632568	0.000999	3	1	0.061026	NA	3	1	0.94233	NA	3	1	1.031556	NA	3	1	0.181524	NA	3	1	-0.515483	0.387612	3	1	8
OTU_5038_18S_022_3	OTU_6289_18S_3_200	0.796479431921761	1	0.438329	-0.438329	1	3	1	-0.438329	1	3	1	-0.438329	1	3	1	0.589449	NA	3	1	-0.196491	0.75025	3	1	-0.183983	0.725275	3	1	0.216976	NA	3	1	0.306382	NA	3	1	8
OTU_5046_18S_022_3	OTU_515_18S_3_200	0.941315476023752	1	0.593841	-0.593841	1	3	1	-0.593841	1	3	1	-0.593841	1	3	1	-0.555033	0.876124	3	1	-0.485058	0.559441	3	1	-0.485058	0.648352	3	1	-0.527212	0.822178	3	1	-0.569135	0.388611	3	1	8
OTU_5047_18S_022_3	ASV_1979_16S_3_200	0.805402878526615	1	0.475853	-0.599036	0.721279	3	1	-0.475853	1	3	1	-0.475853	1	3	1	-0.507021	0.551449	3	1	-0.575582	0.714286	3	1	-0.511165	0.957043	3	1	-0.487617	0.452547	3	1	0.435058	NA	3	1	8
OTU_5048_18S_3_200	OTU_6637_18S_3_200	0.713165044784546	1	0.533567	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	1	3	1	-0.438036	0.323676	3	1	-0.533567	0.476523	3	1	-0.533567	0.196803	3	1	-0.533567	0.142857	3	1	-0.454394	0.502498	3	1	8
OTU_5053_18S_022_3	OTU_3675_18S_3_200	0.584456792829054	1	0.392829	-0.35599	0.000999	3	1	-0.253756	0.779221	3	1	-0.37694	0.7003	3	1	-0.354022	0.276723	3	1	-0.156538	0.357642	3	1	-0.306256	0.014985	3	1	-0.293748	0.430569	3	1	0.225645	NA	3	1	8
OTU_5055_18S_022_3	ASV_109_16S_3_200	0.582382775506793	1	0.533567	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	1	3	1	-0.454921	0.337662	3	1	-0.515195	0.527473	3	1	-0.545332	0.5005	3	1	-0.49476	0.286713	3	1	0.293973	NA	3	1	8
OTU_5055_18S_022_3	ASV_17_16S_3_200	0.547695636749268	1	0.560905	-0.560905	1	3	1	-0.560905	1	3	1	-0.560905	1	3	1	-0.512396	0.000999	3	1	-0.542533	0.406593	3	1	-0.572669	0.313686	3	1	-0.522098	0.143856	3	1	-0.48015	0.194805	3	1	8
OTU_5056_18S_022_3	OTU_5538_18S_3_200	0.686452388763428	1	0.556317	-0.412124	0.000999	3	1	-0.412124	0.000999	3	1	-0.412124	0.000999	3	1	-0.556317	0.248751	3	1	-0.453826	0.000999	3	1	-0.43577	0.065934	3	1	-0.471028	0.143856	3	1	-0.321685	0.501499	3	1	8
OTU_5056_18S_022_3	OTU_7179_18S_022_3	0.850455403327942	1	0.676865	-0.574631	0.000999	3	1	-0.574631	0.000999	3	1	-0.574631	0.000999	3	1	-0.676865	0.373626	3	1	-0.595482	0.000999	3	1	-0.598962	0.000999	3	1	-0.616591	0.000999	3	1	-0.536539	0.556444	3	1	8
OTU_5067_18S_022_3	OTU_5279_18S_3_200	0.726479383389909	1	0.616591	-0.616591	1	3	1	-0.616591	1	3	1	-0.616591	1	3	1	-0.520316	0.387612	3	1	-0.537945	0.501499	3	1	-0.577783	0.5005	3	1	-0.525437	0.62038	3	1	-0.457944	0.306693	3	1	8
OTU_508_18S_022_3	OTU_1851_18S_3_200	0.605610728263855	1	0.330687	-0.297168	0.666334	3	1	-0.288727	0.000999	3	1	-0.288727	0.000999	3	1	-0.408589	0.1998	3	1	-0.311219	0.107892	3	1	-0.30055	0.40959	3	1	-0.318179	0.572428	3	1	-0.14382	0.444555	3	1	8
OTU_508_18S_022_3	OTU_656_18S_3_200	0.929823524343977	1	0.556317	-0.48422	0.000999	3	1	-0.48422	0.000999	3	1	-0.48422	0.000999	3	1	-0.556317	0.436563	3	1	-0.505071	0.012987	3	1	-0.508552	0.107892	3	1	-0.496044	0.000999	3	1	-0.469563	0.361638	3	1	8
OTU_509_18S_3_200	OTU_1063_18S_3_200	0.553798973560333	1	0.538451	3.018444	NA	3	1	-0.347388	0.000999	3	1	-0.347388	0.000999	3	1	-0.193694	0.062937	3	1	0.381929	NA	3	1	0.502308	NA	3	1	0.0019	NA	3	1	-0.297667	0.391608	3	1	8
OTU_509_18S_3_200	OTU_3812_18S_3_200	0.943336704546469	1	0.769043	-0.769043	1	3	1	-0.769043	1	3	1	-0.769043	1	3	1	-0.788243	0.312687	3	1	-0.783662	0.656344	3	1	-0.758106	0.681319	3	1	-0.79617	0.881119	3	1	-0.695	0.5005	3	1	8
OTU_509_18S_3_200	OTU_938_18S_3_200	0.713208317756653	1	0.566162	3.45535	NA	3	1	-0.387395	0.000999	3	1	-0.387395	0.000999	3	1	-0.037729	0.188811	3	1	0.732892	NA	3	1	0.724748	NA	3	1	0.114324	NA	3	1	-0.29012	0.584416	3	1	8
OTU_509_18S_3_200	OTU_976_18S_3_200	0.758687543074003	1	0.829316	3.230089	NA	3	1	-0.540929	0.000999	3	1	-0.540929	0.000999	3	1	-0.300883	0.062937	3	1	0.539174	NA	3	1	0.500892	NA	3	1	-0.105289	0.286713	3	1	-0.487879	0.528472	3	1	8
OTU_510_18S_022_3	OTU_2754_18S_3_200	0.554029822349548	1	0.329996	-0.240464	0.666334	3	1	3.541012	NA	3	1	-0.256318	0.000999	3	1	-0.291189	0.361638	3	1	-0.209132	0.274725	3	1	-0.203584	0.451548	3	1	-0.218407	0.428571	3	1	0.162125	NA	3	1	8
OTU_510_18S_022_3	OTU_510_18S_3_200	0.805394291877747	1	0.41302	3.55052	NA	3	1	3.55052	NA	3	1	-0.249616	0.000999	3	1	0.295203	NA	3	1	1.606474	NA	3	1	1.520853	NA	3	1	0.515263	NA	3	1	-0.0083	0.529471	3	1	8
OTU_5106_18S_022_3	OTU_165_18S_3_200	-0.575394928455353	1	0.318835	-0.318835	1	3	1	-0.348972	0.777223	3	1	-0.348972	0.7003	3	1	-0.132893	0.38961	3	1	-0.047603	0.739261	3	1	-0.07774	0.503497	2	1	-0.07774	0.190809	3	1	0.089713	NA	2	1	8
OTU_511_18S_022_3	OTU_1596_18S_3_200	0.671943920971524	1	0.667836	-0.335222	0.778222	3	1	-0.629694	0.612388	3	1	-0.541956	0.000999	3	1	-0.629028	0.000999	3	1	-0.477482	0.11988	3	1	-0.370305	0.232767	3	1	-0.32766	0.55045	3	1	0.009003	NA	3	1	8
OTU_511_18S_022_3	OTU_1925_18S_022_3	0.54477753155429	1	0.580936	-0.496331	0.778222	3	1	-0.508839	0.000999	3	1	-0.508839	0.000999	3	1	-0.620031	0.250749	3	1	-0.493004	0.263736	3	1	-0.478855	0.253746	3	1	-0.291332	0.906094	3	1	-0.383346	0.612388	3	1	8
OTU_511_18S_022_3	OTU_511_18S_3_200	0.804077214821073	1	0.664826	-0.292578	0.778222	3	1	-0.515165	0.000999	3	1	-0.515165	0.000999	3	1	0.097855	NA	3	1	0.573453	NA	3	1	0.651813	NA	3	1	0.081952	NA	3	1	-0.096027	0.697303	3	1	8
OTU_511_18S_3_200	OTU_595_18S_3_200	0.638601899147034	1	0.580848	-0.451815	0.444555	3	1	-0.472299	0.000999	3	1	-0.472299	0.000999	3	1	-0.29809	0.313686	3	1	-0.08862	0.298701	3	1	0.25339	NA	3	1	-0.173551	0.478521	3	1	0.030655	NA	3	1	8
OTU_512_18S_022_3	OTU_1056_18S_022_3	0.737214534441254	1	0.756437	1.248433	NA	3	1	-0.627405	0.000999	3	1	-0.604182	0.7003	3	1	-0.184819	0.586414	3	1	-0.372109	0.192807	3	1	-0.543674	0.113886	3	1	-0.361109	0.725275	3	1	-0.205952	0.666334	3	1	8
OTU_5149_18S_022_3	OTU_583_18S_3_200	0.845725251536366	1	0.701483	3.396564	NA	3	1	-0.616878	0.000999	3	1	-0.616878	0.000999	3	1	0.186326	NA	3	1	1.079696	NA	3	1	0.814078	NA	3	1	0.069279	NA	3	1	-0.494192	0.834166	3	1	8
OTU_515_18S_022_3	OTU_2141_18S_3_200	0.687118232250214	1	0.769043	-0.552752	0.000999	3	1	-0.552752	0.000999	3	1	-0.552752	0.000999	3	1	-0.682469	0.363636	3	1	-0.506522	0.048951	3	1	-0.539712	0.200799	3	1	0.51387	NA	3	1	-0.652152	0.110889	3	1	8
OTU_515_18S_022_3	OTU_515_18S_3_200	0.599060557423169	1	0.556317	-0.412124	0.000999	3	1	-0.412124	0.000999	3	1	-0.412124	0.000999	3	1	-0.374212	0.326673	3	1	-0.314906	0.263736	3	1	-0.387261	0.246753	3	1	0.72079	NA	3	1	-0.371226	0.111888	3	1	8
OTU_515_18S_022_3	OTU_786_18S_022_3	0.532323672955631	1	0.418298	-0.309362	0.000999	3	1	-0.069637	0.833167	3	1	-0.309362	0.000999	3	1	-0.331725	0.314685	3	1	-0.176887	0.24975	3	1	-0.249241	0.400599	3	1	-0.464095	0.381618	3	1	-0.233207	0.165834	3	1	8
OTU_515_18S_022_3	OTU_828_18S_3_200	0.772256874409708	1	0.603686	-0.459492	0.000999	3	1	-0.459492	0.000999	3	1	-0.459492	0.000999	3	1	-0.517113	0.201798	3	1	-0.362274	0.203796	3	1	-0.374355	0.408591	3	1	0.673421	NA	3	1	-0.418594	0.278721	3	1	8
OTU_515_18S_3_200	OTU_1234_18S_3_200	0.869393467903137	1	0.496044	-0.35185	0.000999	3	1	-0.326834	0.778222	3	1	-0.35185	0.000999	3	1	-0.379333	0.75025	3	1	-0.229616	0.227772	3	1	-0.309358	0.391608	3	1	0.781064	NA	3	1	-0.380928	0.38961	3	1	8
OTU_515_18S_3_200	OTU_2784_18S_3_200	0.541381777997282	1	0.616591	-0.412124	0.000999	3	1	-0.412124	0.000999	3	1	-0.412124	0.000999	3	1	-0.499881	0.6004	3	1	-0.314906	0.287712	3	1	-0.399768	0.418581	3	1	0.785761	NA	3	1	-0.491773	0.305694	3	1	8
OTU_5165_18S_3_200	OTU_6689_18S_3_200	0.580557781736585	1	0.478572	-0.376338	0.889111	3	1	-0.393967	0.000999	3	1	-0.393967	0.000999	3	1	0.106789	NA	3	1	1.337927	NA	3	1	1.303429	NA	2	1	0.497167	NA	3	1	0.122332	NA	3	1	8
OTU_518_18S_022_3	OTU_1603_18S_022_3	-0.599526524543762	1	0.829316	-0.696946	0.889111	3	1	-0.727083	0.000999	3	1	-0.727083	0.000999	3	1	-0.858709	0.287712	3	1	-0.699424	0.310689	3	1	-0.901354	0.163836	3	1	-0.778001	0.525475	3	1	-0.670669	0.334665	3	1	8
OTU_518_18S_022_3	OTU_1709_18S_022_3	0.808794794023348	1	0.806566	3.101259	NA	3	1	-0.637357	0.000999	3	1	-0.637357	0.000999	3	1	0.146637	NA	3	1	0.818219	NA	3	1	0.925074	NA	3	1	0.205291	NA	3	1	-0.169567	0.666334	3	1	8
OTU_518_18S_022_3	OTU_1880_18S_3_200	0.788271248340607	1	0.769043	-0.666809	0.833167	3	1	-0.696946	0.000999	3	1	-0.696946	0.000999	3	1	-0.702904	0.124875	3	1	-0.669287	0.166833	3	1	-0.702904	0.406593	3	1	-0.579551	0.572428	3	1	-0.322566	0.638362	3	1	8
OTU_522_18S_022_3	OTU_3243_18S_022_3	0.753939711214378	1	0.517653	-0.453136	0.000999	3	1	-0.548474	0.778222	3	1	-0.453136	0.000999	3	1	-0.422121	0.025974	3	1	-0.287653	0.190809	3	1	-0.482395	0.000999	3	1	-0.336832	0.166833	3	1	-0.333592	0.223776	3	1	8
OTU_522_18S_3_200	OTU_1497_18S_3_200	0.61099985543293	1	0.643929	-0.589461	0.000999	3	1	-0.692379	0.723277	3	1	-0.589461	0.000999	3	1	-0.500631	0.251748	3	1	-0.5113	0.000999	3	1	-0.596163	0.000999	3	1	-0.432971	0.774226	3	1	0.300128	NA	3	1	8
OTU_522_18S_3_200	OTU_5537_18S_3_200	0.536893784999847	1	0.643929	-0.643929	0.944056	3	1	-0.764476	0.722278	3	1	-0.643929	1	3	1	-0.643929	0.111888	3	1	-0.643929	0.05994	3	1	-0.535889	0.326673	3	1	-0.553518	0.727273	3	1	-0.557175	0.333666	3	1	8
OTU_523_18S_022_3	ASV_248_16S_3_200	0.892787278761799	1	0.547771	-0.486006	0.000999	3	1	-0.459525	0.278721	3	1	0.407107	NA	3	1	-0.172337	0.274725	3	1	-0.157795	0.475524	3	1	0.007001	NA	3	1	-0.004073	0.537463	3	1	-0.266616	0.055944	2	1	8
OTU_525_18S_022_3	OTU_1479_18S_022_3	-0.74605189268639	1	0.449979	-0.443276	0.445554	3	1	-0.449979	0.554446	3	1	-0.449979	0.6004	3	1	-0.317414	0.038961	2	1	-0.511718	0.011988	2	1	-0.124085	0.426573	2	1	-0.261027	0.440559	3	1	-0.419842	0.000999	1	0	7
OTU_526_18S_022_3	OTU_2046_18S_022_3	0.675454331155162	1	0.64121	-0.64121	1	3	1	-0.64121	1	3	1	-0.64121	1	3	1	0.220552	NA	3	1	-0.532426	0.310689	3	1	-0.472153	0.575425	3	1	0.412057	NA	3	1	0.427087	NA	3	1	8
OTU_526_18S_022_3	OTU_2198_18S_3_200	0.54614553225312	1	0.556317	-0.556317	1	3	1	-0.556317	1	3	1	-0.556317	1	3	1	0.232123	NA	3	1	-0.447534	0.453546	3	1	-0.387261	0.628372	3	1	0.406539	NA	3	1	0.339974	NA	3	1	8
OTU_526_18S_022_3	OTU_2770_18S_022_3	0.815595030784607	1	0.663959	-0.591863	0.000999	3	1	-0.591863	0.000999	3	1	-0.591863	0.000999	3	1	-0.062205	0.689311	3	1	-0.50393	0.262737	3	1	-0.417	0.562438	3	1	0.449581	NA	3	1	0.545717	NA	3	1	8
OTU_5277_18S_022_3	OTU_3287_18S_3_200	0.924001634120941	1	0.676865	-0.676865	1	3	1	-0.676865	1	3	1	-0.676865	1	3	1	-0.550453	0.374625	3	1	-0.668194	0.382617	3	1	-0.69375	0.5005	3	1	-0.547647	0.62038	3	1	-0.582183	0.443556	3	1	8
OTU_5277_18S_022_3	OTU_3812_18S_3_200	0.591701447963715	1	0.556317	-0.556317	1	3	1	-0.556317	1	3	1	-0.556317	1	3	1	-0.595412	0.624376	3	1	-0.577783	0.584416	3	1	-0.547647	0.621379	3	1	-0.603339	0.952048	3	1	-0.569676	0.471528	3	1	8
OTU_5277_18S_022_3	OTU_5260_18S_3_200	0.73194	1	0.593841	3.603955	NA	3	1	-0.509236	0.000999	3	1	-0.509236	0.000999	3	1	0.293968	NA	3	1	1.26414	NA	3	1	1.156017	NA	3	1	0.369015	NA	3	1	-0.329072	0.861139	3	1	8
OTU_528_18S_3_200	OTU_4711_18S_3_200	0.715724945068359	1	1.018716	1.862936	NA	3	1	-0.769136	0.000999	3	1	-0.769136	0.000999	3	1	-0.261696	0.649351	3	1	0.904696	NA	3	1	0.974454	NA	3	1	-0.339648	0.525475	3	1	-0.563424	0.585415	3	1	8
OTU_532_18S_3_200	OTU_1683_18S_3_200	0.750602820044157	1	0.428354	2.01514	NA	3	1	2.01514	NA	3	1	-0.327418	0.000999	3	1	-0.225815	0.400599	3	1	0.174987	NA	3	1	0.303861	NA	3	1	-0.142349	0.23976	3	1	-0.177328	0.528472	3	1	8
OTU_5328_18S_022_3	OTU_3122_18S_3_200	0.619357705116272	1	0.448675	-0.448675	0.89011	3	1	-0.448675	0.889111	3	1	-0.448675	0.9001	3	1	-0.448675	0.248751	3	1	-0.448675	0.215784	3	1	-0.448675	0.33966	3	1	-0.448675	0.285714	3	1	-0.448675	0.111888	3	1	8
OTU_533_18S_022_3	OTU_865_18S_022_3	0.5335693359375	1	0.456118	3.181165	NA	3	1	-0.312821	0.000999	3	1	3.181165	NA	3	1	-0.111361	0.43956	3	1	0.485237	NA	3	1	0.48448	NA	3	1	0.171347	NA	3	1	-0.257978	0.557443	3	1	8
OTU_533_18S_022_3	OTU_946_18S_022_3	0.878675103187561	1	0.533567	-0.554517	0.832168	3	1	-0.448963	0.000999	3	1	-0.431334	0.8002	3	1	0.095518	NA	3	1	1.08983	NA	3	1	1.055028	NA	3	1	0.509458	NA	3	1	-0.189121	0.751249	3	1	8
OTU_5330_18S_022_3	OTU_886_18S_3_200	0.986533711758297	1	0.593841	3.901756	NA	3	1	-0.424631	0.000999	3	1	-0.424631	0.000999	3	1	0.192284	NA	3	1	1.791483	NA	3	1	1.504275	NA	3	1	0.459426	NA	3	1	-0.359015	0.61039	3	1	8
OTU_5331_18S_022_3	OTU_1128_18S_3_200	-0.544804215431213	1	0.520662	-0.520662	1	3	1	-0.520662	1	3	1	-0.520662	1	3	1	0.176624	NA	3	1	-0.411879	0.358641	3	1	-0.351605	0.769231	3	1	0.525903	NA	3	1	0.336677	NA	3	1	8
OTU_5331_18S_022_3	OTU_1452_18S_3_200	0.562372148036957	1	0.520662	-0.520662	1	3	1	-0.520662	1	3	1	-0.520662	1	3	1	-0.476734	0.062937	3	1	-0.50229	0.263736	3	1	-0.532426	0.477522	3	1	-0.476049	0.524476	3	1	-0.434112	0.277722	3	1	8
OTU_5331_18S_022_3	OTU_3164_18S_3_200	0.538494956289233	1	0.580936	-0.580936	1	3	1	-0.580936	1	3	1	-0.580936	1	3	1	-0.446597	0.363636	3	1	-0.50229	0.143856	3	1	-0.542128	0.268731	3	1	-0.466347	0.548452	3	1	-0.439917	0.417582	3	1	8
OTU_5331_18S_022_3	OTU_4145_18S_3_200	0.760127815506906	1	0.43577	-0.43577	1	3	1	-0.43577	1	3	1	-0.43577	1	3	1	-0.427099	0.213786	3	1	-0.427099	0.30969	3	1	-0.457236	0.503497	3	1	-0.489494	0.571429	3	1	-0.514523	0.445554	3	1	8
OTU_534_18S_022_3	OTU_3854_18S_3_200	0.553628444671631	1	0.358025	-0.481208	0.667333	3	1	-0.358025	1	3	1	-0.358025	1	3	1	-0.455127	0.824176	3	1	-0.49435	0.62038	3	1	-0.451781	0.863137	3	1	-0.389193	0.739261	3	1	-0.241337	0.722278	3	1	8
OTU_534_18S_022_3	OTU_974_18S_022_3	0.898955099274869	1	0.43577	-0.351165	0.78022	3	1	-0.363673	0.000999	3	1	-0.363673	0.000999	3	1	0.19046	NA	3	1	1.36252	NA	3	1	1.131004	NA	3	1	-0.308867	0.62038	3	1	-0.170461	0.694306	3	1	8
OTU_538_18S_022_3	OTU_258_18S_3_200	0.895432631965446	1	0.603686	-0.603686	0.888112	3	1	-0.603686	0.889111	3	1	-0.603686	0.9001	3	1	-0.381742	0.689311	3	1	-0.585313	0.000999	3	1	-0.579507	0.12987	3	1	-0.629588	0.714286	3	1	-0.030662	0.609391	3	1	8
OTU_539_18S_022_3	OTU_1740_18S_3_200	0.671373128890991	1	0.473294	-0.473294	0.945055	3	1	-0.473294	0.945055	3	1	-0.473294	0.9001	3	1	-0.434486	0.161838	3	1	-0.304237	0.81019	3	1	-0.364511	0.143856	3	1	-0.473294	0.142857	3	1	-0.473294	0.167832	3	1	8
OTU_539_18S_3_200	OTU_2025_18S_3_200	0.682527363300323	1	0.556317	-0.48422	0.000999	3	1	-0.48422	0.000999	3	1	-0.48422	0.000999	3	1	0.232123	NA	3	1	-0.396288	0.525475	3	1	-0.279221	0.573427	3	1	0.490247	NA	3	1	0.487852	NA	3	1	8
OTU_539_18S_3_200	OTU_3718_18S_3_200	0.62033	1	0.43577	-0.381302	0.722278	3	1	-0.39381	0.000999	3	1	-0.39381	0.000999	3	1	-0.482792	0.501499	3	1	-0.388901	0.406593	3	1	-0.301431	0.607393	3	1	-0.429221	0.858142	3	1	-0.379153	0.417582	3	1	8
OTU_541_18S_022_3	OTU_1444_18S_3_200	-0.808945573944031	1	0.540324	-0.540324	0.38961	3	1	-0.335856	0.388611	3	1	-0.540324	0.400599	3	1	-0.247373	0.301698	3	1	-0.2933	0.608392	3	1	-0.287752	0.20979	3	1	0.526686	NA	3	1	0.672363	NA	3	1	8
OTU_5415_18S_022_3	OTU_1268_18S_3_200	0.685766518115997	1	0.536126	-0.536126	1	3	1	-0.536126	1	3	1	-0.536126	1	3	1	-0.425077	0.612388	3	1	-0.529771	0.502498	3	1	-0.460335	0.836164	3	1	-0.425077	0.906094	3	1	-0.354044	0.778222	3	1	8
OTU_5415_18S_022_3	OTU_800_18S_3_200	0.731447879509787	1	0.497912	-0.497912	1	3	1	-0.497912	1	3	1	-0.497912	1	3	1	-0.361307	0.775225	3	1	-0.351605	0.584416	3	1	-0.351605	0.533467	3	1	-0.530517	1	3	1	-0.28495	0.61039	3	1	8
OTU_545_18S_022_3	OTU_3152_18S_022_3	0.691099166870117	1	0.418298	-0.36383	0.000999	3	1	-0.36383	0.000999	3	1	3.324253	NA	3	1	-0.387418	0.453546	3	1	-0.237834	0.240759	2	1	-0.309515	0.181818	3	1	-0.457393	0.452547	3	1	-0.332491	0.53047	3	1	8
OTU_545_18S_022_3	OTU_4161_18S_3_200	0.774922035708839	1	0.616591	-0.616591	1	3	1	-0.616591	1	3	1	-0.737138	0.9001	3	1	0.472523	NA	3	1	-0.577783	0.167832	3	1	-0.447534	0.6004	3	1	0.329861	NA	3	1	0.320764	NA	3	1	8
OTU_5460_18S_022_3	OTU_82_18S_3_200	-0.762630879878998	1	0.34887	-0.34887	1	3	1	-0.379007	0.778222	3	1	-0.379007	0.9001	3	1	0.001008	NA	3	1	-0.11954	0.358641	3	1	-0.149676	0.315684	3	1	-0.149676	0.191808	3	1	0.243363	NA	3	1	8
