Source	Target	Occurrence	Occurrence_Percentage	Source_Kingdom	Source_DivisionPhylum	Target_Kingdom	Target_DivisionPhylum
ASV_948_16S_022_3	OTU_2692_18S_022_3	3	37.5	Bacteria	Gammaproteobacteria	Eukaryota	unknown 18S
ASV_95_16S_022_3	ASV_443_16S_022_3	7	87.5	Bacteria	Gammaproteobacteria	Bacteria	Gammaproteobacteria
ASV_96_16S_022_3	ASV_279_16S_022_3	8	100	Bacteria	Planctomycetota	Bacteria	Alphaproteobacteria
ASV_96_16S_022_3	OTU_4274_18S_022_3	2	25	Bacteria	Planctomycetota	Eukaryota	Hilomonadea
ASV_967_16S_022_3	ASV_1174_16S_3_200	1	12.5	Bacteria	Verrucomicrobiota	Bacteria	Bacteroidota
ASV_967_16S_022_3	OTU_463_18S_022_3	3	37.5	Bacteria	Verrucomicrobiota	Eukaryota	Dinoflagellata
ASV_97_16S_022_3	ASV_216_16S_022_3	6	75	Bacteria	Alphaproteobacteria	Bacteria	Bacteroidota
ASV_97_16S_022_3	ASV_970_16S_022_3	6	75	Bacteria	Alphaproteobacteria	Bacteria	Alphaproteobacteria
ASV_973_16S_3_200	OTU_1578_18S_3_200	3	37.5	Bacteria	Myxococcota	Eukaryota	Ochrophyta
ASV_973_16S_3_200	OTU_3094_18S_3_200	2	25	Bacteria	Myxococcota	Eukaryota	Ochrophyta
ASV_973_16S_3_200	OTU_834_18S_3_200	3	37.5	Bacteria	Myxococcota	Eukaryota	Dinoflagellata
OTU_100_18S_022_3	OTU_1442_18S_022_3	1	12.5	Eukaryota	Sagenista	Eukaryota	Cryptophyta
OTU_1004_18S_022_3	OTU_1004_18S_3_200	2	25	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1004_18S_022_3	OTU_2992_18S_022_3	1	12.5	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1004_18S_3_200	OTU_1966_18S_3_200	1	12.5	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_1007_18S_022_3	OTU_2986_18S_3_200	2	25	Eukaryota	Cercozoa	Eukaryota	Ochrophyta
OTU_1007_18S_022_3	OTU_3626_18S_022_3	2	25	Eukaryota	Cercozoa	Eukaryota	Cercozoa
OTU_1007_18S_022_3	OTU_5899_18S_022_3	2	25	Eukaryota	Cercozoa	Eukaryota	Centroheliozoa
OTU_1008_18S_022_3	OTU_1658_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1009_18S_022_3	OTU_1218_18S_022_3	4	50	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1009_18S_022_3	OTU_3983_18S_022_3	3	37.5	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_101_18S_022_3	ASV_1936_16S_3_200	1	12.5	Eukaryota	Cryptophyta	Bacteria	Planctomycetota
OTU_101_18S_022_3	OTU_101_18S_3_200	1	12.5	Eukaryota	Cryptophyta	Eukaryota	Cryptophyta
OTU_101_18S_022_3	OTU_397_18S_022_3	1	12.5	Eukaryota	Cryptophyta	Eukaryota	Cercozoa
OTU_101_18S_3_200	OTU_2784_18S_3_200	1	12.5	Eukaryota	Cryptophyta	Eukaryota	Ochrophyta
OTU_1012_18S_022_3	OTU_1654_18S_022_3	5	62.5	Eukaryota	Choanoflagellida	Eukaryota	Sagenista
OTU_1016_18S_022_3	OTU_3547_18S_3_200	5	62.5	Eukaryota	Cercozoa	Eukaryota	Cercozoa
OTU_1017_18S_022_3	OTU_2684_18S_022_3	4	50	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1017_18S_022_3	OTU_2853_18S_022_3	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1017_18S_022_3	OTU_3599_18S_022_3	4	50	Eukaryota	Dinoflagellata	Eukaryota	Centroheliozoa
OTU_1018_18S_022_3	OTU_2770_18S_022_3	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Choanoflagellida
OTU_1022_18S_022_3	OTU_2688_18S_022_3	3	37.5	Eukaryota	Ciliophora	Eukaryota	Cryptophyta
OTU_1026_18S_022_3	OTU_1051_18S_022_3	3	37.5	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1026_18S_022_3	OTU_1154_18S_022_3	3	37.5	Eukaryota	Haptophyta	Eukaryota	Katablepharidophyta
OTU_1026_18S_022_3	OTU_2067_18S_022_3	3	37.5	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1026_18S_022_3	OTU_3649_18S_3_200	3	37.5	Eukaryota	Haptophyta	Eukaryota	Dinoflagellata
OTU_103_18S_3_200	OTU_834_18S_3_200	1	12.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1031_18S_3_200	OTU_2011_18S_3_200	4	50	Eukaryota	Cercozoa	Eukaryota	Dinoflagellata
OTU_1037_18S_022_3	OTU_3816_18S_022_3	1	12.5	Eukaryota	Dinoflagellata	Eukaryota	Stramenopiles_X
OTU_104_18S_022_3	OTU_1101_18S_022_3	2	25	Eukaryota	Sagenista	Eukaryota	Ochrophyta
OTU_104_18S_022_3	OTU_1544_18S_022_3	1	12.5	Eukaryota	Sagenista	Eukaryota	Dinoflagellata
OTU_1042_18S_3_200	OTU_1043_18S_3_200	3	37.5	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_1042_18S_3_200	OTU_1327_18S_3_200	2	25	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_1043_18S_022_3	OTU_1186_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1045_18S_022_3	OTU_4839_18S_022_3	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1047_18S_022_3	OTU_1459_18S_022_3	3	37.5	Eukaryota	Cryptophyta	Eukaryota	Chlorophyta
OTU_1048_18S_022_3	OTU_1554_18S_022_3	3	37.5	Eukaryota	Opalozoa	Eukaryota	Cryptophyta
OTU_105_18S_022_3	OTU_802_18S_022_3	6	75	Eukaryota	Cryptophyta	Eukaryota	Ciliophora
OTU_105_18S_3_200	OTU_167_18S_3_200	6	75	Eukaryota	Cryptophyta	Eukaryota	Dinoflagellata
OTU_105_18S_3_200	OTU_282_18S_3_200	6	75	Eukaryota	Cryptophyta	Eukaryota	Cercozoa
OTU_105_18S_3_200	OTU_329_18S_3_200	5	62.5	Eukaryota	Cryptophyta	Eukaryota	Telonemia
OTU_1051_18S_022_3	OTU_1869_18S_022_3	3	37.5	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1051_18S_022_3	OTU_2859_18S_022_3	3	37.5	Eukaryota	Haptophyta	Eukaryota	Centroheliozoa
OTU_1051_18S_022_3	OTU_442_18S_3_200	3	37.5	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1051_18S_022_3	OTU_502_18S_3_200	3	37.5	Eukaryota	Haptophyta	Eukaryota	Dinoflagellata
OTU_1052_18S_022_3	OTU_5106_18S_022_3	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1056_18S_022_3	OTU_166_18S_3_200	4	50	Eukaryota	Radiolaria	Eukaryota	Dinoflagellata
OTU_1056_18S_022_3	OTU_3497_18S_022_3	3	37.5	Eukaryota	Radiolaria	Eukaryota	Opalozoa
OTU_1057_18S_022_3	OTU_2142_18S_022_3	4	50	Eukaryota	Dinoflagellata	Eukaryota	Prasinodermophyta
OTU_1057_18S_022_3	OTU_2715_18S_022_3	4	50	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_106_18S_022_3	OTU_178_18S_3_200	2	25	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_106_18S_022_3	OTU_382_18S_3_200	2	25	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_106_18S_3_200	OTU_561_18S_3_200	1	12.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1062_18S_022_3	OTU_3245_18S_3_200	2	25	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1065_18S_022_3	OTU_1450_18S_022_3	2	25	Eukaryota	Dinoflagellata	Eukaryota	Centroheliozoa
OTU_1065_18S_022_3	OTU_3803_18S_022_3	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Chlorophyta
OTU_1067_18S_022_3	OTU_1314_18S_022_3	5	62.5	Eukaryota	Ciliophora	Eukaryota	Ciliophora
OTU_1067_18S_022_3	OTU_1914_18S_022_3	3	37.5	Eukaryota	Ciliophora	Eukaryota	Opalozoa
OTU_1067_18S_022_3	OTU_1942_18S_022_3	5	62.5	Eukaryota	Ciliophora	Eukaryota	Ochrophyta
OTU_1067_18S_022_3	OTU_2268_18S_022_3	4	50	Eukaryota	Ciliophora	Eukaryota	Ochrophyta
OTU_1067_18S_3_200	OTU_1626_18S_3_200	2	25	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_1067_18S_3_200	OTU_2082_18S_3_200	2	25	Eukaryota	Ciliophora	Eukaryota	Cercozoa
OTU_1067_18S_3_200	OTU_2396_18S_3_200	2	25	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_1068_18S_3_200	OTU_2006_18S_3_200	3	37.5	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_107_18S_022_3	OTU_322_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_107_18S_022_3	OTU_987_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1074_18S_022_3	OTU_137_18S_3_200	4	50	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1074_18S_022_3	OTU_2279_18S_3_200	3	37.5	Eukaryota	Ochrophyta	Eukaryota	Choanoflagellida
OTU_1074_18S_022_3	OTU_251_18S_3_200	4	50	Eukaryota	Ochrophyta	Eukaryota	Centroheliozoa
OTU_1074_18S_022_3	OTU_3404_18S_3_200	2	25	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_1074_18S_022_3	OTU_501_18S_3_200	4	50	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1074_18S_022_3	OTU_589_18S_3_200	3	37.5	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1074_18S_022_3	OTU_84_18S_3_200	4	50	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1075_18S_022_3	OTU_1117_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Haptophyta
OTU_1075_18S_022_3	OTU_1698_18S_022_3	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Radiolaria
OTU_1075_18S_022_3	OTU_2137_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1075_18S_022_3	OTU_2842_18S_022_3	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1079_18S_022_3	OTU_1859_18S_022_3	4	50	Eukaryota	Opalozoa	Eukaryota	Opalozoa
OTU_1082_18S_022_3	OTU_1082_18S_3_200	2	25	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1082_18S_022_3	OTU_2556_18S_022_3	4	50	Eukaryota	Dinoflagellata	Eukaryota	Picozoa
OTU_1082_18S_022_3	OTU_4973_18S_022_3	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_1083_18S_3_200	OTU_1192_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1083_18S_3_200	OTU_7851_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1087_18S_3_200	OTU_1361_18S_3_200	1	12.5	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1092_18S_022_3	OTU_1726_18S_022_3	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1092_18S_022_3	OTU_2477_18S_022_3	4	50	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1101_18S_022_3	OTU_1768_18S_022_3	2	25	Eukaryota	Ochrophyta	Eukaryota	Cryptophyta
OTU_1101_18S_022_3	OTU_525_18S_3_200	1	12.5	Eukaryota	Ochrophyta	Eukaryota	Mesomycetozoa
OTU_1105_18S_3_200	OTU_3443_18S_3_200	1	12.5	Eukaryota	Ochrophyta	Eukaryota	Prasinodermophyta
OTU_1107_18S_3_200	OTU_2141_18S_3_200	1	12.5	Eukaryota	Ciliophora	Eukaryota	Cercozoa
OTU_1108_18S_022_3	OTU_1325_18S_022_3	4	50	Eukaryota	Sagenista	Eukaryota	Choanoflagellida
OTU_1108_18S_022_3	OTU_1874_18S_022_3	4	50	Eukaryota	Sagenista	Eukaryota	Sagenista
OTU_1108_18S_022_3	OTU_2052_18S_022_3	4	50	Eukaryota	Sagenista	Eukaryota	Opalozoa
OTU_1108_18S_022_3	OTU_3569_18S_022_3	3	37.5	Eukaryota	Sagenista	Eukaryota	Opalozoa
OTU_111_18S_3_200	OTU_181_18S_3_200	5	62.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1112_18S_022_3	OTU_106_18S_3_200	1	12.5	Eukaryota	Mesomycetozoa	Eukaryota	Dinoflagellata
OTU_1112_18S_022_3	OTU_2206_18S_022_3	2	25	Eukaryota	Mesomycetozoa	Eukaryota	Haptophyta
OTU_1112_18S_022_3	OTU_3228_18S_022_3	1	12.5	Eukaryota	Mesomycetozoa	Eukaryota	Ochrophyta
OTU_1112_18S_022_3	OTU_598_18S_3_200	1	12.5	Eukaryota	Mesomycetozoa	Eukaryota	Dinoflagellata
OTU_1112_18S_022_3	OTU_684_18S_3_200	2	25	Eukaryota	Mesomycetozoa	Eukaryota	Ciliophora
OTU_1113_18S_022_3	OTU_1297_18S_022_3	1	12.5	Eukaryota	Chlorophyta	Eukaryota	Chlorophyta
OTU_1117_18S_022_3	OTU_1117_18S_3_200	3	37.5	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1117_18S_022_3	OTU_2771_18S_022_3	3	37.5	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1117_18S_022_3	OTU_3145_18S_022_3	3	37.5	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_1121_18S_3_200	OTU_1476_18S_3_200	4	50	Eukaryota	Stramenopiles_X	Eukaryota	Ciliophora
OTU_1124_18S_022_3	ASV_983_16S_3_200	1	12.5	Eukaryota	Ochrophyta	Bacteria	Bacteroidota
OTU_1124_18S_022_3	OTU_1447_18S_022_3	1	12.5	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_1127_18S_3_200	OTU_1626_18S_3_200	1	12.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1127_18S_3_200	OTU_3228_18S_3_200	1	12.5	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_1127_18S_3_200	OTU_3451_18S_3_200	1	12.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1128_18S_022_3	OTU_2359_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1128_18S_022_3	OTU_2598_18S_3_200	2	25	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1128_18S_022_3	OTU_2853_18S_022_3	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1128_18S_022_3	OTU_3111_18S_022_3	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1128_18S_022_3	OTU_4891_18S_022_3	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Haptophyta
OTU_1128_18S_3_200	OTU_1452_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1128_18S_3_200	OTU_3164_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1129_18S_022_3	OTU_1545_18S_022_3	1	12.5	Eukaryota	Opalozoa	Eukaryota	Picozoa
OTU_1133_18S_022_3	OTU_1500_18S_022_3	3	37.5	Eukaryota	Haptophyta	Eukaryota	Chlorophyta
OTU_1133_18S_022_3	OTU_1660_18S_022_3	3	37.5	Eukaryota	Haptophyta	Eukaryota	Ciliophora
OTU_1134_18S_022_3	OTU_1500_18S_022_3	3	37.5	Eukaryota	Opalozoa	Eukaryota	Chlorophyta
OTU_1134_18S_022_3	OTU_1805_18S_022_3	2	25	Eukaryota	Opalozoa	Eukaryota	Dinoflagellata
OTU_1134_18S_022_3	OTU_3074_18S_022_3	3	37.5	Eukaryota	Opalozoa	Eukaryota	Haptophyta
OTU_1134_18S_022_3	OTU_3642_18S_022_3	3	37.5	Eukaryota	Opalozoa	Eukaryota	Haptophyta
OTU_1134_18S_022_3	OTU_6694_18S_022_3	3	37.5	Eukaryota	Opalozoa	Eukaryota	Haptophyta
OTU_114_18S_022_3	OTU_673_18S_022_3	8	100	Eukaryota	Opalozoa	Eukaryota	Sagenista
OTU_1142_18S_3_200	OTU_1791_18S_3_200	4	50	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1147_18S_022_3	OTU_1314_18S_3_200	1	12.5	Eukaryota	Sagenista	Eukaryota	Ciliophora
OTU_1154_18S_022_3	OTU_1662_18S_3_200	3	37.5	Eukaryota	Katablepharidophyta	Eukaryota	Ochrophyta
OTU_1154_18S_022_3	OTU_2261_18S_022_3	3	37.5	Eukaryota	Katablepharidophyta	Eukaryota	Choanoflagellida
OTU_1155_18S_3_200	OTU_1253_18S_3_200	4	50	Eukaryota	Chlorophyta	Eukaryota	Mesomycetozoa
OTU_1157_18S_022_3	OTU_3821_18S_022_3	3	37.5	Eukaryota	Opalozoa	Eukaryota	Haptophyta
OTU_1157_18S_022_3	OTU_502_18S_3_200	3	37.5	Eukaryota	Opalozoa	Eukaryota	Dinoflagellata
OTU_1157_18S_022_3	OTU_647_18S_3_200	2	25	Eukaryota	Opalozoa	Eukaryota	Ochrophyta
OTU_116_18S_3_200	OTU_1254_18S_3_200	1	12.5	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_1161_18S_022_3	OTU_2138_18S_022_3	5	62.5	Eukaryota	Cryptophyta	Eukaryota	Chlorophyta
OTU_1163_18S_022_3	OTU_1220_18S_022_3	3	37.5	Eukaryota	Opalozoa	Eukaryota	Opalozoa
OTU_117_18S_022_3	OTU_386_18S_022_3	4	50	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_117_18S_022_3	OTU_575_18S_022_3	5	62.5	Eukaryota	Dinoflagellata	Eukaryota	Ciliophora
OTU_117_18S_022_3	OTU_673_18S_022_3	5	62.5	Eukaryota	Dinoflagellata	Eukaryota	Sagenista
OTU_1174_18S_022_3	OTU_1174_18S_3_200	1	12.5	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_1174_18S_3_200	OTU_1896_18S_3_200	1	12.5	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_118_18S_3_200	OTU_181_18S_3_200	5	62.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_118_18S_3_200	OTU_296_18S_3_200	5	62.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_118_18S_3_200	OTU_330_18S_3_200	5	62.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1184_18S_3_200	OTU_4803_18S_3_200	1	12.5	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1186_18S_3_200	OTU_1285_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_119_18S_3_200	OTU_180_18S_3_200	6	75	Eukaryota	Telonemia	Eukaryota	Ochrophyta
OTU_119_18S_3_200	OTU_236_18S_3_200	6	75	Eukaryota	Telonemia	Eukaryota	Dinoflagellata
OTU_119_18S_3_200	OTU_2400_18S_3_200	1	12.5	Eukaryota	Telonemia	Eukaryota	Cercozoa
OTU_119_18S_3_200	OTU_353_18S_3_200	6	75	Eukaryota	Telonemia	Eukaryota	Ochrophyta
OTU_1190_18S_022_3	OTU_4047_18S_022_3	1	12.5	Eukaryota	Sagenista	Eukaryota	Dinoflagellata
OTU_1191_18S_022_3	OTU_1933_18S_022_3	3	37.5	Eukaryota	Picozoa	Eukaryota	Picozoa
OTU_1191_18S_022_3	OTU_2688_18S_022_3	3	37.5	Eukaryota	Picozoa	Eukaryota	Cryptophyta
OTU_12_18S_3_200	OTU_1309_18S_3_200	5	62.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1201_18S_022_3	OTU_2681_18S_3_200	3	37.5	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_1211_18S_022_3	OTU_2485_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Choanoflagellida
OTU_1211_18S_022_3	OTU_5038_18S_022_3	2	25	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_1217_18S_022_3	OTU_1937_18S_3_200	4	50	Eukaryota	Sagenista	Eukaryota	Ochrophyta
OTU_1217_18S_022_3	OTU_586_18S_3_200	5	62.5	Eukaryota	Sagenista	Eukaryota	Cercozoa
OTU_1218_18S_022_3	OTU_1563_18S_022_3	3	37.5	Eukaryota	Haptophyta	Eukaryota	Chlorophyta
OTU_1218_18S_022_3	OTU_1742_18S_022_3	4	50	Eukaryota	Haptophyta	Eukaryota	Opalozoa
OTU_1220_18S_022_3	OTU_124_18S_3_200	3	37.5	Eukaryota	Opalozoa	Eukaryota	Opalozoa
OTU_1221_18S_022_3	OTU_2385_18S_3_200	1	12.5	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1221_18S_022_3	OTU_954_18S_3_200	1	12.5	Eukaryota	Ochrophyta	Eukaryota	Cercozoa
OTU_1223_18S_022_3	OTU_1268_18S_3_200	2	25	Eukaryota	Cercozoa	Eukaryota	Opalozoa
OTU_1228_18S_022_3	OTU_1511_18S_022_3	3	37.5	Eukaryota	Centroheliozoa	Eukaryota	Ciliophora
OTU_1228_18S_022_3	OTU_1691_18S_3_200	2	25	Eukaryota	Centroheliozoa	Eukaryota	Dinoflagellata
OTU_1228_18S_022_3	OTU_382_18S_3_200	2	25	Eukaryota	Centroheliozoa	Eukaryota	Dinoflagellata
OTU_1228_18S_022_3	OTU_5590_18S_022_3	1	12.5	Eukaryota	Centroheliozoa	Eukaryota	Cercozoa
OTU_1230_18S_022_3	ASV_359_16S_3_200	1	12.5	Eukaryota	Dinoflagellata	Bacteria	Cyanobacteria
OTU_1230_18S_022_3	ASV_544_16S_3_200	1	12.5	Eukaryota	Dinoflagellata	Bacteria	Cyanobacteria
OTU_1230_18S_022_3	OTU_1584_18S_022_3	2	25	Eukaryota	Dinoflagellata	Eukaryota	Haptophyta
OTU_1230_18S_022_3	OTU_3287_18S_3_200	2	25	Eukaryota	Dinoflagellata	Eukaryota	Telonemia
OTU_1234_18S_022_3	OTU_48_18S_3_200	1	12.5	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1234_18S_3_200	OTU_2348_18S_3_200	1	12.5	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_1239_18S_3_200	OTU_1488_18S_3_200	3	37.5	Eukaryota	Telonemia	Eukaryota	Dinoflagellata
OTU_124_18S_3_200	OTU_1243_18S_3_200	4	50	Eukaryota	Opalozoa	Eukaryota	Ochrophyta
OTU_124_18S_3_200	OTU_412_18S_3_200	4	50	Eukaryota	Opalozoa	Eukaryota	Ochrophyta
OTU_1241_18S_022_3	OTU_1465_18S_3_200	1	12.5	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_1248_18S_022_3	OTU_1314_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Ciliophora
OTU_1248_18S_022_3	OTU_1824_18S_022_3	4	50	Eukaryota	Dinoflagellata	Eukaryota	Pseudofungi
OTU_1250_18S_022_3	OTU_1105_18S_3_200	3	37.5	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_1250_18S_022_3	OTU_1785_18S_3_200	3	37.5	Eukaryota	Ochrophyta	Eukaryota	Haptophyta
OTU_1250_18S_022_3	OTU_1805_18S_022_3	2	25	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_1250_18S_022_3	OTU_2405_18S_022_3	3	37.5	Eukaryota	Ochrophyta	Eukaryota	Haptophyta
OTU_1250_18S_022_3	OTU_738_18S_3_200	3	37.5	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_1259_18S_022_3	OTU_1910_18S_022_3	1	12.5	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_1260_18S_022_3	OTU_490_18S_3_200	6	75	Eukaryota	Ciliophora	Eukaryota	Ochrophyta
OTU_1269_18S_022_3	OTU_5177_18S_022_3	1	12.5	Eukaryota	Cercozoa	Eukaryota	Opalozoa
OTU_127_18S_022_3	OTU_1005_18S_022_3	2	25	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_127_18S_022_3	OTU_28_18S_3_200	6	75	Eukaryota	Dinoflagellata	Eukaryota	Cryptophyta
OTU_1281_18S_022_3	OTU_1278_18S_3_200	2	25	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_1281_18S_022_3	OTU_2124_18S_3_200	2	25	Eukaryota	Ciliophora	Eukaryota	Ochrophyta
OTU_1281_18S_022_3	OTU_2595_18S_3_200	1	12.5	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_1281_18S_022_3	OTU_4160_18S_3_200	1	12.5	Eukaryota	Ciliophora	Eukaryota	Cercozoa
OTU_1285_18S_3_200	OTU_1326_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1285_18S_3_200	OTU_2558_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_129_18S_3_200	OTU_324_18S_3_200	5	62.5	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_129_18S_3_200	OTU_586_18S_3_200	5	62.5	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_129_18S_3_200	OTU_939_18S_3_200	5	62.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1292_18S_022_3	OTU_3171_18S_3_200	2	25	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1292_18S_022_3	OTU_895_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_1295_18S_022_3	OTU_2558_18S_3_200	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_1295_18S_022_3	OTU_2681_18S_3_200	2	25	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_1295_18S_022_3	OTU_3569_18S_022_3	3	37.5	Eukaryota	Dinoflagellata	Eukaryota	Opalozoa
OTU_1297_18S_022_3	OTU_1621_18S_3_200	3	37.5	Eukaryota	Chlorophyta	Eukaryota	Ciliophora
OTU_1297_18S_022_3	OTU_3081_18S_022_3	3	37.5	Eukaryota	Chlorophyta	Eukaryota	Telonemia
OTU_1297_18S_022_3	OTU_704_18S_3_200	3	37.5	Eukaryota	Chlorophyta	Eukaryota	Ciliophora
OTU_1297_18S_3_200	OTU_3854_18S_3_200	3	37.5	Eukaryota	Chlorophyta	Eukaryota	Dinoflagellata
OTU_130_18S_3_200	OTU_1243_18S_3_200	4	50	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
