Source	Target	association_score	num_Triplets	MutualInformation	InterationInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	COMBI_II_DPI
OTU_807_18S_022_3	OTU_964_18S_022_3	0.879429936408997	1	0.483572	-0.344074	0.333666	3	1	1
OTU_716_18S_022_3	OTU_960_18S_022_3	0.989577706344902	1	0.706360	-0.706360	0.834166	3	1	1
OTU_445_18S_022_3	OTU_992_18S_022_3	0.730802287756128	1	0.430290	-0.361400	0.000999	3	1	1
ASV_1223_16S_022_3	OTU_985_18S_022_3	0.95722222328186	1	0.519532	-0.519532	1.000000	3	1	1
ASV_23_16S_022_3	OTU_1014_18S_022_3	-0.704657526084908	1	0.447626	0.646107	nan	3	1	1
OTU_514_18S_022_3	OTU_1024_18S_022_3	0.745393614534441	1	0.300418	-0.259551	0.367632	3	1	1
OTU_732_18S_022_3	OTU_1024_18S_022_3	0.80326389295743	1	0.435861	-0.349217	0.265734	3	1	1
OTU_551_18S_022_3	OTU_1070_18S_022_3	0.614797353744507	1	0.599096	-0.541334	0.033966	3	1	1
OTU_955_18S_022_3	OTU_1075_18S_022_3	0.780191659927368	1	0.577294	-0.437796	0.033966	3	1	1
OTU_1070_18S_022_3	OTU_1075_18S_022_3	0.891135334968567	1	0.656858	-0.483572	0.033966	3	1	1
OTU_680_18S_022_3	OTU_1076_18S_022_3	0.714348883106288	1	0.576016	-0.520472	0.000999	3	1	1
OTU_940_18S_022_3	OTU_1094_18S_022_3	0.700300097465515	1	0.276732	-0.252759	0.000999	3	1	1
ASV_482_16S_022_3	OTU_1102_18S_022_3	0.770686805219846	1	0.425193	-0.405609	0.200799	3	1	1
OTU_870_18S_022_3	OTU_1102_18S_022_3	0.546778945139156	1	0.567243	-0.500183	0.200799	3	1	1
OTU_612_18S_022_3	OTU_1095_18S_022_3	0.706981364619928	1	0.680302	-0.459538	0.466533	3	1	1
OTU_889_18S_022_3	OTU_1110_18S_022_3	0.678357303142548	1	0.545441	-0.545441	0.833167	3	1	1
OTU_561_18S_022_3	OTU_1142_18S_022_3	0.535765409469604	1	0.414059	-0.298534	0.800200	3	1	1
OTU_585_18S_022_3	OTU_1142_18S_022_3	0.806929886341095	1	0.656858	-0.570215	0.000999	3	1	1
OTU_976_18S_022_3	OTU_1142_18S_022_3	0.82939344945651	1	0.414059	-0.414059	1.000000	3	1	1
ASV_1145_16S_022_3	OTU_1143_18S_022_3	0.616286099862468	1	0.524300	-0.437657	0.000999	3	1	1
OTU_28_18S_022_3	OTU_1143_18S_022_3	-0.583180442483537	1	0.228099	-0.208515	0.267732	3	1	1
OTU_469_18S_022_3	OTU_1104_18S_022_3	0.729320459292304	1	0.435258	-0.353522	0.034965	3	1	1
ASV_93_16S_022_3	OTU_1153_18S_022_3	-0.68213	1	0.703476	-0.703476	0.333666	3	1	1
OTU_46_18S_022_3	OTU_1153_18S_022_3	0.545902252197266	1	0.489853	-0.547615	0.432567	3	1	1
ASV_174_16S_022_3	OTU_1148_18S_022_3	0.558317124843597	1	0.513773	-0.405845	0.634366	3	1	1
ASV_501_16S_022_3	OTU_1149_18S_022_3	0.557975351810455	1	0.456777	-0.370133	0.365634	3	1	1
ASV_765_16S_022_3	OTU_1111_18S_022_3	0.664685487747192	1	0.655580	-0.626699	0.000999	3	1	1
OTU_1139_18S_022_3	OTU_1111_18S_022_3	0.527606877843071	1	0.651204	-0.629919	0.399600	3	1	1
ASV_1139_16S_022_3	OTU_1144_18S_022_3	0.72360050544197	1	0.509481	-0.509481	1.000000	3	1	1
OTU_1010_18S_022_3	OTU_1180_18S_022_3	0.74032016430714	1	0.300850	2.345201	nan	3	1	1
ASV_505_16S_022_3	OTU_1191_18S_022_3	-0.633899331092834	1	0.324443	-0.324443	0.933067	2	1	1
OTU_1153_18S_022_3	OTU_1191_18S_022_3	0.611048049969249	1	0.541334	-0.541334	1.000000	3	1	1
ASV_2181_16S_022_3	OTU_1179_18S_022_3	0.710976325755719	1	0.465876	-0.465876	1.000000	3	1	1
ASV_504_16S_022_3	OTU_1230_18S_022_3	0.614331661683658	1	0.688273	-0.555383	0.134865	3	1	1
OTU_345_18S_022_3	OTU_1230_18S_022_3	0.572981725657833	1	0.663587	-0.581851	0.200799	3	1	1
ASV_1028_16S_022_3	OTU_1123_18S_022_3	0.743325491074276	1	0.589045	-0.589045	0.767233	3	1	1
OTU_268_18S_022_3	OTU_1123_18S_022_3	0.799751632277147	1	0.666854	-0.597105	0.299700	3	1	1
OTU_287_18S_022_3	OTU_1246_18S_022_3	0.56624	1	0.435861	-0.378099	0.133866	3	1	1
OTU_733_18S_022_3	OTU_1246_18S_022_3	0.811612135815115	1	0.435861	-0.435861	0.867133	3	1	1
OTU_29_18S_022_3	OTU_1247_18S_022_3	-0.610360195290355	1	0.504095	-0.504095	0.299700	3	1	1
OTU_58_18S_022_3	OTU_1247_18S_022_3	-0.671167044775496	1	0.396046	-0.367682	0.100899	3	1	1
ASV_610_16S_022_3	OTU_1252_18S_022_3	0.615714013576508	1	0.542557	-0.484794	0.434565	3	1	1
OTU_866_18S_022_3	OTU_1252_18S_022_3	0.92707929369744	1	0.519532	-0.519532	0.934066	3	1	1
OTU_1139_18S_022_3	OTU_1252_18S_022_3	0.554586372628444	1	0.465876	-0.379233	0.300699	3	1	1
ASV_72_16S_022_3	OTU_1262_18S_022_3	-0.642666101455688	1	0.417126	-0.348236	0.433566	3	1	1
ASV_1043_16S_022_3	OTU_1263_18S_022_3	0.70751194397162	1	0.533073	-0.533073	1.000000	3	1	1
OTU_466_18S_022_3	OTU_1263_18S_022_3	0.590328746957431	1	0.535963	-0.362676	0.201798	3	1	1
OTU_1139_18S_022_3	OTU_1263_18S_022_3	0.630606547662513	1	0.673006	-0.189106	0.400599	3	1	1
OTU_436_18S_022_3	OTU_1266_18S_022_3	0.712002347028676	1	0.447626	-0.502699	0.299700	3	1	1
OTU_456_18S_022_3	OTU_1284_18S_022_3	0.543519735336304	1	0.704306	-0.646544	0.201798	3	1	1
OTU_7_18S_022_3	OTU_1285_18S_022_3	-0.783516585826874	1	0.363969	0.766442	nan	3	1	1
OTU_58_18S_022_3	OTU_1285_18S_022_3	-0.594135820865631	1	0.276931	0.715635	nan	3	1	1
OTU_241_18S_022_3	OTU_1287_18S_022_3	0.813010860303874	1	0.435258	-0.487642	0.466533	3	1	1
ASV_1348_16S_022_3	OTU_1202_18S_022_3	-0.679707467556	1	0.356297	-0.356297	1.000000	3	1	1
ASV_2083_16S_022_3	OTU_1202_18S_022_3	0.819012866129312	1	0.414059	-0.327415	0.699301	3	1	1
OTU_655_18S_022_3	OTU_1295_18S_022_3	0.714382571961906	1	0.579610	-0.579610	1.000000	3	1	1
ASV_671_16S_022_3	OTU_1294_18S_022_3	0.695837140083313	1	0.439968	-0.439968	1.000000	3	1	1
ASV_754_16S_022_3	OTU_1258_18S_022_3	0.537425643384489	1	0.567243	-0.567243	0.834166	3	1	1
ASV_823_16S_022_3	OTU_1258_18S_022_3	0.927770245484937	1	0.704569	-0.666391	0.167832	3	1	1
ASV_1593_16S_022_3	OTU_1258_18S_022_3	0.656523799755799	1	0.541334	-0.541334	1.000000	3	1	1
ASV_2304_16S_022_3	OTU_1258_18S_022_3	0.558898091316223	1	0.682767	-0.644589	0.467532	3	1	1
ASV_2185_16S_022_3	OTU_1290_18S_022_3	0.61784842807191	1	0.466538	-0.466538	1.000000	3	1	1
OTU_1139_18S_022_3	OTU_1290_18S_022_3	0.613600626225134	1	0.706360	-0.569551	0.733267	3	1	1
OTU_1283_18S_022_3	OTU_1290_18S_022_3	0.785068641253194	1	0.728162	-0.658413	0.167832	3	1	1
OTU_577_18S_022_3	OTU_1281_18S_022_3	0.751098275184631	1	0.623912	-0.623912	0.834166	3	1	1
OTU_41_18S_022_3	OTU_1338_18S_022_3	-0.701716247635093	1	0.231999	-0.223347	0.399600	3	1	1
OTU_1077_18S_022_3	OTU_1291_18S_022_3	0.735970031750884	1	0.521848	-0.454788	0.532468	3	1	1
OTU_577_18S_022_3	OTU_1334_18S_022_3	0.746789455324784	1	0.587951	-0.587951	1.000000	3	1	1
OTU_1210_18S_022_3	OTU_1374_18S_022_3	0.673175692558289	1	0.541334	-0.541334	1.000000	3	1	1
ASV_189_16S_022_3	OTU_1381_18S_022_3	-0.766643542401196	1	0.403391	-0.403391	0.535465	3	1	1
OTU_338_18S_022_3	OTU_1381_18S_022_3	0.551638185977936	1	0.492737	-0.444272	0.167832	3	1	1
OTU_724_18S_022_3	OTU_1381_18S_022_3	0.53192150592804	1	0.444736	-0.436084	0.834166	3	1	1
ASV_1028_16S_022_3	OTU_1358_18S_022_3	0.711562037467957	1	0.531283	-0.531283	0.467532	3	1	1
ASV_1136_16S_022_3	OTU_1358_18S_022_3	0.549765944480896	1	0.495322	-0.495322	1.000000	3	1	1
ASV_1401_16S_022_3	OTU_1413_18S_022_3	0.907049775123596	1	0.599096	-0.599096	1.000000	3	1	1
OTU_889_18S_022_3	OTU_1413_18S_022_3	0.610587954521179	1	0.519532	-0.519532	0.833167	3	1	1
OTU_6_18S_022_3	OTU_1422_18S_022_3	-0.626566290855408	1	0.443066	0.231402	nan	3	1	1
OTU_26_18S_022_3	OTU_1422_18S_022_3	0.662469923496246	1	0.668530	-0.269904	0.566434	3	1	1
OTU_144_18S_022_3	OTU_1422_18S_022_3	0.63718	1	0.501758	0.302098	nan	3	1	1
ASV_947_16S_022_3	OTU_1432_18S_022_3	-0.57823920249939	1	0.344967	-0.371159	0.033966	2	1	1
OTU_406_18S_022_3	OTU_1432_18S_022_3	0.778862727986121	1	0.510610	-0.366204	0.000999	3	1	1
OTU_535_18S_022_3	OTU_1485_18S_022_3	0.72609738056168	1	0.446532	-0.417651	0.234765	3	1	1
OTU_1262_18S_022_3	OTU_1485_18S_022_3	0.521854758262634	1	0.451286	-0.335762	0.667333	3	1	1
OTU_872_18S_022_3	OTU_1494_18S_022_3	0.899193858826644	1	0.509481	-0.385304	0.733267	3	1	1
OTU_1404_18S_022_3	OTU_1494_18S_022_3	0.593292415142059	1	0.461770	-0.192542	0.666334	3	1	1
OTU_955_18S_022_3	OTU_1510_18S_022_3	0.84469937937217	1	0.437083	-0.291690	0.000999	3	1	1
OTU_184_18S_022_3	OTU_1509_18S_022_3	0.878321491277238	1	0.519532	-0.461770	0.301698	3	1	1
OTU_408_18S_022_3	OTU_1545_18S_022_3	0.792705697241112	1	0.589045	-0.406460	0.667333	3	1	1
OTU_662_18S_022_3	OTU_1545_18S_022_3	0.651088356971741	1	0.589045	-0.589045	0.800200	3	1	1
OTU_1024_18S_022_3	OTU_1545_18S_022_3	0.553995454660007	1	0.495939	-0.495939	0.801199	3	1	1
OTU_956_18S_022_3	OTU_1561_18S_022_3	0.635143756866455	1	0.483572	-0.483572	0.866134	3	1	1
OTU_749_18S_022_3	OTU_1573_18S_022_3	0.727036118507385	1	0.599096	-0.579513	0.000999	3	1	1
ASV_1043_16S_022_3	OTU_1575_18S_022_3	0.578850269317627	1	0.446527	-0.446527	1.000000	3	1	1
ASV_1328_16S_022_3	OTU_1575_18S_022_3	0.68700510263443	1	0.509481	-0.509481	1.000000	3	1	1
OTU_1191_18S_022_3	OTU_1594_18S_022_3	0.70287380543391	1	0.599096	-0.599096	0.933067	3	1	1
OTU_1573_18S_022_3	OTU_1594_18S_022_3	0.797317981719971	1	0.541334	-0.608394	0.266733	3	1	1
OTU_100_18S_022_3	OTU_1598_18S_022_3	0.715483417550873	1	0.572301	-0.456777	0.334665	3	1	1
OTU_1075_18S_022_3	OTU_1618_18S_022_3	0.80354582513143	1	0.356297	-0.356297	1.000000	3	1	1
OTU_1404_18S_022_3	OTU_1618_18S_022_3	0.766268681824295	1	0.356297	-0.356297	1.000000	3	1	1
ASV_41_16S_022_3	OTU_1606_18S_022_3	-0.623494312397388	1	0.483572	1.131149	nan	3	1	1
OTU_551_18S_022_3	OTU_1606_18S_022_3	0.68433	1	0.493623	-0.513853	0.833167	3	1	1
OTU_509_18S_022_3	OTU_1631_18S_022_3	0.75071037041123	1	0.438177	-0.438177	1.000000	3	1	1
ASV_932_16S_022_3	OTU_1609_18S_022_3	0.627152860164642	1	0.416375	-0.375507	0.000999	3	1	1
OTU_453_18S_022_3	OTU_1609_18S_022_3	0.6088507771492	1	0.656858	-0.656858	0.532468	3	1	1
OTU_920_18S_022_3	OTU_1609_18S_022_3	0.789423062425326	1	0.356297	-0.298534	0.332667	3	1	1
OTU_422_18S_022_3	OTU_1634_18S_022_3	0.725212215591216	1	0.525897	-0.159740	0.733267	3	1	1
OTU_466_18S_022_3	OTU_1634_18S_022_3	0.521075546741486	1	0.593725	-0.295616	0.667333	3	1	1
OTU_749_18S_022_3	OTU_1670_18S_022_3	0.829827751446639	1	0.521848	-0.567623	0.165834	3	1	1
OTU_1153_18S_022_3	OTU_1670_18S_022_3	0.543946433221323	1	0.524300	-0.512314	0.767233	3	1	1
OTU_724_18S_022_3	OTU_1682_18S_022_3	0.745972981559186	1	0.358613	-0.349961	0.801199	3	1	1
OTU_1173_18S_022_3	OTU_1671_18S_022_3	0.703654775804832	1	0.545441	-0.458797	0.501499	3	1	1
OTU_644_18S_022_3	OTU_1707_18S_022_3	0.589224696159363	1	0.435861	-0.372535	0.735265	3	1	1
OTU_910_18S_022_3	OTU_1707_18S_022_3	0.774580359458923	1	0.356297	-0.315429	0.000999	3	1	1
ASV_1593_16S_022_3	OTU_1762_18S_022_3	0.57830536365509	1	0.435861	-0.435861	1.000000	3	1	1
OTU_46_18S_022_3	OTU_1763_18S_022_3	0.566019415855408	1	0.516648	-0.419718	0.666334	3	1	1
OTU_760_18S_022_3	OTU_1763_18S_022_3	0.583039939403534	1	0.435861	-0.349217	0.666334	3	1	1
OTU_1017_18S_022_3	OTU_1763_18S_022_3	0.769364210521361	1	0.458885	-0.454495	0.666334	3	1	1
OTU_1077_18S_022_3	OTU_1767_18S_022_3	0.699595224604605	1	0.519532	-0.519532	0.834166	3	1	1
OTU_1281_18S_022_3	OTU_1767_18S_022_3	0.711574375629425	1	0.519532	-0.519532	0.834166	3	1	1
OTU_1386_18S_022_3	OTU_1767_18S_022_3	0.550279080867767	1	0.656858	-0.656858	0.934066	3	1	1
ASV_1406_16S_022_3	OTU_1684_18S_022_3	0.708718478679657	1	0.320336	-0.320336	1.000000	3	1	1
OTU_1707_18S_022_3	OTU_1684_18S_022_3	0.765372787130963	1	0.378099	-0.378099	1.000000	3	1	1
OTU_985_18S_022_3	OTU_1782_18S_022_3	0.567830145359039	1	0.322652	-0.322652	1.000000	3	1	1
ASV_181_16S_022_3	OTU_1801_18S_022_3	-0.733420134924994	1	0.324443	-0.391503	0.366633	3	1	1
OTU_1094_18S_022_3	OTU_1820_18S_022_3	0.729659933671619	1	0.418166	-0.180037	0.465534	3	1	1
OTU_310_18S_022_3	OTU_1834_18S_022_3	0.746446537517818	1	0.471218	-0.471218	1.000000	3	1	1
OTU_1024_18S_022_3	OTU_1834_18S_022_3	0.59734670710232	1	0.483572	-0.483572	1.000000	3	1	1
ASV_233_16S_022_3	OTU_1849_18S_022_3	-0.577995173759489	1	0.548648	-0.548648	0.868132	3	1	1
OTU_251_18S_022_3	OTU_1849_18S_022_3	0.691987081067935	1	0.648220	-0.566484	0.067932	3	1	1
OTU_825_18S_022_3	OTU_1849_18S_022_3	0.620869221851893	1	0.669634	-0.530136	0.500500	3	1	1
ASV_89_16S_022_3	OTU_1893_18S_022_3	0.658681571483612	1	0.275071	-0.275071	1.000000	3	1	1
ASV_1044_16S_022_3	OTU_1844_18S_022_3	0.52556	1	0.527857	-0.423006	0.499500	3	1	1
OTU_50_18S_022_3	OTU_1844_18S_022_3	0.755744397640228	1	0.781249	-0.491475	0.201798	3	1	1
OTU_558_18S_022_3	OTU_1901_18S_022_3	0.691139611928041	1	0.542975	-0.447034	0.368631	3	1	1
OTU_1262_18S_022_3	OTU_1891_18S_022_3	0.910538144221043	1	0.646807	-0.646807	0.701299	3	1	1
OTU_519_18S_022_3	OTU_1905_18S_022_3	0.560828128765497	1	0.493623	-0.493623	1.000000	3	1	1
ASV_501_16S_022_3	OTU_1959_18S_022_3	0.617980539798737	1	0.439968	-0.382205	0.533467	3	1	1
ASV_156_16S_022_3	OTU_1980_18S_022_3	-0.658198654651642	1	0.316063	-0.361838	0.466533	3	1	1
OTU_191_18S_022_3	OTU_1980_18S_022_3	0.592677593231201	1	0.464086	-0.464086	1.000000	3	1	1
OTU_577_18S_022_3	OTU_1940_18S_022_3	0.634013155637014	1	0.609753	-0.609753	1.000000	3	1	1
ASV_1058_16S_022_3	OTU_1995_18S_022_3	0.631522536277771	1	0.521848	-0.483669	0.566434	3	1	1
ASV_1490_16S_022_3	OTU_1995_18S_022_3	0.607376277446747	1	0.531283	-0.493104	0.434565	3	1	1
ASV_1593_16S_022_3	OTU_1995_18S_022_3	0.627310156822205	1	0.541334	-0.541334	1.000000	3	1	1
OTU_1077_18S_022_3	OTU_1995_18S_022_3	0.530071569179249	1	0.464086	-0.397026	0.700300	3	1	1
OTU_518_18S_022_3	OTU_1927_18S_022_3	0.798661839099527	1	0.485888	-0.485888	0.933067	3	1	1
OTU_1647_18S_022_3	OTU_1927_18S_022_3	0.620761215686798	1	0.464086	-0.464086	1.000000	3	1	1
OTU_831_18S_022_3	OTU_1984_18S_022_3	0.769211956626779	1	0.506596	-0.333309	0.433566	3	1	1
OTU_1298_18S_022_3	OTU_1984_18S_022_3	0.702496397571351	1	0.372816	-0.303067	0.467532	3	1	1
OTU_1332_18S_022_3	OTU_2035_18S_022_3	0.990222632884979	1	0.656858	-0.570215	0.000999	3	1	1
OTU_384_18S_022_3	OTU_2036_18S_022_3	0.76549159343035	1	0.416375	-0.416375	0.867133	3	1	1
OTU_511_18S_022_3	OTU_2018_18S_022_3	0.771547911667469	1	0.464086	-0.464086	1.000000	3	1	1
OTU_561_18S_022_3	OTU_2150_18S_022_3	0.915293097496033	1	0.519532	-0.542849	0.599401	3	1	1
OTU_870_18S_022_3	OTU_2160_18S_022_3	0.894372424667064	1	0.484794	-0.443926	0.133866	3	1	1
OTU_303_18S_022_3	OTU_2094_18S_022_3	0.800133176551883	1	0.792738	-0.547530	0.265734	3	1	1
OTU_1449_18S_022_3	OTU_2176_18S_022_3	0.902821018301115	1	0.334495	-0.228785	0.000999	3	1	1
OTU_1334_18S_022_3	OTU_2105_18S_022_3	0.547689035145565	1	0.586743	-0.505007	0.100899	3	1	1
ASV_89_16S_022_3	OTU_2234_18S_022_3	-0.780126434568079	1	0.311031	-0.204804	0.769231	3	1	1
ASV_651_16S_022_3	OTU_2135_18S_022_3	0.779201166568878	1	0.625005	-0.609393	0.532468	3	1	1
OTU_1980_18S_022_3	OTU_2245_18S_022_3	0.800687074623383	1	0.461770	-0.461770	1.000000	3	1	1
OTU_1671_18S_022_3	OTU_2133_18S_022_3	0.856921295836363	1	0.519532	-0.519532	0.632368	3	1	1
ASV_1851_16S_022_3	OTU_2270_18S_022_3	0.629278242588043	1	0.439968	-0.439968	1.000000	3	1	1
OTU_868_18S_022_3	OTU_2270_18S_022_3	0.571694612503052	1	0.439968	-0.439968	1.000000	3	1	1
OTU_582_18S_022_3	OTU_2239_18S_022_3	0.521148324012756	1	0.552608	-0.321559	0.466533	3	1	1
OTU_1143_18S_022_3	OTU_2239_18S_022_3	0.856072579923023	1	0.541334	-0.483572	0.000999	3	1	1
OTU_145_18S_022_3	OTU_2297_18S_022_3	0.563971698284149	1	0.582063	-0.466539	0.567433	3	1	1
OTU_2018_18S_022_3	OTU_2297_18S_022_3	0.635439932346344	1	0.509481	-0.509481	1.000000	3	1	1
OTU_248_18S_022_3	OTU_2304_18S_022_3	0.533039450645447	1	0.625005	-0.625005	1.000000	3	1	1
OTU_1761_18S_022_3	OTU_2304_18S_022_3	0.877500765495269	1	0.519532	-0.519532	0.866134	3	1	1
OTU_2105_18S_022_3	OTU_2304_18S_022_3	0.538849059954774	1	0.587836	-0.546968	0.100899	3	1	1
ASV_2014_16S_022_3	OTU_2097_18S_022_3	0.54712051153183	1	0.601412	-0.534352	0.733267	3	1	1
OTU_493_18S_022_3	OTU_2097_18S_022_3	0.566856474224618	1	0.542557	-0.472808	0.566434	3	1	1
OTU_1557_18S_022_3	OTU_2097_18S_022_3	0.685925662517548	1	0.519532	-0.481353	0.400599	3	1	1
ASV_992_16S_022_3	OTU_2317_18S_022_3	0.55282059933768	1	0.449879	-0.329964	0.200799	3	1	1
ASV_1043_16S_022_3	OTU_2317_18S_022_3	0.670318305492401	1	0.432369	-0.432369	1.000000	3	1	1
OTU_676_18S_022_3	OTU_2334_18S_022_3	0.995367228984833	1	0.599096	-0.599096	1.000000	3	1	1
OTU_1142_18S_022_3	OTU_2334_18S_022_3	0.57117885351181	1	0.493623	-0.493623	0.933067	3	1	1
ASV_1543_16S_022_3	OTU_2309_18S_022_3	0.530829071998596	1	0.336811	-0.336811	1.000000	3	1	1
OTU_1210_18S_022_3	OTU_2309_18S_022_3	0.756083905696869	1	0.461770	-0.461770	1.000000	3	1	1
OTU_214_18S_022_3	OTU_2382_18S_022_3	0.520070016384125	1	0.356297	-0.315429	0.000999	3	1	1
OTU_1606_18S_022_3	OTU_2383_18S_022_3	0.552837564701266	1	0.541334	-0.648207	0.634366	3	1	1
OTU_2167_18S_022_3	OTU_2383_18S_022_3	0.579638540744781	1	0.408776	-0.429005	0.468531	3	1	1
ASV_1143_16S_022_3	OTU_2284_18S_022_3	0.721248686313629	1	0.438177	-0.438177	0.900100	3	1	1
OTU_711_18S_022_3	OTU_2389_18S_022_3	0.563059873619557	1	0.577294	-0.461770	0.500500	3	1	1
OTU_558_18S_022_3	OTU_2461_18S_022_3	0.804368200285445	1	0.486456	-0.457575	0.301698	3	1	1
OTU_1347_18S_022_3	OTU_2375_18S_022_3	0.677458703517914	1	0.599096	-0.532036	0.667333	3	1	1
OTU_1086_18S_022_3	OTU_2425_18S_022_3	0.801206937077884	1	0.363054	-0.363054	0.800200	3	1	1
ASV_1289_16S_022_3	OTU_2399_18S_022_3	0.726139545440674	1	0.483572	-0.483572	1.000000	3	1	1
OTU_2309_18S_022_3	OTU_2501_18S_022_3	0.809206426143646	1	0.497730	-0.358232	0.000999	3	1	1
OTU_184_18S_022_3	OTU_2509_18S_022_3	0.824450016021729	1	0.577294	-0.490651	0.534466	3	1	1
OTU_551_18S_022_3	OTU_2509_18S_022_3	0.903230431715416	1	0.656858	-0.570215	0.000999	3	1	1
OTU_955_18S_022_3	OTU_2509_18S_022_3	0.63731	1	0.577294	-0.507545	0.000999	3	1	1
OTU_1285_18S_022_3	OTU_2509_18S_022_3	0.800876200199127	1	0.577294	-0.594189	0.699301	3	1	1
OTU_1618_18S_022_3	OTU_2509_18S_022_3	-0.540780922412561	1	0.414059	-0.414059	1.000000	3	1	1
OTU_1338_18S_022_3	OTU_2576_18S_022_3	0.951107621192932	1	0.599096	-0.599096	1.000000	3	1	1
OTU_1743_18S_022_3	OTU_2539_18S_022_3	0.729603682723517	1	0.461770	-0.308066	0.766234	3	1	1
OTU_1216_18S_022_3	OTU_2626_18S_022_3	0.859536754582058	1	0.577294	-0.577294	0.899101	3	1	1
ASV_3_16S_022_3	OTU_2633_18S_022_3	0.565426290035248	1	0.194642	0.954385	nan	2	1	1
OTU_215_18S_022_3	OTU_2633_18S_022_3	0.587264611170315	1	0.404007	1.874537	nan	3	1	1
OTU_1142_18S_022_3	OTU_2633_18S_022_3	0.868952006089378	1	0.577294	-0.490651	0.467532	3	1	1
OTU_1285_18S_022_3	OTU_2633_18S_022_3	0.630639374256134	1	0.336811	2.140276	nan	3	1	1
OTU_743_18S_022_3	OTU_2680_18S_022_3	0.69116411421661	1	0.435861	-0.435861	1.000000	3	1	1
OTU_873_18S_022_3	OTU_2680_18S_022_3	0.578858137130737	1	0.356297	-0.356297	1.000000	3	1	1
OTU_1194_18S_022_3	OTU_2722_18S_022_3	0.894686200998381	1	0.577294	-0.577294	0.600400	3	1	1
OTU_1510_18S_022_3	OTU_2722_18S_022_3	0.574043273925781	1	0.251821	-0.232238	0.000999	3	1	1
OTU_868_18S_022_3	OTU_2736_18S_022_3	0.551962781870681	1	0.625005	-0.393956	0.732268	3	1	1
OTU_560_18S_022_3	OTU_2662_18S_022_3	0.699998446743652	1	0.603203	-0.603203	0.766234	3	1	1
OTU_1110_18S_022_3	OTU_2662_18S_022_3	0.587749779224396	1	0.682767	-0.682767	0.666334	3	1	1
ASV_248_16S_022_3	OTU_2823_18S_022_3	0.601606607437134	1	0.502498	-0.502498	0.668332	3	1	1
OTU_2284_18S_022_3	OTU_2823_18S_022_3	0.700362488488003	1	0.519532	-0.404007	0.000999	3	1	1
OTU_214_18S_022_3	OTU_2858_18S_022_3	0.755588054656982	1	0.577294	-0.437796	0.000999	3	1	1
OTU_1404_18S_022_3	OTU_2858_18S_022_3	0.608	1	0.435861	-0.349217	0.466533	3	1	1
OTU_2382_18S_022_3	OTU_2858_18S_022_3	0.593711018562317	1	0.435861	-0.378099	0.000999	3	1	1
ASV_1727_16S_022_3	OTU_2856_18S_022_3	0.541615068912506	1	0.461770	-0.322272	0.600400	3	1	1
OTU_1252_18S_022_3	OTU_2856_18S_022_3	0.533375866000806	1	0.497730	-0.497730	0.601399	3	1	1
ASV_331_16S_022_3	OTU_2878_18S_022_3	0.609455645084381	1	0.483572	-0.483572	1.000000	3	1	1
ASV_782_16S_022_3	OTU_2878_18S_022_3	0.65485292673111	1	0.541334	-0.608394	0.100899	3	1	1
ASV_1734_16S_022_3	OTU_2876_18S_022_3	-0.583017289638519	1	0.298534	-0.298534	1.000000	3	1	1
OTU_558_18S_022_3	OTU_2876_18S_022_3	0.528559216193078	1	0.486456	-0.486456	0.800200	3	1	1
OTU_145_18S_022_3	OTU_2905_18S_022_3	0.762777733607994	1	0.670400	-0.670400	1.000000	3	1	1
OTU_558_18S_022_3	OTU_2905_18S_022_3	0.622336089611053	1	0.533073	-0.475311	0.700300	3	1	1
OTU_1362_18S_022_3	OTU_2958_18S_022_3	0.632349133491516	1	0.519532	-0.519532	1.000000	3	1	1
OTU_1086_18S_022_3	OTU_2990_18S_022_3	0.801906309089423	1	0.443235	-0.443235	0.801199	3	1	1
OTU_2214_18S_022_3	OTU_3023_18S_022_3	0.710133569985238	1	0.356297	-0.356297	1.000000	3	1	1
OTU_1347_18S_022_3	OTU_2780_18S_022_3	0.97892290353775	1	0.599096	-0.560917	0.734266	3	1	1
OTU_1664_18S_022_3	OTU_2780_18S_022_3	0.772246525752306	1	0.541334	-0.387631	0.801199	3	1	1
ASV_1059_16S_022_3	OTU_3133_18S_022_3	0.669967472553253	1	0.519532	-0.690130	0.633367	3	1	1
OTU_450_18S_022_3	OTU_3133_18S_022_3	0.771408019362009	1	0.442284	-0.435205	0.535465	3	1	1
OTU_1594_18S_022_3	OTU_3133_18S_022_3	0.94828724861145	1	0.625005	-0.670781	0.400599	3	1	1
OTU_2133_18S_022_3	OTU_3149_18S_022_3	0.780420875228344	1	0.577294	-0.577294	0.634366	3	1	1
OTU_453_18S_022_3	OTU_3210_18S_022_3	0.824705302715302	1	0.656858	-0.656858	1.000000	3	1	1
OTU_1613_18S_022_3	OTU_3210_18S_022_3	0.839654653374765	1	0.379321	-0.321559	0.368631	3	1	1
OTU_619_18S_022_3	OTU_3225_18S_022_3	0.810120650863433	1	0.358613	-0.271969	0.200799	3	1	1
OTU_1557_18S_022_3	OTU_3213_18S_022_3	0.542694420760897	1	0.519532	-0.481353	0.533467	3	1	1
OTU_1767_18S_022_3	OTU_3213_18S_022_3	0.972532538378603	1	0.541334	-0.541334	0.934066	3	1	1
