Source	Target	association_score	num_Triplets	MutualInformation	InterationInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	COMBI_II_DPI
ASV_1019_16S_022_3	ASV_1238_16S_022_3	0.585050162357425	1	0.558186	-0.443070	0.665335	3	1	1
ASV_515_16S_022_3	ASV_1252_16S_022_3	0.536397695541382	1	0.482339	-0.300257	0.528472	3	1	1
ASV_1032_16S_022_3	ASV_1252_16S_022_3	0.81115112543458	1	0.472153	-0.208618	0.889111	3	1	1
ASV_238_16S_022_3	ASV_1273_16S_022_3	0.917755864147409	1	0.862569	-0.583316	0.000999	3	1	1
ASV_305_16S_022_3	ASV_1273_16S_022_3	0.756468485630262	1	0.734170	-0.513973	0.000999	3	1	1
ASV_772_16S_022_3	ASV_1273_16S_022_3	-0.660895586013794	1	0.527948	-0.339857	0.028971	2	1	1
ASV_394_16S_022_3	ASV_1277_16S_022_3	0.688673257827759	1	0.675162	0.074679	nan	3	1	1
ASV_916_16S_022_3	ASV_1285_16S_022_3	0.804180997252019	1	0.710243	-0.209451	0.582418	3	1	1
ASV_1070_16S_022_3	ASV_1319_16S_022_3	0.743521801587646	1	0.505888	-0.475752	0.000999	3	1	1
ASV_106_16S_022_3	ASV_1324_16S_022_3	0.67657083272934	1	0.497912	-0.153466	0.333666	3	1	1
ASV_1132_16S_022_3	ASV_1329_16S_022_3	0.821829681139993	1	0.685718	-0.301626	0.446553	3	1	1
ASV_1018_16S_022_3	ASV_1342_16S_022_3	0.783206928756699	1	0.473294	-0.416676	0.224775	3	1	1
ASV_911_16S_022_3	ASV_1358_16S_022_3	0.851488391508287	1	0.646965	-0.564404	0.000999	3	1	1
ASV_1040_16S_022_3	ASV_1392_16S_022_3	0.884832561016083	1	0.788383	-0.221512	0.554446	3	1	1
ASV_661_16S_022_3	ASV_1398_16S_022_3	0.785620186739879	1	0.840904	-0.494540	0.444555	3	1	1
ASV_1025_16S_022_3	ASV_1398_16S_022_3	0.975168843660942	1	0.999930	0.129038	nan	3	1	1
ASV_282_16S_022_3	ASV_1413_16S_022_3	0.668842494487762	1	0.583759	0.023653	nan	2	1	1
ASV_427_16S_022_3	ASV_1413_16S_022_3	0.901871562004089	1	0.750777	-0.298484	0.223776	3	1	1
ASV_929_16S_022_3	ASV_1423_16S_022_3	0.982410768896495	1	0.788383	-0.520268	0.667333	3	1	1
ASV_1000_16S_022_3	ASV_1423_16S_022_3	0.637939989566803	1	0.593841	-0.552047	0.611389	3	1	1
ASV_1336_16S_022_3	ASV_1428_16S_022_3	0.56087201833725	1	0.558186	-0.381021	0.445554	3	1	1
ASV_595_16S_022_3	ASV_1468_16S_022_3	0.782169461250305	1	0.543412	-0.240783	0.749251	3	1	1
ASV_788_16S_022_3	ASV_1486_16S_022_3	0.605189085006714	1	0.523376	0.071867	nan	3	1	1
ASV_330_16S_022_3	ASV_1499_16S_022_3	0.971247656808959	1	0.957357	-0.382541	0.166833	3	1	1
ASV_724_16S_022_3	ASV_1506_16S_022_3	0.883120344705819	1	0.543412	0.042129	nan	3	1	1
ASV_791_16S_022_3	ASV_1506_16S_022_3	0.54491400718689	1	0.438329	0.025634	nan	2	1	1
ASV_1231_16S_022_3	ASV_1511_16S_022_3	0.823186472538603	1	0.533567	-0.546926	0.277722	3	1	1
ASV_1342_16S_022_3	ASV_1511_16S_022_3	0.631115138530731	1	0.616591	0.327466	nan	3	1	1
ASV_733_16S_022_3	ASV_1522_16S_022_3	-0.757125494325336	1	0.426741	-0.196690	0.724276	2	1	1
ASV_1428_16S_022_3	ASV_1536_16S_022_3	0.735751483544054	1	0.586556	-0.442324	0.667333	3	1	1
ASV_35_16S_022_3	ASV_1539_16S_022_3	-0.733372521432686	1	0.370650	-0.284270	0.111888	3	1	1
ASV_1004_16S_022_3	ASV_1567_16S_022_3	0.690743446350098	1	0.510817	-0.510817	0.165834	3	1	1
ASV_604_16S_022_3	ASV_1580_16S_022_3	0.606176614761353	1	0.496044	-0.443697	0.280719	3	1	1
ASV_770_16S_022_3	ASV_1580_16S_022_3	0.784495382186339	1	0.365652	-0.365652	0.167832	3	1	1
ASV_1404_16S_022_3	ASV_1598_16S_022_3	0.988826196603215	1	0.746293	-0.389195	0.612388	3	1	1
ASV_1456_16S_022_3	ASV_1608_16S_022_3	0.734002670368054	1	0.765550	-0.285522	0.167832	3	1	1
ASV_1346_16S_022_3	ASV_1611_16S_022_3	0.602362871170044	1	0.533567	-0.421614	0.609391	3	1	1
ASV_724_16S_022_3	ASV_1630_16S_022_3	0.757541710719556	1	0.527948	-0.157945	0.470529	3	1	1
ASV_1346_16S_022_3	ASV_1635_16S_022_3	0.768217119294838	1	0.508949	-0.435803	0.721279	3	1	1
ASV_922_16S_022_3	ASV_1638_16S_022_3	0.829184295938532	1	0.642481	-0.239874	0.443556	3	1	1
ASV_1195_16S_022_3	ASV_1659_16S_022_3	0.616169571876526	1	0.769043	-0.664863	0.638362	3	1	1
ASV_913_16S_022_3	ASV_1669_16S_022_3	0.902006115422346	1	0.566162	0.114420	nan	3	1	1
ASV_1032_16S_022_3	ASV_1669_16S_022_3	0.560917383057927	1	0.415579	0.274705	nan	3	1	1
ASV_1346_16S_022_3	ASV_1669_16S_022_3	0.608604561646983	1	0.496044	0.200046	nan	3	1	1
ASV_1151_16S_022_3	ASV_1682_16S_022_3	0.584923326969147	1	0.438329	-0.296086	0.696304	3	1	1
ASV_1033_16S_022_3	ASV_1690_16S_022_3	0.787841975688934	1	0.663959	-0.556770	0.527473	3	1	1
ASV_1342_16S_022_3	ASV_1690_16S_022_3	0.592055916786194	1	0.784507	-0.622850	0.584416	3	1	1
ASV_1455_16S_022_3	ASV_1761_16S_022_3	0.760946975200633	1	0.625745	-0.468147	0.693307	3	1	1
ASV_852_16S_022_3	ASV_1766_16S_022_3	0.972977055838034	1	0.690586	0.361511	nan	3	1	1
ASV_1035_16S_022_3	ASV_1787_16S_022_3	0.748088103142086	1	0.368211	-0.311593	0.473526	3	1	1
ASV_598_16S_022_3	ASV_1807_16S_022_3	0.983806154163916	1	0.819720	-0.306403	0.111888	3	1	1
ASV_860_16S_022_3	ASV_1844_16S_022_3	0.966283515015281	1	0.887846	-0.560886	0.779221	3	1	1
ASV_1536_16S_022_3	ASV_1860_16S_022_3	0.766512046665002	1	0.666679	-0.589626	0.056943	3	1	1
ASV_213_16S_022_3	ASV_1866_16S_022_3	0.832617566732581	1	0.379322	-0.055532	0.778222	2	1	1
ASV_487_16S_022_3	ASV_1868_16S_022_3	0.62377	1	0.494903	-0.543519	0.055944	3	1	1
ASV_1070_16S_022_3	ASV_1868_16S_022_3	0.79435357068309	1	0.460389	-0.212546	0.054945	3	1	1
ASV_595_16S_022_3	ASV_1875_16S_022_3	0.601109981536865	1	0.527948	-0.325431	0.694306	3	1	1
ASV_1073_16S_022_3	ASV_1875_16S_022_3	0.726201832294464	1	0.584911	0.162818	nan	3	1	1
ASV_498_16S_022_3	ASV_1887_16S_022_3	0.869703626487956	1	0.959106	-0.390635	0.529471	3	1	1
ASV_1460_16S_022_3	ASV_1899_16S_022_3	0.741247897957668	1	0.573826	-0.402468	0.250749	3	1	1
ASV_724_16S_022_3	ASV_1896_16S_022_3	0.765815935027045	1	0.663959	-0.068716	0.471528	3	1	1
ASV_1518_16S_022_3	ASV_1943_16S_022_3	0.818818246536477	1	0.658998	0.429591	nan	3	1	1
ASV_1093_16S_022_3	ASV_1958_16S_022_3	0.996021024952422	1	0.933911	-0.071806	0.640360	3	1	1
