Source	Target	Occurrence	Occurrence_Percentage	Source_Kingdom	Source_DivisionPhylum	Target_Kingdom	Target_DivisionPhylum
OTU_2691_18S_022_3	OTU_2752_18S_3_200	1	16.67	Eukaryota	Cercozoa	Eukaryota	Chlorophyta
OTU_2692_18S_3_200	OTU_2816_18S_3_200	3	50	Eukaryota	unknown 18S	Eukaryota	Choanoflagellida
OTU_270_18S_022_3	OTU_438_18S_022_3	5	83.33	Eukaryota	Ciliophora	Eukaryota	Picozoa
OTU_2704_18S_022_3	OTU_2485_18S_3_200	2	33.33	Eukaryota	Opalozoa	Eukaryota	Choanoflagellida
OTU_271_18S_022_3	OTU_1585_18S_022_3	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Cercozoa
OTU_271_18S_022_3	OTU_271_18S_3_200	2	33.33	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_271_18S_022_3	OTU_667_18S_022_3	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Cercozoa
OTU_271_18S_022_3	OTU_969_18S_3_200	2	33.33	Eukaryota	Ochrophyta	Eukaryota	Mesomycetozoa
OTU_2715_18S_022_3	OTU_7609_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_2716_18S_022_3	OTU_4325_18S_022_3	4	66.67	Eukaryota	Cercozoa	Eukaryota	Ciliophora
OTU_2716_18S_022_3	OTU_828_18S_3_200	4	66.67	Eukaryota	Cercozoa	Eukaryota	Cercozoa
OTU_2718_18S_022_3	OTU_6493_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Opalozoa
OTU_2719_18S_022_3	OTU_3898_18S_022_3	1	16.67	Eukaryota	Lobosa	Eukaryota	Ochrophyta
OTU_272_18S_3_200	OTU_1080_18S_3_200	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_272_18S_3_200	OTU_620_18S_3_200	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_272_18S_3_200	OTU_724_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Ciliophora
OTU_273_18S_3_200	OTU_376_18S_3_200	3	50	Eukaryota	Ochrophyta	Eukaryota	Pseudofungi
OTU_2742_18S_022_3	OTU_1013_18S_3_200	3	50	Eukaryota	unknown 18S	Eukaryota	Ciliophora
OTU_2747_18S_022_3	OTU_1445_18S_3_200	1	16.67	Eukaryota	Centroheliozoa	Eukaryota	Dinoflagellata
OTU_276_18S_022_3	OTU_3669_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_276_18S_022_3	OTU_4194_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_276_18S_022_3	OTU_622_18S_3_200	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_276_18S_3_200	OTU_2268_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_276_18S_3_200	OTU_539_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_276_18S_3_200	OTU_865_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_2770_18S_022_3	OTU_1698_18S_3_200	1	16.67	Eukaryota	Choanoflagellida	Eukaryota	Radiolaria
OTU_2784_18S_3_200	OTU_3628_18S_3_200	3	50	Eukaryota	Ochrophyta	Eukaryota	Telonemia
OTU_2787_18S_022_3	OTU_1488_18S_3_200	2	33.33	Eukaryota	Haptophyta	Eukaryota	Dinoflagellata
OTU_2787_18S_022_3	OTU_2975_18S_022_3	1	16.67	Eukaryota	Haptophyta	Eukaryota	Choanoflagellida
OTU_2791_18S_022_3	ASV_1408_16S_3_200	1	16.67	Eukaryota	Dinoflagellata	Bacteria	Bacteroidota
OTU_28_18S_022_3	OTU_255_18S_022_3	6	100	Eukaryota	Cryptophyta	Eukaryota	Cryptophyta
OTU_28_18S_022_3	OTU_29_18S_022_3	6	100	Eukaryota	Cryptophyta	Eukaryota	Cryptophyta
OTU_28_18S_3_200	OTU_255_18S_3_200	6	100	Eukaryota	Cryptophyta	Eukaryota	Cryptophyta
OTU_28_18S_3_200	OTU_34_18S_3_200	6	100	Eukaryota	Cryptophyta	Eukaryota	Ochrophyta
OTU_282_18S_022_3	OTU_1060_18S_022_3	4	66.67	Eukaryota	Cercozoa	Eukaryota	Ochrophyta
OTU_2836_18S_3_200	OTU_5260_18S_3_200	1	16.67	Eukaryota	Choanoflagellida	Eukaryota	Dinoflagellata
OTU_284_18S_3_200	OTU_467_18S_3_200	4	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_2852_18S_022_3	OTU_4556_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_2859_18S_022_3	OTU_694_18S_3_200	1	16.67	Eukaryota	Centroheliozoa	Eukaryota	Haptophyta
OTU_2860_18S_022_3	OTU_5330_18S_022_3	2	33.33	Eukaryota	Stramenopiles_X	Eukaryota	Dinoflagellata
OTU_2866_18S_022_3	OTU_1880_18S_3_200	1	16.67	Eukaryota	Haptophyta	Eukaryota	Dinoflagellata
OTU_2866_18S_022_3	OTU_3373_18S_022_3	1	16.67	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_287_18S_022_3	OTU_561_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_287_18S_022_3	OTU_725_18S_3_200	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_2877_18S_022_3	OTU_1043_18S_3_200	2	33.33	Eukaryota	Sagenista	Eukaryota	Dinoflagellata
OTU_288_18S_022_3	OTU_252_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_288_18S_022_3	OTU_6493_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Opalozoa
OTU_2882_18S_022_3	OTU_6215_18S_022_3	2	33.33	Eukaryota	Cercozoa	Eukaryota	Cercozoa
OTU_2897_18S_022_3	OTU_1463_18S_3_200	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_2897_18S_022_3	OTU_2015_18S_3_200	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_2897_18S_022_3	OTU_774_18S_3_200	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Chlorophyta
OTU_29_18S_022_3	OTU_255_18S_3_200	6	100	Eukaryota	Cryptophyta	Eukaryota	Cryptophyta
OTU_2918_18S_022_3	OTU_5736_18S_022_3	1	16.67	Eukaryota	Haptophyta	Eukaryota	Dinoflagellata
OTU_2931_18S_3_200	OTU_4803_18S_3_200	3	50	Eukaryota	Cercozoa	Eukaryota	Cercozoa
OTU_295_18S_022_3	OTU_1698_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Radiolaria
OTU_295_18S_022_3	OTU_2082_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_295_18S_022_3	OTU_5190_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_2962_18S_022_3	OTU_3070_18S_022_3	1	16.67	Eukaryota	Telonemia	Eukaryota	Chlorophyta
OTU_2962_18S_022_3	OTU_3287_18S_3_200	1	16.67	Eukaryota	Telonemia	Eukaryota	Telonemia
OTU_2963_18S_3_200	OTU_6616_18S_3_200	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_297_18S_022_3	OTU_297_18S_3_200	3	50	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_2995_18S_022_3	OTU_4151_18S_022_3	1	16.67	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_30_18S_022_3	OTU_30_18S_3_200	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_301_18S_022_3	OTU_103_18S_3_200	2	33.33	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_301_18S_022_3	OTU_2141_18S_022_3	4	66.67	Eukaryota	Ciliophora	Eukaryota	Cercozoa
OTU_301_18S_022_3	OTU_659_18S_022_3	4	66.67	Eukaryota	Ciliophora	Eukaryota	Centroheliozoa
OTU_3022_18S_3_200	OTU_6718_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_3041_18S_022_3	ASV_757_16S_3_200	4	66.67	Eukaryota	Ochrophyta	Bacteria	Gammaproteobacteria
OTU_3043_18S_022_3	OTU_3111_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_3047_18S_022_3	OTU_1361_18S_3_200	1	16.67	Eukaryota	Sagenista	Eukaryota	Dinoflagellata
OTU_306_18S_3_200	OTU_2583_18S_3_200	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_3069_18S_022_3	ASV_983_16S_3_200	3	50	Eukaryota	Cercozoa	Bacteria	Bacteroidota
OTU_3069_18S_022_3	OTU_4266_18S_022_3	3	50	Eukaryota	Cercozoa	Eukaryota	Ciliophora
OTU_3070_18S_022_3	OTU_5277_18S_022_3	1	16.67	Eukaryota	Chlorophyta	Eukaryota	Opalozoa
OTU_3079_18S_3_200	OTU_6689_18S_3_200	3	50	Eukaryota	Ochrophyta	Eukaryota	Telonemia
OTU_309_18S_022_3	OTU_372_18S_022_3	4	66.67	Eukaryota	Sagenista	Eukaryota	Ochrophyta
OTU_3095_18S_022_3	OTU_3983_18S_022_3	1	16.67	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_3095_18S_022_3	OTU_4383_18S_022_3	1	16.67	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_310_18S_3_200	OTU_1023_18S_3_200	2	33.33	Eukaryota	Sagenista	Eukaryota	Dinoflagellata
OTU_310_18S_3_200	OTU_3949_18S_3_200	2	33.33	Eukaryota	Sagenista	Eukaryota	Dinoflagellata
OTU_311_18S_3_200	OTU_1019_18S_3_200	4	66.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_312_18S_022_3	OTU_709_18S_3_200	4	66.67	Eukaryota	Ciliophora	Eukaryota	Ciliophora
OTU_3123_18S_3_200	OTU_6616_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_313_18S_022_3	OTU_1513_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_3137_18S_022_3	ASV_660_16S_3_200	1	16.67	Eukaryota	Sagenista	Bacteria	Planctomycetota
OTU_3145_18S_022_3	OTU_3145_18S_3_200	1	16.67	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_3145_18S_022_3	OTU_5260_18S_3_200	1	16.67	Eukaryota	Haptophyta	Eukaryota	Dinoflagellata
OTU_3152_18S_022_3	OTU_3628_18S_022_3	2	33.33	Eukaryota	Cercozoa	Eukaryota	Telonemia
OTU_3152_18S_022_3	OTU_5053_18S_022_3	2	33.33	Eukaryota	Cercozoa	Eukaryota	Sagenista
OTU_3157_18S_022_3	OTU_3651_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Pseudofungi
OTU_3157_18S_022_3	OTU_4257_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_32_18S_022_3	OTU_32_18S_3_200	3	50	Eukaryota	Radiolaria	Eukaryota	Radiolaria
OTU_32_18S_022_3	OTU_4166_18S_022_3	1	16.67	Eukaryota	Radiolaria	Eukaryota	Opalozoa
OTU_32_18S_022_3	OTU_59_18S_022_3	3	50	Eukaryota	Radiolaria	Eukaryota	Radiolaria
OTU_320_18S_022_3	OTU_1004_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_3201_18S_022_3	OTU_4890_18S_022_3	1	16.67	Eukaryota	Cercozoa	Eukaryota	Sagenista
OTU_321_18S_022_3	OTU_1931_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Opalozoa
OTU_321_18S_022_3	OTU_2081_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_321_18S_022_3	OTU_2151_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_321_18S_022_3	OTU_2605_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Haptophyta
OTU_3216_18S_022_3	OTU_3243_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Ciliophora
OTU_322_18S_3_200	OTU_2011_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_322_18S_3_200	OTU_942_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_3220_18S_022_3	OTU_494_18S_3_200	2	33.33	Eukaryota	Cercozoa	Eukaryota	Dinoflagellata
OTU_323_18S_022_3	OTU_1792_18S_022_3	2	33.33	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_323_18S_022_3	OTU_617_18S_022_3	3	50	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_3243_18S_022_3	OTU_8172_18S_022_3	1	16.67	Eukaryota	Ciliophora	Eukaryota	Cercozoa
OTU_325_18S_022_3	OTU_581_18S_022_3	6	100	Eukaryota	Dinoflagellata	Eukaryota	Sagenista
OTU_3253_18S_022_3	OTU_3502_18S_3_200	1	16.67	Eukaryota	Opalozoa	Eukaryota	Ochrophyta
OTU_3259_18S_3_200	OTU_3559_18S_3_200	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_3278_18S_022_3	OTU_149_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_328_18S_022_3	OTU_4097_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Ciliophora
OTU_329_18S_022_3	OTU_381_18S_022_3	6	100	Eukaryota	Telonemia	Eukaryota	Sagenista
OTU_3297_18S_022_3	OTU_4736_18S_022_3	1	16.67	Eukaryota	Choanoflagellida	Eukaryota	Choanoflagellida
OTU_331_18S_3_200	OTU_399_18S_3_200	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_332_18S_022_3	OTU_1841_18S_3_200	3	50	Eukaryota	Dinoflagellata	Eukaryota	Opalozoa
OTU_332_18S_022_3	OTU_2514_18S_022_3	3	50	Eukaryota	Dinoflagellata	Eukaryota	Opalozoa
OTU_332_18S_022_3	OTU_472_18S_022_3	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Pseudofungi
OTU_332_18S_3_200	OTU_2184_18S_3_200	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Ciliophora
OTU_332_18S_3_200	OTU_510_18S_3_200	3	50	Eukaryota	Dinoflagellata	Eukaryota	Pseudofungi
OTU_3344_18S_022_3	OTU_562_18S_3_200	2	33.33	Eukaryota	Choanoflagellida	Eukaryota	Dinoflagellata
OTU_336_18S_022_3	OTU_425_18S_022_3	6	100	Eukaryota	Ciliophora	Eukaryota	Picozoa
OTU_3361_18S_022_3	OTU_205_18S_3_200	5	83.33	Eukaryota	Sagenista	Eukaryota	Ochrophyta
OTU_3361_18S_022_3	OTU_2395_18S_3_200	5	83.33	Eukaryota	Sagenista	Eukaryota	Chlorophyta
OTU_3368_18S_022_3	OTU_1051_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Haptophyta
OTU_3368_18S_022_3	OTU_4879_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Centroheliozoa
OTU_3373_18S_022_3	OTU_252_18S_3_200	1	16.67	Eukaryota	Haptophyta	Eukaryota	Ochrophyta
OTU_3373_18S_022_3	OTU_583_18S_3_200	1	16.67	Eukaryota	Haptophyta	Eukaryota	Dinoflagellata
OTU_338_18S_022_3	OTU_593_18S_022_3	3	50	Eukaryota	Ciliophora	Eukaryota	Ciliophora
OTU_3380_18S_3_200	OTU_5496_18S_3_200	1	16.67	Eukaryota	Cercozoa	Eukaryota	Ochrophyta
OTU_339_18S_3_200	OTU_684_18S_3_200	3	50	Eukaryota	Ochrophyta	Eukaryota	Ciliophora
OTU_3395_18S_022_3	OTU_3740_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Ciliophora
OTU_3395_18S_022_3	OTU_4736_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Choanoflagellida
OTU_3395_18S_022_3	OTU_895_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_34_18S_022_3	OTU_400_18S_022_3	6	100	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_34_18S_022_3	OTU_79_18S_022_3	6	100	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_34_18S_3_200	OTU_152_18S_3_200	6	100	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_340_18S_022_3	OTU_4307_18S_022_3	1	16.67	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_3403_18S_022_3	OTU_2272_18S_3_200	1	16.67	Eukaryota	Choanoflagellida	Eukaryota	Ochrophyta
OTU_3418_18S_022_3	OTU_1277_18S_3_200	1	16.67	Eukaryota	Ciliophora	Eukaryota	Opalozoa
OTU_3419_18S_022_3	OTU_5558_18S_022_3	1	16.67	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_342_18S_022_3	ASV_216_16S_3_200	3	50	Eukaryota	Ochrophyta	Bacteria	Bacteroidota
OTU_342_18S_022_3	OTU_2089_18S_022_3	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Picozoa
OTU_342_18S_022_3	OTU_941_18S_022_3	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_3421_18S_3_200	OTU_4449_18S_3_200	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_3442_18S_022_3	OTU_3628_18S_3_200	3	50	Eukaryota	Ciliophora	Eukaryota	Telonemia
OTU_3451_18S_022_3	OTU_1127_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_3451_18S_022_3	OTU_164_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_3451_18S_022_3	OTU_7054_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_346_18S_022_3	ASV_626_16S_3_200	5	83.33	Eukaryota	Ciliophora	Bacteria	Bacteroidota
OTU_346_18S_022_3	OTU_942_18S_022_3	1	16.67	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_3461_18S_022_3	OTU_4695_18S_022_3	2	33.33	Eukaryota	Chlorophyta	Eukaryota	Cercozoa
OTU_3462_18S_3_200	OTU_6689_18S_3_200	3	50	Eukaryota	Cercozoa	Eukaryota	Telonemia
OTU_3469_18S_022_3	ASV_760_16S_3_200	1	16.67	Eukaryota	Dinoflagellata	Bacteria	Bacteroidota
OTU_3469_18S_022_3	OTU_5415_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Opalozoa
OTU_3476_18S_022_3	OTU_2272_18S_3_200	1	16.67	Eukaryota	Cercozoa	Eukaryota	Ochrophyta
OTU_3476_18S_022_3	OTU_3086_18S_3_200	1	16.67	Eukaryota	Cercozoa	Eukaryota	Ochrophyta
OTU_3476_18S_022_3	OTU_827_18S_3_200	1	16.67	Eukaryota	Cercozoa	Eukaryota	Dinoflagellata
OTU_348_18S_022_3	OTU_1326_18S_3_200	2	33.33	Eukaryota	Pseudofungi	Eukaryota	Dinoflagellata
OTU_3497_18S_022_3	OTU_3351_18S_3_200	2	33.33	Eukaryota	Opalozoa	Eukaryota	Chlorophyta
OTU_3497_18S_022_3	OTU_4724_18S_022_3	1	16.67	Eukaryota	Opalozoa	Eukaryota	Opalozoa
OTU_3509_18S_022_3	OTU_2263_18S_3_200	1	16.67	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_3539_18S_022_3	OTU_1861_18S_3_200	1	16.67	Eukaryota	Haptophyta	Eukaryota	Dinoflagellata
OTU_3539_18S_022_3	OTU_4597_18S_022_3	1	16.67	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_3539_18S_022_3	OTU_4747_18S_022_3	1	16.67	Eukaryota	Haptophyta	Eukaryota	Dinoflagellata
OTU_354_18S_022_3	OTU_4257_18S_3_200	2	33.33	Eukaryota	Pseudofungi	Eukaryota	Cercozoa
OTU_354_18S_022_3	OTU_4501_18S_022_3	2	33.33	Eukaryota	Pseudofungi	Eukaryota	Sagenista
OTU_354_18S_022_3	OTU_4955_18S_022_3	1	16.67	Eukaryota	Pseudofungi	Eukaryota	Dinoflagellata
OTU_355_18S_022_3	OTU_3991_18S_022_3	1	16.67	Eukaryota	Opalozoa	Eukaryota	Opalozoa
OTU_3558_18S_022_3	OTU_1700_18S_3_200	2	33.33	Eukaryota	Haptophyta	Eukaryota	Dinoflagellata
OTU_3558_18S_022_3	OTU_3470_18S_3_200	2	33.33	Eukaryota	Haptophyta	Eukaryota	Ochrophyta
OTU_356_18S_3_200	OTU_1475_18S_3_200	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Choanoflagellida
OTU_356_18S_3_200	OTU_630_18S_3_200	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_3585_18S_022_3	OTU_3547_18S_3_200	1	16.67	Eukaryota	Opalozoa	Eukaryota	Cercozoa
OTU_3585_18S_022_3	OTU_6042_18S_022_3	1	16.67	Eukaryota	Opalozoa	Eukaryota	Cercozoa
OTU_3627_18S_022_3	ASV_1174_16S_3_200	5	83.33	Eukaryota	Sagenista	Bacteria	Bacteroidota
OTU_3628_18S_022_3	OTU_3628_18S_3_200	3	50	Eukaryota	Telonemia	Eukaryota	Telonemia
OTU_364_18S_022_3	OTU_2076_18S_022_3	2	33.33	Eukaryota	Ochrophyta	Eukaryota	Opalozoa
OTU_365_18S_3_200	OTU_2154_18S_3_200	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Telonemia
OTU_3651_18S_022_3	OTU_3421_18S_3_200	1	16.67	Eukaryota	Pseudofungi	Eukaryota	Ochrophyta
OTU_3651_18S_022_3	OTU_5496_18S_3_200	1	16.67	Eukaryota	Pseudofungi	Eukaryota	Ochrophyta
OTU_366_18S_022_3	OTU_1703_18S_022_3	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_366_18S_022_3	OTU_815_18S_3_200	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_366_18S_3_200	OTU_815_18S_3_200	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_3669_18S_3_200	OTU_6718_18S_3_200	1	16.67	Eukaryota	Cercozoa	Eukaryota	Cercozoa
OTU_367_18S_022_3	OTU_1087_18S_022_3	4	66.67	Eukaryota	Ciliophora	Eukaryota	Ochrophyta
OTU_3675_18S_3_200	OTU_3949_18S_3_200	2	33.33	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_37_18S_3_200	OTU_79_18S_3_200	6	100	Eukaryota	Ochrophyta	Eukaryota	Ochrophyta
OTU_372_18S_022_3	OTU_785_18S_3_200	2	33.33	Eukaryota	Ochrophyta	Eukaryota	Cercozoa
OTU_3729_18S_022_3	OTU_2331_18S_3_200	2	33.33	Eukaryota	Cercozoa	Eukaryota	Cercozoa
OTU_3740_18S_022_3	OTU_3463_18S_3_200	1	16.67	Eukaryota	Ciliophora	Eukaryota	Dinoflagellata
OTU_3746_18S_022_3	OTU_1127_18S_3_200	1	16.67	Eukaryota	Opalozoa	Eukaryota	Dinoflagellata
OTU_3749_18S_022_3	OTU_399_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_3751_18S_022_3	OTU_2906_18S_3_200	1	16.67	Eukaryota	Ciliophora	Eukaryota	Cercozoa
OTU_376_18S_3_200	OTU_1854_18S_3_200	3	50	Eukaryota	Pseudofungi	Eukaryota	Ochrophyta
OTU_3783_18S_022_3	OTU_4325_18S_022_3	3	50	Eukaryota	Katablepharidophyta	Eukaryota	Ciliophora
OTU_3783_18S_022_3	OTU_756_18S_3_200	3	50	Eukaryota	Katablepharidophyta	Eukaryota	Cryptophyta
OTU_386_18S_022_3	OTU_1643_18S_022_3	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Cercozoa
OTU_386_18S_022_3	OTU_704_18S_022_3	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Ciliophora
OTU_3874_18S_022_3	OTU_220_18S_3_200	2	33.33	Eukaryota	Choanoflagellida	Eukaryota	Dinoflagellata
OTU_3884_18S_022_3	OTU_2605_18S_3_200	1	16.67	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_3884_18S_022_3	OTU_2836_18S_3_200	1	16.67	Eukaryota	Haptophyta	Eukaryota	Choanoflagellida
OTU_3884_18S_022_3	OTU_3287_18S_3_200	1	16.67	Eukaryota	Haptophyta	Eukaryota	Telonemia
OTU_389_18S_022_3	ASV_1187_16S_3_200	1	16.67	Eukaryota	Sagenista	Bacteria	Alphaproteobacteria
OTU_39_18S_022_3	OTU_1640_18S_022_3	4	66.67	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_39_18S_3_200	OTU_118_18S_3_200	5	83.33	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_392_18S_022_3	OTU_1476_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Ciliophora
OTU_392_18S_022_3	OTU_667_18S_022_3	3	50	Eukaryota	Dinoflagellata	Eukaryota	Cercozoa
OTU_3925_18S_022_3	OTU_4598_18S_3_200	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_3925_18S_022_3	OTU_824_18S_3_200	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_3949_18S_3_200	OTU_4449_18S_3_200	2	33.33	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_397_18S_022_3	OTU_941_18S_022_3	4	66.67	Eukaryota	Cercozoa	Eukaryota	Ochrophyta
OTU_3982_18S_022_3	OTU_11_18S_3_200	2	33.33	Eukaryota	Cercozoa	Eukaryota	Dinoflagellata
OTU_3982_18S_022_3	OTU_2029_18S_3_200	2	33.33	Eukaryota	Cercozoa	Eukaryota	Telonemia
OTU_3982_18S_022_3	OTU_3970_18S_3_200	1	16.67	Eukaryota	Cercozoa	Eukaryota	Choanoflagellida
OTU_3983_18S_022_3	OTU_5558_18S_022_3	1	16.67	Eukaryota	Haptophyta	Eukaryota	Haptophyta
OTU_399_18S_3_200	OTU_2070_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_399_18S_3_200	OTU_647_18S_3_200	1	16.67	Eukaryota	Dinoflagellata	Eukaryota	Ochrophyta
OTU_4_18S_022_3	OTU_4_18S_3_200	6	100	Eukaryota	Dinoflagellata	Eukaryota	Dinoflagellata
OTU_400_18S_022_3	OTU_2477_18S_022_3	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Dinoflagellata
OTU_401_18S_022_3	OTU_1191_18S_022_3	1	16.67	Eukaryota	Ochrophyta	Eukaryota	Picozoa
OTU_404_18S_022_3	OTU_1740_18S_3_200	1	16.67	Eukaryota	Telonemia	Eukaryota	Dinoflagellata
