Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
OTU_60_18S_022_3	OTU_3746_18S_022_3	1	ENV_Salinity	0.538451	0.048662	-0.489789	0.600400	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2467_18S_022_3	OTU_3746_18S_022_3	1	ENV_Salinity	0.625745	0.000000	-0.625745	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_451_18S_022_3	OTU_3745_18S_022_3	1	ENV_Salinity	0.422865	0.125880	-0.296985	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1843_18S_022_3	OTU_3745_18S_022_3	1	ENV_Salinity	0.615450	0.187185	-0.428265	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2052_18S_022_3	OTU_3745_18S_022_3	1	ENV_Salinity	0.555176	0.187185	-0.367991	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2320_18S_022_3	OTU_3745_18S_022_3	1	ENV_Salinity	0.497912	0.069444	-0.428469	0.800200	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_933_18S_022_3	OTU_3751_18S_022_3	1	ENV_Salinity	0.496044	0.084605	-0.411439	0.800200	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1651_18S_022_3	OTU_3751_18S_022_3	1	ENV_Salinity	0.676865	0.000000	-0.676865	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_1230_16S_022_3	OTU_3758_18S_022_3	1	ENV_Salinity	0.660260	0.032258	-0.628001	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_1008_16S_022_3	OTU_3772_18S_022_3	1	ENV_Salinity	0.373930	0.000000	-0.373930	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_309_18S_022_3	OTU_3772_18S_022_3	1	ENV_Salinity	0.475251	0.000000	-0.475251	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1301_18S_022_3	OTU_3749_18S_022_3	1	ENV_Salinity	0.848657	0.144194	-0.704463	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2067_18S_022_3	OTU_3749_18S_022_3	1	ENV_Salinity	0.769043	0.216291	-0.552752	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2412_18S_022_3	OTU_3783_18S_022_3	1	ENV_Salinity	0.448675	0.000000	-0.448675	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1742_18S_022_3	OTU_3797_18S_022_3	1	ENV_Salinity	0.334184	0.144194	-0.189991	0.600400	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1065_18S_022_3	OTU_3803_18S_022_3	1	ENV_Salinity	0.496044	0.000000	-0.496044	0.900100	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_438_16S_022_3	OTU_3816_18S_022_3	1	ENV_Salinity	0.444354	0.000000	-0.444354	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1037_18S_022_3	OTU_3816_18S_022_3	1	ENV_Salinity	0.437639	0.108936	-0.328703	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_403_16S_022_3	OTU_3817_18S_022_3	1	ENV_Salinity	0.391448	0.036839	-0.354609	0.800200	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1157_18S_022_3	OTU_3821_18S_022_3	1	ENV_Salinity	0.671245	0.178767	-0.492478	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2130_18S_022_3	OTU_3821_18S_022_3	1	ENV_Salinity	0.603686	0.144194	-0.459492	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2690_18S_022_3	OTU_3821_18S_022_3	1	ENV_Salinity	0.769043	0.216291	-0.552752	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2975_18S_022_3	OTU_3826_18S_022_3	1	ENV_Salinity	0.305378	0.054468	-0.250910	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_3144_18S_022_3	OTU_3826_18S_022_3	1	ENV_Salinity	0.533567	0.084605	-0.448963	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_595_16S_022_3	OTU_3864_18S_022_3	1	ENV_Salinity	0.543412	0.000000	-0.543412	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1796_18S_022_3	OTU_3864_18S_022_3	1	ENV_Salinity	0.437639	0.108936	-0.328703	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_2019_16S_022_3	OTU_3867_18S_022_3	1	ENV_Salinity	0.535436	0.000000	-0.535436	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_163_18S_022_3	OTU_3867_18S_022_3	1	ENV_Salinity	0.437639	0.000000	-0.437639	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2390_18S_022_3	OTU_3867_18S_022_3	1	ENV_Salinity	0.472635	0.000000	-0.472635	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_1170_16S_022_3	OTU_3874_18S_022_3	1	ENV_Salinity	0.462869	0.153222	-0.309647	0.600400	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2525_18S_022_3	OTU_3874_18S_022_3	1	ENV_Salinity	0.487015	0.060274	-0.426741	0.600400	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_444_18S_022_3	OTU_3892_18S_022_3	1	ENV_Salinity	0.533567	0.054468	-0.479099	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1413_18S_022_3	OTU_3890_18S_022_3	1	ENV_Salinity	0.801813	0.216291	-0.585523	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2177_18S_022_3	OTU_3890_18S_022_3	1	ENV_Salinity	0.691364	0.014629	-0.676735	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2250_18S_022_3	OTU_3890_18S_022_3	1	ENV_Salinity	0.573826	0.006702	-0.567124	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
