ASV	BL.20130417	BL.20130507	BL.20130604	BL.20130709	BL.20130801	BL.20130917	BL.20131015	BL.20140114	BL.20140211	BL.20140310	BL.20141007	BL.20141111	BL.20150113	BL.20150210	BL.20150916	BL.20151006	BL.20151110	BL.20151215	BL.20160119	BL.20160210	BL.20160308	BL.20160405	BL.20160504
ASV_25_16S_022_3	-3.14061842026867	-3.14061842026867	5.31303036766091	5.55686637814215	5.48679300892634	4.70659495793757	5.22391619393245	0.391559598280976	-0.109291207181683	2.09253309697838	5.2864799685676	5.42058591247771	1.75018510571702	-3.14061842026867	5.71069378799753	5.66824622220965	5.30024462591911	2.62359406644005	1.18320506643144	1.17692197113868	1.16703086389224	1.08171840314706	5.26176734839283
ASV_26_16S_022_3	1.18998884320343	-3.14061842026867	4.44247564510944	4.52464617926093	3.84626450942221	3.27218134847348	4.39043764894532	2.08104021838861	0.852119959972942	1.74533689699419	3.92410115884426	1.65634049561072	-3.14061842026867	-3.14061842026867	3.10423193663173	2.70896577145363	2.06265609211875	0.906797635685446	0.627259007384984	-3.14061842026867	-3.14061842026867	1.40017213426559	2.1298530885544
ASV_27_16S_022_3	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	3.00595968452598	3.60462132156676	4.66382591013996	5.90968161487771	3.57766331852267	4.73823496931231	6.93587325807929	4.98090465125196	2.91197629600666	2.25754428124908	5.22856879821945	4.91748990404379	4.42455776226922	3.30469290848382	3.21752617283081	2.2237091919422	2.13716482778722	3.82524299244293	3.54982066478088
ASV_30_16S_022_3	3.3300550066997	3.16717418179501	3.31401039329165	2.59935531740835	-3.14061842026867	-3.14061842026867	2.94569969195536	4.44768294768288	4.04477258974204	4.54926886979969	-3.14061842026867	2.83877145616191	3.74162663958029	4.09859655351113	2.98899667305414	3.76896322399396	4.11749182299639	3.76518171808821	4.25262505577659	4.54838881864249	5.27020160874261	6.02097703440109	4.77379085733456
ASV_31_16S_022_3	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-0.301587582278969	0.791495338156507	0.339994340903608	0.700237792465025	2.1201776099408	0.811915467124093	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	0.596642707381607	-3.14061842026867	-3.14061842026867	-3.14061842026867	0.542721902414371	1.09749018542749
ASV_32_16S_022_3	3.24837697568543	1.55773626936091	2.01472740916139	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	3.18476760772349	4.67755930441456	3.48547200081694	-3.14061842026867	2.011374750092	3.88769044835162	4.63087033984895	0.31102392718921	1.66561616146057	2.95647396814085	3.55533370925525	3.8543064814025	4.35749787091934	4.59205558163495	3.94866988683512	2.7738675805367
ASV_33_16S_022_3	3.08710882808931	4.08346491366916	3.25792092664061	2.48602663210135	-3.14061842026867	-3.14061842026867	-3.14061842026867	2.95007806541222	4.93957812016541	4.53892989200451	2.53281925621333	2.29039875980066	3.85378889667594	4.23526372794634	3.48907775753716	3.34361674533197	2.60627153870773	1.66448333738296	3.31806740205269	5.47647238398832	5.68464794010649	5.4679030479696	3.86041699675553
ASV_34_16S_022_3	-3.14061842026867	-3.14061842026867	3.73749400690249	6.11515608180951	4.53413463288131	3.36621029812176	5.40084690209152	0.209238041487022	-3.14061842026867	1.78237816867454	4.96291766950634	5.09085638104924	0.966066146951352	-0.307405076212455	5.21134820046778	4.80809852602365	3.46956974044138	1.19447970813723	0.701366979538706	-3.14061842026867	-3.14061842026867	-0.710041066080997	4.94271570993212
ASV_35_16S_022_3	2.03728670359063	-3.14061842026867	3.79531357779132	4.51942423527978	4.69055031933942	3.93675515658937	5.69723500499731	4.1132288752179	1.53045205474775	3.44492590642259	6.28138171248844	3.81456291514367	-3.14061842026867	-3.14061842026867	5.07509539576316	4.70860131986511	3.99256589982762	2.12072077086455	1.64582858837956	-3.14061842026867	-3.14061842026867	2.57649340726102	4.09514368915937
ASV_36_16S_022_3	-3.14061842026867	-3.14061842026867	-3.14061842026867	2.82249886872256	3.09905010759199	-3.14061842026867	3.24717508653947	3.38729187183497	3.08466120923406	3.51161728092126	3.44107781639023	3.59990597770678	2.97139971647747	3.17473958125366	4.14688557165179	4.41989308005802	4.12458405130588	3.2026937405287	3.32327122992772	3.3741465484749	4.12592256822516	4.76851235076997	4.22458804640373
ASV_37_16S_022_3	2.8639652767751	-3.14061842026867	4.94503187739293	4.46010765812336	3.93677851696304	2.81616396120249	3.71888958018884	5.31032323850535	2.47325391217023	4.17363991797728	4.73226359028787	2.82358129066793	1.87278742780936	0.548261033845265	3.90375952075024	3.81135878296165	3.97219859700319	2.24179870241779	2.44433628459733	2.31514339790184	1.6863311146492	4.16706283539074	5.07357082715586
ASV_41_16S_022_3	3.18241900789363	2.31150807173729	0.692971569179071	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	4.26276060918887	4.08617412644021	4.39111016857489	1.10570290057319	3.23244198777723	4.24051182297436	4.19566723975263	0.416384442847037	1.75798948159159	4.88931203562881	4.88647928958741	4.45534283486047	3.90892541326338	4.15849873865977	4.12226469249084	1.17159815758121
