ASV	EA.20130423	EA.20130604	EA.20130625	EA.20131127	EA.20131230	EA.20140415	EA.20140514	EA.20140930	EA.20141029	EA.20150227	EA.20150328	EA.20150516	EA.20150627	EA.20150801	EA.20150829	EA.20151006	EA.20151208	EA.20160225	EA.20160322	EA.20160502	EA.20160611	EA.20160822
ASV_1434_16S_022.3	0	20	13	0	0	0	0	0	0	0	26	39	0	0	0	33	16	0	0	57	0	0
ASV_1436_16S_022.3	0	0	31	0	68	0	0	15	0	0	0	22	0	0	0	23	50	0	15	45	0	16
ASV_1437_16S_022.3	0	0	0	0	0	46	17	0	43	0	63	0	0	0	0	0	0	0	0	0	0	27
ASV_1445_16S_022.3	0	0	15	0	0	15	0	0	15	0	43	34	18	39	33	0	0	0	0	24	0	0
ASV_1455_16S_022.3	0	33	56	0	0	0	0	23	0	0	0	23	0	10	0	0	11	0	0	46	36	0
ASV_1456_16S_022.3	0	12	32	0	0	22	9	29	0	0	23	17	41	0	9	17	0	0	0	53	0	7
ASV_1460_16S_022.3	0	0	0	24	0	0	0	0	0	0	0	48	20	16	0	7	10	0	0	120	0	0
ASV_1468_16S_022.3	0	32	44	0	0	62	0	22	0	0	0	0	0	0	0	0	0	0	0	18	0	0
ASV_1478_16S_022.3	15	94	0	5	0	13	0	37	0	0	0	30	38	0	0	0	0	0	0	0	0	24
ASV_1486_16S_022.3	0	0	0	0	0	0	11	24	12	0	13	28	43	8	0	0	0	0	0	45	0	0
ASV_1487_16S_022.3	0	0	0	0	0	0	0	0	0	0	49	15	7	0	26	49	0	21	3	77	0	0
ASV_1496_16S_022.3	0	2	1	0	0	0	0	0	0	0	0	22	0	34	37	0	0	0	16	1	3	39
ASV_1497_16S_022.3	0	0	26	7	4	0	0	11	0	0	7	8	0	12	14	25	0	0	0	13	6	4
ASV_1499_16S_022.3	0	10	4	10	12	23	0	22	0	0	17	28	13	9	0	5	25	0	6	4	0	0
ASV_1506_16S_022.3	0	0	20	0	0	0	0	0	0	0	27	0	0	62	0	21	0	0	0	80	0	0
ASV_1511_16S_022.3	0	0	0	0	0	0	0	0	0	0	0	94	64	0	0	0	41	0	0	64	0	0
ASV_1518_16S_022.3	0	0	24	0	0	23	18	4	0	0	88	6	0	14	0	0	7	3	0	18	0	0
ASV_1522_16S_022.3	14	0	0	2	7	0	8	0	18	0	15	15	0	8	22	0	1	8	25	0	2	16
ASV_1527_16S_022.3	6	0	169	0	0	0	0	0	0	0	5	28	0	0	0	0	0	0	0	0	0	0
ASV_1536_16S_022.3	7	0	0	40	0	0	0	69	0	0	0	0	26	0	0	62	16	0	0	0	0	0
ASV_1539_16S_022.3	0	16	71	0	0	46	6	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
ASV_1540_16S_022.3	0	0	21	0	0	0	19	0	0	27	48	0	0	0	0	0	0	0	0	134	0	0
ASV_1567_16S_022.3	0	0	0	0	0	0	0	29	0	0	0	0	0	36	48	0	0	0	0	0	0	35
ASV_1570_16S_022.3	0	0	0	0	0	0	0	35	39	5	0	0	0	9	0	26	0	0	0	0	28	0
ASV_1580_16S_022.3	0	0	0	0	0	8	0	12	7	0	0	0	0	0	0	89	0	0	0	0	0	0
ASV_1598_16S_022.3	0	0	65	16	23	0	0	16	0	0	0	0	0	0	0	0	27	0	0	19	0	0
ASV_1608_16S_022.3	12	2	6	0	0	10	21	8	0	0	2	2	2	0	26	1	0	0	0	8	0	1
ASV_1611_16S_022.3	0	42	39	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	28	50	20	0
ASV_1630_16S_022.3	0	0	31	0	0	18	0	0	0	0	62	8	0	27	0	7	0	5	0	6	0	18
ASV_1637_16S_022.3	11	0	17	0	11	5	0	0	0	0	0	15	3	11	0	20	0	0	0	0	0	8
ASV_1635_16S_022.3	0	0	107	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	6	27	0
ASV_1638_16S_022.3	0	0	8	46	33	0	0	0	0	0	10	16	11	0	0	4	28	7	4	0	0	6
ASV_1659_16S_022.3	0	15	17	53	0	0	0	0	0	0	0	12	14	0	0	0	0	0	73	19	0	0
ASV_1667_16S_022.3	0	0	26	75	0	0	2	0	0	0	0	20	0	3	0	17	0	0	0	33	0	0
ASV_1669_16S_022.3	0	151	17	0	0	0	0	0	0	0	0	0	11	28	0	0	0	0	0	0	13	0
ASV_1671_16S_022.3	0	0	0	0	0	0	0	25	9	0	5	0	51	0	0	12	0	0	0	0	0	0
ASV_1678_16S_022.3	0	0	22	48	0	0	0	6	0	0	0	0	6	0	3	21	0	0	0	20	0	0
ASV_1682_16S_022.3	0	18	23	0	8	0	0	0	0	0	0	41	23	0	0	0	0	0	0	0	0	0
ASV_1690_16S_022.3	0	0	0	22	0	0	0	0	0	0	0	0	17	0	0	0	39	0	31	43	0	0
ASV_1752_16S_022.3	0	0	0	0	39	0	0	0	0	0	19	0	0	0	0	0	43	0	21	34	0	0
ASV_1761_16S_022.3	0	22	22	0	0	0	0	0	0	0	0	27	0	21	0	0	33	0	0	52	0	0
ASV_1766_16S_022.3	0	13	0	0	0	10	0	0	0	0	18	20	10	0	0	0	43	0	0	16	0	0
ASV_1787_16S_022.3	0	0	0	7	0	31	17	0	0	0	50	0	0	0	0	0	0	0	0	48	0	0
ASV_1786_16S_022.3	0	21	55	0	6	0	3	0	3	0	50	0	0	0	0	0	0	0	0	0	0	13
ASV_1807_16S_022.3	0	8	16	36	17	0	0	10	0	0	0	0	8	7	16	9	9	0	0	9	0	0
ASV_1812_16S_022.3	0	4	22	0	0	9	5	0	0	6	0	10	6	0	21	4	0	8	9	0	0	13
ASV_1831_16S_022.3	2	5	0	15	1	7	9	4	18	2	0	0	0	23	0	0	7	6	11	0	0	8
ASV_1844_16S_022.3	0	0	27	3	0	0	0	18	0	0	0	34	24	0	0	46	7	0	8	0	0	0
ASV_1850_16S_022.3	13	0	0	0	28	13	0	1	6	0	0	2	0	28	11	1	0	0	16	21	0	1
ASV_1860_16S_022.3	0	0	0	45	0	0	0	12	0	0	0	0	8	0	9	26	41	0	0	0	0	0
ASV_1866_16S_022.3	32	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	13	8	28	0	0	0
ASV_1868_16S_022.3	0	0	0	0	0	0	0	0	0	0	0	38	32	0	0	0	0	0	17	15	11	0
ASV_1876_16S_022.3	0	0	30	0	0	0	0	0	0	0	46	0	18	22	0	0	0	0	0	46	0	20
ASV_1875_16S_022.3	0	21	24	0	0	17	0	7	0	0	0	3	44	0	0	0	0	0	12	19	0	0
ASV_1877_16S_022.3	0	0	0	0	0	22	0	47	0	0	0	23	58	13	0	0	0	0	0	0	0	0
ASV_1878_16S_022.3	0	0	0	0	0	0	0	20	0	0	0	28	0	0	0	0	17	0	0	36	0	11
ASV_1888_16S_022.3	0	0	0	16	0	24	0	0	0	0	0	0	0	0	0	0	32	0	0	36	0	0
ASV_1887_16S_022.3	0	5	5	10	18	5	0	2	0	0	6	9	6	0	0	0	27	7	11	30	0	11
ASV_1897_16S_022.3	0	0	0	0	7	14	0	21	0	0	0	0	0	0	0	61	11	0	0	0	0	0
ASV_1899_16S_022.3	0	0	0	24	0	0	0	17	5	0	0	19	22	16	0	12	8	0	9	14	0	0
ASV_1896_16S_022.3	0	0	13	0	0	8	0	0	0	0	91	0	0	35	0	0	0	0	0	21	0	0
ASV_1908_16S_022.3	3	9	0	13	15	0	0	10	8	0	0	9	3	1	0	11	12	16	1	20	0	3
ASV_1907_16S_022.3	12	13	0	0	1	1	0	0	8	0	1	4	13	4	10	0	2	5	13	0	11	21
ASV_1940_16S_022.3	0	0	0	0	21	47	0	0	13	0	0	0	10	0	5	0	0	0	0	0	0	21
ASV_1943_16S_022.3	0	0	19	0	0	34	4	0	0	0	71	0	0	11	0	0	0	0	0	8	0	0
ASV_1953_16S_022.3	0	0	0	0	0	0	0	0	0	0	0	0	97	8	0	0	0	0	6	53	0	0
ASV_1958_16S_022.3	0	4	9	31	14	0	0	12	6	0	0	0	0	0	0	11	20	0	0	12	8	0
ASV_1972_16S_022.3	0	15	12	3	0	1	0	11	0	0	0	1	3	25	11	9	17	0	0	9	4	0
ASV_1982_16S_022.3	0	0	19	19	0	0	0	28	0	0	0	0	18	0	0	25	9	0	0	9	0	19
ASV_1991_16S_022.3	0	13	24	0	0	19	0	0	0	0	14	0	0	12	0	12	0	0	0	24	0	0
ASV_2001_16S_022.3	0	16	7	0	0	0	0	0	0	0	27	17	15	0	0	0	17	0	2	1	18	0
ASV_2019_16S_022.3	2	4	12	4	13	7	0	9	9	0	6	9	7	2	1	5	2	6	5	10	0	1
ASV_2035_16S_022.3	0	6	9	0	0	0	0	0	0	0	39	0	4	13	0	0	0	0	0	50	0	0
ASV_2054_16S_022.3	0	24	0	0	37	0	0	0	0	0	0	0	17	0	0	0	0	0	0	35	0	0
ASV_2055_16S_022.3	0	12	33	0	0	0	0	77	10	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2053_16S_022.3	18	12	35	5	0	5	0	0	0	0	9	6	0	6	0	0	0	5	8	11	7	0
ASV_2063_16S_022.3	10	9	16	0	3	0	0	0	6	0	11	0	36	0	0	10	0	0	8	0	0	0
ASV_2066_16S_022.3	0	0	24	0	15	0	0	17	0	0	0	0	30	15	0	0	14	0	0	0	0	0
ASV_2075_16S_022.3	0	0	0	25	0	0	0	0	0	0	14	0	0	0	0	37	23	4	0	0	0	0
ASV_2096_16S_022.3	0	19	18	0	7	0	0	0	0	0	0	18	14	0	0	0	12	0	10	27	13	0
ASV_2097_16S_022.3	0	0	25	0	0	0	0	0	0	0	0	0	55	24	26	0	0	0	0	0	0	0
ASV_2111_16S_022.3	0	9	12	0	0	14	0	29	0	0	0	0	15	0	0	9	0	0	21	11	14	0
ASV_2123_16S_022.3	0	33	44	0	0	0	0	14	0	0	0	0	0	0	19	17	0	0	0	10	0	0
ASV_2132_16S_022.3	0	6	0	0	0	0	0	0	0	0	28	0	0	35	36	0	0	0	0	0	0	0
ASV_2139_16S_022.3	0	0	21	0	0	0	0	0	0	0	0	0	38	18	0	0	0	0	0	0	0	54
ASV_2162_16S_022.3	0	0	0	29	0	0	0	44	13	0	0	22	0	0	0	0	0	0	0	15	0	0
ASV_2171_16S_022.3	4	4	11	11	19	7	0	0	0	0	8	6	3	0	0	0	25	0	0	33	0	0
ASV_2183_16S_022.3	0	0	22	37	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0
ASV_2201_16S_022.3	4	9	28	15	0	0	0	45	0	0	0	0	6	0	0	0	0	4	0	4	6	0
ASV_2247_16S_022.3	0	0	0	0	32	26	0	0	0	0	22	0	0	0	0	0	11	0	0	17	0	0
ASV_2246_16S_022.3	0	0	0	15	0	0	0	20	0	0	39	0	0	0	0	0	0	0	0	61	0	0
ASV_2271_16S_022.3	0	0	37	0	20	0	0	0	0	0	0	0	0	0	0	0	44	0	0	32	0	0
ASV_2279_16S_022.3	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	12	40	24	0	0
ASV_2285_16S_022.3	0	0	0	0	0	22	0	0	0	0	66	0	0	0	0	0	0	0	4	4	5	22
ASV_2325_16S_022.3	0	0	0	0	5	62	0	0	0	7	0	26	0	0	0	0	24	0	0	0	0	0
ASV_2388_16S_022.3	0	0	0	23	51	0	0	0	0	0	31	0	0	0	0	0	15	0	0	0	0	0
ASV_2386_16S_022.3	13	0	0	0	8	10	0	0	0	0	45	28	0	0	0	0	0	14	0	0	0	0
ASV_2403_16S_022.3	0	0	0	28	11	0	0	4	0	0	0	0	0	0	0	11	19	0	8	17	0	10
ASV_2458_16S_022.3	5	0	5	0	0	0	0	14	4	0	0	8	40	8	6	5	0	0	0	0	0	15
ASV_2519_16S_022.3	0	0	0	0	0	0	0	40	0	0	0	0	13	0	0	0	0	0	18	0	18	15
ASV_2553_16S_022.3	7	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	13	32	0	0
