ASV	BL.20130417	BL.20130507	BL.20130604	BL.20130709	BL.20130801	BL.20130917	BL.20131015	BL.20140114	BL.20140211	BL.20140310	BL.20141007	BL.20141111	BL.20150113	BL.20150210	BL.20150916	BL.20151006	BL.20151110	BL.20151215	BL.20160119	BL.20160210	BL.20160308	BL.20160405	BL.20160504
OTU_537_18S_3.200	0	0	0	0	0	0	0	49	680	390	0	0	43	139	0	0	0	382	120	625	0	0	0
OTU_534_18S_3.200	0	0	0	0	0	0	0	0	0	336	0	41	319	0	0	163	79	239	168	0	0	0	0
OTU_550_18S_3.200	0	0	0	0	0	0	0	0	0	0	691	35	0	0	111	15	0	0	0	0	0	0	0
OTU_539_18S_3.200	0	0	0	0	0	15	0	28	0	257	178	0	66	0	81	73	342	533	30	0	0	0	62
OTU_512_18S_3.200	0	0	0	0	0	0	0	105	0	89	0	205	0	0	0	112	132	117	17	41	0	0	0
OTU_491_18S_3.200	0	0	0	0	0	0	0	0	0	128	73	0	0	0	0	66	0	0	861	0	0	0	0
OTU_553_18S_3.200	0	0	0	0	0	0	4	39	0	181	42	30	50	0	0	62	38	10	5	82	46	3	0
OTU_493_18S_3.200	0	0	0	0	0	0	0	26	0	0	0	207	1677	0	0	61	1024	160	75	0	0	0	0
OTU_558_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	5	55	0	0	110	180	44	103	0	0	0	0
OTU_547_18S_3.200	0	0	0	0	0	0	0	0	226	429	2126	35	487	0	0	0	154	171	87	0	0	0	11
OTU_561_18S_3.200	0	0	0	0	0	66	0	0	1	234	0	149	0	0	0	0	0	0	0	0	0	138	0
OTU_497_18S_3.200	0	0	0	0	0	0	0	0	0	62	0	0	0	3526	0	0	0	0	1245	361	0	0	0
OTU_565_18S_3.200	0	0	0	0	0	0	0	0	0	0	115	0	59	0	0	64	61	40	0	115	0	0	0
OTU_566_18S_3.200	0	0	0	0	0	10	0	0	0	0	0	0	263	0	0	14	0	0	44	0	18	0	0
OTU_560_18S_3.200	84	0	0	0	0	0	0	229	0	200	0	107	107	0	0	55	0	36	39	122	0	0	0
OTU_568_18S_3.200	0	0	0	0	0	0	0	0	184	0	220	178	212	0	0	219	127	208	0	141	0	0	0
OTU_556_18S_3.200	0	0	0	0	0	0	0	145	0	0	231	320	39	0	0	107	181	50	22	0	0	0	0
OTU_580_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	55	31	73	0	0	0	0	11
OTU_582_18S_3.200	0	0	0	0	0	0	0	185	0	32	83	78	0	0	620	81	252	48	28	48	62	0	122
OTU_588_18S_3.200	0	0	0	0	0	5	14	24	0	0	597	96	51	0	0	29	115	40	17	0	36	64	0
OTU_598_18S_3.200	0	0	0	0	0	0	0	0	617	128	142	45	68	0	0	25	98	53	0	0	0	0	0
OTU_605_18S_3.200	0	0	0	0	0	0	0	92	521	279	18	0	153	0	0	107	74	31	0	0	20	0	0
OTU_606_18S_3.200	0	0	0	0	0	0	0	0	49	0	0	0	120	0	0	1676	0	0	40	0	0	0	0
OTU_610_18S_3.200	65	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	24	57	12	0
OTU_611_18S_3.200	0	0	0	0	0	0	0	0	43	0	0	0	0	78	0	0	16	24	0	0	141	0	0
OTU_612_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	44	58	0	0	69	65	30	0	0	0	0	0
OTU_619_18S_3.200	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	8	13	32	555	0	0
OTU_621_18S_3.200	0	0	0	0	0	0	0	40	0	0	0	0	0	0	217	46	287	0	0	0	0	0	0
OTU_613_18S_3.200	0	0	0	0	0	0	0	249	437	0	0	166	267	0	0	149	192	171	81	0	0	0	0
OTU_625_18S_3.200	0	0	0	0	0	0	0	43	0	70	0	59	0	0	0	102	0	226	26	0	16	0	0
OTU_641_18S_3.200	0	0	0	0	0	0	0	45	0	29	0	41	35	20	0	29	0	0	0	0	0	0	0
OTU_577_18S_3.200	0	0	0	0	0	0	0	0	0	789	229	0	278	0	131	116	227	335	145	0	0	0	0
OTU_624_18S_3.200	0	0	0	0	0	135	113	0	0	0	0	108	0	0	124	18	0	0	0	0	0	9	0
OTU_564_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	1215	35	8	0	121	10	0
OTU_660_18S_3.200	0	0	0	0	0	0	0	0	0	0	241	25	0	0	96	0	0	0	0	0	0	0	97
OTU_622_18S_3.200	0	0	0	0	0	0	0	195	564	0	0	636	418	484	0	0	0	0	106	0	0	0	0
OTU_655_18S_3.200	0	0	0	0	0	0	0	0	0	33	170	375	34	0	0	46	112	29	0	0	0	0	0
OTU_670_18S_3.200	0	0	0	0	0	0	0	46	0	0	282	0	0	0	991	15	21	11	123	0	0	0	72
OTU_652_18S_3.200	0	0	0	0	0	0	0	0	71	97	93	110	104	0	0	75	148	33	46	0	27	0	0
OTU_680_18S_3.200	0	0	0	0	0	0	0	130	134	299	0	185	0	0	0	0	0	0	0	0	35	0	0
OTU_683_18S_3.200	0	0	0	0	0	0	0	10	0	0	123	0	0	0	0	18	0	54	0	0	0	0	0
OTU_682_18S_3.200	0	0	0	0	0	0	0	637	852	2222	526	69	0	236	0	0	50	28	0	0	0	0	0
OTU_671_18S_3.200	0	0	0	0	0	0	0	0	446	0	65	475	174	0	0	219	93	0	0	0	0	0	0
OTU_691_18S_3.200	0	0	21	657	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1794	603
OTU_689_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	36	29	0	0	37	0	0	0
OTU_699_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	50	0	17	141	0	0	47	0	240	0	0	599
OTU_726_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	9	20	28	35	0	0	0	0
OTU_724_18S_3.200	0	0	0	0	0	0	0	50	0	30	0	54	0	0	0	0	23	0	18	0	0	0	0
OTU_732_18S_3.200	78	191	0	0	0	0	0	111	0	215	0	0	0	0	245	0	0	0	0	138	696	0	0
OTU_646_18S_3.200	59	0	0	0	0	0	0	95	38	0	0	0	45	1317	12	0	88	77	982	86	0	0	0
OTU_729_18S_3.200	0	0	0	0	0	0	0	35	24	0	12	0	25	0	0	25	0	13	0	0	0	0	0
OTU_711_18S_3.200	0	0	0	0	0	0	0	0	100	0	0	0	966	152	0	0	0	0	166	0	0	0	0
OTU_741_18S_3.200	0	0	0	0	0	0	0	81	0	0	0	52	44	0	0	46	80	0	0	0	0	0	0
OTU_748_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	29	44	15	0	0
OTU_749_18S_3.200	0	0	0	0	0	0	0	0	0	0	595	0	30	0	0	33	0	0	30	0	0	58	0
OTU_756_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	810	38	0	0	0	0	19	99	251	0	0	0
OTU_722_18S_3.200	0	0	0	0	0	0	0	119	96	0	82	173	371	27	27	894	232	542	63	245	0	0	0
OTU_747_18S_3.200	0	0	0	0	0	0	0	44	0	129	122	29	0	0	0	24	51	81	0	72	40	30	0
OTU_734_18S_3.200	0	0	0	0	0	0	0	65	0	0	283	209	240	122	22	158	194	25	52	21	0	0	17
OTU_653_18S_3.200	0	0	0	0	0	0	0	0	0	0	826	329	0	0	64	0	1059	980	0	0	0	24	0
OTU_771_18S_3.200	0	0	0	0	0	0	0	240	98	156	0	0	249	0	0	0	0	0	0	0	0	0	0
OTU_773_18S_3.200	0	0	0	0	0	0	0	0	0	0	304	33	98	0	0	0	13	0	0	74	16	0	0
OTU_763_18S_3.200	0	0	0	0	0	0	0	0	38	0	27	165	0	0	0	116	0	16	0	0	0	0	0
OTU_778_18S_3.200	0	14	0	159	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	5	54	141	87
OTU_714_18S_3.200	0	0	0	0	0	0	0	157	0	0	0	303	659	81	0	0	0	0	389	0	0	0	0
OTU_768_18S_3.200	0	0	0	0	0	0	0	0	0	0	1723	174	7	0	0	476	66	0	0	0	0	0	0
OTU_698_18S_3.200	0	0	0	0	0	0	0	199	177	0	0	0	87	0	0	25	81	136	450	113	0	0	0
OTU_790_18S_3.200	0	0	0	0	0	0	0	33	82	0	0	0	0	0	0	0	0	0	0	0	0	49	16
OTU_798_18S_3.200	13	0	0	0	0	0	0	17	202	0	0	0	132	191	0	0	0	20	66	25	0	0	0
OTU_800_18S_3.200	0	0	0	0	0	0	0	106	82	505	121	114	56	0	0	7	0	52	20	0	0	0	0
OTU_788_18S_3.200	0	0	0	0	0	0	0	0	0	251	115	74	22	0	61	0	31	0	0	0	0	0	0
OTU_791_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	114	141	91	0	0	0	0	0
OTU_817_18S_3.200	0	0	0	0	0	0	0	146	111	0	0	470	709	0	19	82	55	44	0	0	0	0	0
OTU_799_18S_3.200	0	0	0	0	0	0	0	125	0	359	482	182	0	0	111	53	0	0	0	0	0	0	0
OTU_797_18S_3.200	0	0	0	0	0	0	0	156	320	0	0	0	209	249	0	0	0	33	100	159	0	0	0
OTU_806_18S_3.200	0	0	0	0	0	8	0	57	0	0	0	0	0	0	20	0	0	23	67	0	0	162	0
OTU_842_18S_3.200	0	0	0	0	0	0	0	0	0	133	0	0	0	1576	0	0	0	918	32	37	0	0	0
OTU_846_18S_3.200	0	0	0	0	0	0	0	0	0	0	116	0	15	0	0	0	6	0	0	0	0	31	0
OTU_831_18S_3.200	0	4	0	0	0	0	0	0	0	0	197	0	0	0	0	0	18	0	25	25	124	0	0
OTU_761_18S_3.200	0	0	0	0	0	137	207	161	0	0	917	0	0	0	393	0	196	28	0	0	0	0	0
OTU_839_18S_3.200	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	171	110	0	0
OTU_850_18S_3.200	0	0	0	0	0	0	0	475	160	0	0	0	14	0	0	21	0	155	214	0	0	0	0
OTU_858_18S_3.200	0	0	0	0	0	0	0	389	143	2	0	38	124	694	0	83	99	285	0	248	43	16	0
OTU_868_18S_3.200	0	0	0	0	0	0	0	0	104	0	0	856	31	0	0	98	24	13	0	0	0	0	0
OTU_787_18S_3.200	8	0	0	0	0	0	0	151	180	0	0	0	158	0	0	22	109	132	441	0	0	0	0
OTU_871_18S_3.200	0	0	0	0	0	0	0	0	151	743	131	36	30	0	0	39	39	76	29	0	17	0	0
OTU_866_18S_3.200	0	0	0	0	0	0	0	0	0	0	224	707	280	0	58	498	0	0	0	0	0	0	0
OTU_767_18S_3.200	0	0	0	0	0	0	0	202	206	51	314	211	169	0	0	166	296	84	74	0	0	0	0
OTU_879_18S_3.200	0	0	0	0	0	0	0	107	206	265	0	0	0	512	0	0	0	71	163	0	0	0	0
OTU_886_18S_3.200	0	0	0	544	23	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260
OTU_889_18S_3.200	0	0	0	0	0	0	0	24	0	0	0	137	54	0	0	0	0	0	0	72	0	0	0
OTU_887_18S_3.200	0	0	0	0	0	0	0	59	84	399	0	0	84	182	0	12	0	0	25	72	0	0	0
OTU_855_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	221	132	0	0	0	0	2314	77	56	0	0	0
OTU_899_18S_3.200	0	51	0	0	0	132	0	0	0	626	268	0	0	652	137	0	0	0	19	750	0	0	0
OTU_910_18S_3.200	0	0	0	7	0	0	10	0	0	616	0	0	0	0	0	0	0	0	0	328	125	14	0
OTU_829_18S_3.200	0	0	0	0	0	0	0	0	0	506	409	189	486	976	0	0	162	0	195	0	0	0	0
OTU_861_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	164	90	0	299	0	58	0	0	0	0	0	0
OTU_902_18S_3.200	0	0	0	0	0	0	0	43	158	0	0	92	83	0	0	53	42	27	121	37	0	0	0
OTU_923_18S_3.200	6	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	20	0	131	35	12	0	0
OTU_924_18S_3.200	0	0	0	158	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	101	436
OTU_920_18S_3.200	0	0	0	0	0	0	0	0	0	0	67	102	0	0	0	48	0	0	0	0	21	0	0
OTU_931_18S_3.200	0	0	0	0	0	0	0	177	148	0	0	0	0	46	0	0	0	0	0	16	0	0	0
OTU_938_18S_3.200	0	0	0	0	0	0	0	58	0	204	0	0	0	0	0	0	89	64	39	0	0	0	0
OTU_942_18S_3.200	0	0	0	0	0	0	0	58	0	0	0	93	42	0	0	71	53	0	0	0	0	0	0
OTU_932_18S_3.200	0	0	0	0	0	0	0	124	63	226	0	164	0	0	0	0	0	74	66	419	0	0	0
OTU_956_18S_3.200	51	0	0	0	0	0	0	0	122	352	291	0	0	0	0	0	0	0	0	0	0	0	0
OTU_962_18S_3.200	0	0	0	0	0	53	0	0	181	356	49	0	0	299	0	0	46	44	0	1636	0	31	0
OTU_979_18S_3.200	15	13	0	0	0	4	0	0	0	0	150	0	0	0	0	0	0	16	0	0	96	0	0
OTU_904_18S_3.200	0	0	0	0	0	0	0	191	77	473	0	328	335	0	0	201	350	194	8	0	0	0	0
OTU_960_18S_3.200	0	0	0	0	0	0	0	162	0	0	0	187	209	0	0	197	0	183	121	0	0	0	0
OTU_911_18S_3.200	0	0	0	0	0	0	0	319	149	213	0	291	165	0	0	135	164	329	132	0	0	0	0
OTU_994_18S_3.200	0	0	0	0	0	0	0	64	0	0	38	37	0	0	0	0	0	29	20	0	0	0	0
OTU_909_18S_3.200	0	0	0	0	0	0	0	0	373	0	0	0	347	0	0	18	186	66	425	287	0	0	0
OTU_937_18S_3.200	0	0	0	0	0	0	0	0	64	0	73	0	31	63	0	380	38	410	34	294	0	0	0
OTU_985_18S_3.200	0	0	0	0	0	0	0	69	562	0	0	0	86	0	0	0	0	151	0	131	0	0	0
OTU_997_18S_3.200	0	0	0	0	0	79	69	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	10
OTU_998_18S_3.200	0	0	0	0	0	0	0	0	76	53	321	142	0	0	35	258	0	307	0	266	0	10	0
OTU_999_18S_3.200	0	0	0	0	0	0	0	48	0	69	0	0	162	0	0	149	0	74	0	0	0	0	0
OTU_973_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	59	58	93	56	41	0	12	23
OTU_989_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	48	205	126	0	0	0	0
OTU_1019_18S_3.200	0	5	0	0	0	0	0	23	8	2	37	55	70	0	49	52	108	47	26	19	0	0	0
OTU_505_18S_3.200	0	0	0	0	0	0	0	361	0	671	0	38	77	396	194	29	152	85	156	0	0	0	0
OTU_1034_18S_3.200	0	0	0	0	0	0	0	0	0	73	0	49	64	0	85	94	0	150	37	0	0	0	0
OTU_859_18S_3.200	0	36	0	0	0	0	0	0	0	0	0	0	0	0	471	126	603	0	0	338	0	0	0
OTU_965_18S_3.200	0	0	0	0	0	0	0	0	75	711	0	0	0	0	0	181	0	503	438	0	172	0	0
OTU_982_18S_3.200	11	15	80	0	0	0	0	1577	1	128	1	5	21	0	9	15	13	8	281	49	9	0	0
OTU_1023_18S_3.200	0	0	0	0	0	0	0	0	31	0	236	492	52	0	0	0	118	0	21	0	0	0	0
OTU_881_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	107	34	0	31	0	66	692	722	0	0	0	0
OTU_833_18S_3.200	0	0	0	0	0	0	0	38	0	437	0	86	70	0	0	873	519	11	265	0	0	0	0
OTU_1050_18S_3.200	7	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	89	23	0	0	0
OTU_995_18S_3.200	0	0	0	0	0	0	0	0	0	0	491	0	600	0	0	0	376	643	82	0	0	0	0
OTU_1086_18S_3.200	0	0	0	0	0	0	0	2	2	161	0	1	1	0	0	1	0	14	48	0	0	0	0
OTU_1058_18S_3.200	0	0	0	0	0	0	0	149	0	0	0	156	164	0	0	122	90	76	19	0	0	0	0
OTU_1076_18S_3.200	0	0	0	0	0	0	0	0	271	0	140	0	78	0	0	28	155	19	58	15	0	13	0
OTU_1077_18S_3.200	0	0	0	0	0	0	0	10	88	0	0	77	45	0	0	0	29	65	55	0	15	0	0
OTU_1095_18S_3.200	0	0	0	0	0	0	0	29	102	0	0	37	119	0	16	109	49	157	64	0	22	0	0
OTU_1106_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	129	38	0	28	0	0	0	0
OTU_1114_18S_3.200	0	0	0	0	0	0	0	0	0	185	0	0	0	0	79	0	0	312	90	86	0	0	0
OTU_1121_18S_3.200	0	0	0	0	0	0	0	0	0	0	67	127	64	0	74	0	24	3	0	0	0	0	0
OTU_1105_18S_3.200	0	0	0	0	0	0	0	50	0	0	0	266	28	0	0	63	0	147	37	0	0	0	0
OTU_1110_18S_3.200	0	0	0	0	0	0	0	0	0	127	0	60	110	0	0	74	58	97	95	33	0	0	0
OTU_1104_18S_3.200	0	0	0	0	0	0	0	0	151	0	0	0	98	0	51	52	0	0	180	439	0	0	0
OTU_1148_18S_3.200	0	0	0	0	0	0	0	0	47	46	203	124	222	0	0	35	39	49	101	0	0	0	0
OTU_1027_18S_3.200	0	0	0	0	0	0	0	75	0	53	0	75	59	0	0	772	565	0	185	0	0	0	0
OTU_1146_18S_3.200	0	0	0	0	0	56	0	0	0	0	285	0	0	0	717	4	1	3	0	0	0	0	0
OTU_1139_18S_3.200	0	0	0	0	0	0	0	94	74	0	0	0	15	0	0	51	13	58	34	0	0	0	0
OTU_1111_18S_3.200	0	0	0	0	0	0	0	86	0	0	0	178	0	46	0	128	0	62	0	104	0	0	0
OTU_1144_18S_3.200	0	0	0	0	0	5	20	117	0	0	0	28	0	0	126	0	0	12	0	42	42	0	0
OTU_1180_18S_3.200	0	0	0	0	0	0	0	116	144	217	0	0	0	0	0	0	0	0	0	0	40	0	0
OTU_1195_18S_3.200	0	0	0	0	0	0	0	0	83	0	82	0	79	0	0	0	47	29	0	0	0	0	0
OTU_1179_18S_3.200	0	0	0	0	0	0	0	0	148	0	0	31	10	0	0	45	33	123	0	0	17	0	0
OTU_1207_18S_3.200	0	0	0	0	0	0	0	14	351	0	0	22	0	210	0	0	0	0	0	0	0	0	0
OTU_1214_18S_3.200	18	0	0	0	0	0	0	111	370	0	0	641	328	345	0	0	0	50	42	0	0	0	0
OTU_1127_18S_3.200	0	0	0	0	0	0	0	142	0	0	137	238	107	0	0	137	227	246	103	26	0	0	36
OTU_1173_18S_3.200	0	0	0	0	0	0	0	55	61	0	0	0	80	0	0	59	79	89	58	100	0	0	0
OTU_1226_18S_3.200	0	0	0	0	0	0	0	0	0	215	0	0	0	0	32	0	0	32	0	0	0	20	0
OTU_1165_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	1258	211	0	55	12	0	301	0	0	0	0
OTU_1123_18S_3.200	0	0	0	0	0	0	0	0	129	166	0	0	0	59	0	25	0	0	297	116	9	0	0
OTU_1233_18S_3.200	31	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	27	31	6	0	0	0
OTU_1252_18S_3.200	0	0	0	0	0	0	0	22	60	0	0	308	98	0	0	116	47	56	0	0	0	0	0
OTU_1256_18S_3.200	0	0	0	0	0	0	0	135	251	139	0	395	319	700	0	0	0	0	0	0	0	0	0
OTU_1263_18S_3.200	0	0	0	0	0	0	0	0	0	0	99	111	172	0	0	165	67	104	0	0	0	0	0
OTU_1266_18S_3.200	0	0	0	0	0	0	0	149	0	416	0	0	0	0	0	36	67	31	62	0	21	0	0
OTU_1275_18S_3.200	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	47	11	42	0	0	0	16	0
OTU_1284_18S_3.200	0	0	0	0	0	0	0	109	0	0	0	59	117	0	0	0	0	93	0	0	0	0	0
OTU_1286_18S_3.200	0	0	0	0	0	0	0	80	0	50	0	0	0	0	124	0	136	0	48	0	0	0	0
OTU_1202_18S_3.200	0	0	0	0	0	0	0	0	0	18	237	103	0	0	178	85	185	0	41	0	0	0	0
OTU_1258_18S_3.200	0	0	0	0	0	0	0	0	552	93	0	0	0	0	0	0	0	118	107	63	0	0	0
OTU_1296_18S_3.200	0	0	0	0	0	0	0	72	0	0	192	72	39	0	0	51	142	0	0	0	0	0	0
OTU_1283_18S_3.200	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	32	7	30	4	0	0	0	0
OTU_1290_18S_3.200	0	0	0	0	0	0	0	283	0	0	76	0	40	0	0	73	78	78	28	0	0	0	0
OTU_1309_18S_3.200	0	0	0	101	0	0	0	0	0	0	1	0	0	0	2	0	0	2	1	8	0	0	52
OTU_1257_18S_3.200	0	0	13	0	0	54	57	111	0	0	0	0	0	668	164	0	102	25	8	0	288	0	0
OTU_1159_18S_3.200	0	0	0	0	0	0	0	78	0	855	0	397	25	0	0	0	0	29	334	0	0	0	0
OTU_1172_18S_3.200	0	0	0	0	0	0	0	49	0	222	0	0	25	832	0	0	0	63	381	32	0	0	0
OTU_1299_18S_3.200	0	0	0	0	0	23	0	82	0	0	0	0	0	0	119	0	155	0	34	0	0	0	255
OTU_1281_18S_3.200	0	0	0	0	0	0	0	0	26	0	0	32	158	0	0	161	142	75	40	0	0	0	0
OTU_1332_18S_3.200	0	0	0	0	0	0	0	0	0	0	86	159	0	0	0	48	6	51	0	0	0	0	0
OTU_1337_18S_3.200	0	0	0	0	0	23	0	0	0	0	420	47	0	0	0	0	0	21	0	0	0	0	0
OTU_1345_18S_3.200	0	0	0	0	0	0	0	0	210	0	0	0	38	178	0	0	0	47	71	0	0	0	0
OTU_1347_18S_3.200	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	81	84	96	0	183	0	0	0
OTU_1354_18S_3.200	0	0	0	0	0	0	0	64	0	0	0	0	50	0	0	0	0	48	32	0	0	0	0
OTU_1304_18S_3.200	0	0	0	0	0	0	0	89	308	0	0	0	204	0	0	0	18	37	142	0	0	0	0
OTU_1353_18S_3.200	0	0	0	0	0	0	0	143	116	0	0	0	120	0	0	35	49	43	0	0	0	0	0
OTU_1313_18S_3.200	0	0	0	0	0	0	0	144	0	0	279	142	106	0	59	48	0	0	40	0	0	0	0
OTU_1362_18S_3.200	0	0	0	0	0	0	0	48	0	0	0	41	0	0	53	275	0	30	0	0	0	0	0
OTU_1291_18S_3.200	0	0	0	0	0	0	0	288	288	0	0	0	69	0	0	35	71	131	117	111	0	0	0
OTU_1245_18S_3.200	3	0	0	0	0	0	0	0	0	2	1	164	17	0	748	42	180	27	71	0	0	0	0
OTU_1334_18S_3.200	0	0	0	0	0	0	0	0	16	0	0	0	81	0	21	27	0	109	27	0	0	0	0
OTU_1374_18S_3.200	0	0	0	0	0	0	0	125	77	0	0	0	0	348	0	0	0	0	53	0	0	0	0
OTU_1358_18S_3.200	0	0	0	0	0	0	0	87	200	0	0	0	359	0	0	0	0	0	49	0	0	0	0
OTU_1355_18S_3.200	0	0	0	0	0	0	0	0	0	0	243	259	0	0	602	34	0	140	185	0	0	0	0
OTU_1389_18S_3.200	0	0	0	0	0	0	0	65	53	62	96	44	79	0	0	26	36	53	24	5	0	0	0
OTU_1399_18S_3.200	0	0	0	0	0	0	0	58	189	0	33	62	108	0	0	80	0	92	0	0	0	0	0
OTU_1404_18S_3.200	0	0	0	0	0	0	0	0	0	0	181	0	0	97	0	94	0	0	0	243	43	0	0
OTU_1335_18S_3.200	0	0	0	0	0	0	0	9	0	0	0	370	18	0	0	23	226	25	0	0	0	0	0
OTU_1398_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	166	95	553	0	0
OTU_1417_18S_3.200	0	0	0	0	0	0	0	0	0	0	120	0	21	0	0	25	39	0	0	0	0	0	0
OTU_1386_18S_3.200	0	0	0	0	0	0	0	56	221	0	0	0	69	0	0	45	49	110	0	0	0	0	0
OTU_1408_18S_3.200	0	0	0	0	0	0	0	130	0	0	678	66	65	0	0	0	0	0	0	0	0	0	0
OTU_1414_18S_3.200	0	0	0	0	0	10	0	66	0	0	0	0	43	0	7	19	0	97	58	35	0	0	0
OTU_1444_18S_3.200	0	0	0	189	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	21	83	74
OTU_1431_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	106	113	32	18	0	14	0	0	0	0	0
OTU_1390_18S_3.200	0	0	0	0	0	14	0	0	0	0	212	132	0	0	1058	71	42	12	0	0	0	0	0
OTU_1364_18S_3.200	0	0	0	0	0	0	0	0	0	0	92	0	279	0	121	255	0	0	0	0	0	0	0
OTU_1397_18S_3.200	0	0	0	0	0	0	0	0	0	0	85	948	0	0	0	44	101	0	0	0	0	0	0
OTU_1329_18S_3.200	0	0	0	0	0	0	0	0	0	0	301	43	0	27	660	46	154	116	76	0	0	0	0
OTU_1346_18S_3.200	0	0	0	0	0	0	0	95	67	0	21	47	50	0	32	65	62	50	54	0	0	0	0
OTU_1406_18S_3.200	0	0	0	0	0	0	0	79	52	0	0	0	0	0	0	19	0	38	66	0	0	0	0
OTU_1485_18S_3.200	0	0	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	56	0	73	16	0	0
OTU_1222_18S_3.200	0	0	0	0	0	0	0	101	0	0	81	0	0	0	80	76	628	76	0	0	112	0	0
OTU_1463_18S_3.200	0	0	0	0	0	0	0	0	284	0	0	206	13	0	0	0	36	48	29	30	0	0	0
OTU_1394_18S_3.200	0	0	0	0	0	0	0	34	0	0	0	238	381	0	0	0	125	0	0	0	0	0	0
OTU_1363_18S_3.200	0	0	0	0	0	0	0	0	0	0	274	283	187	0	42	158	155	0	0	0	0	0	0
OTU_1510_18S_3.200	0	0	0	0	0	4	27	0	0	42	0	0	0	212	0	0	0	0	0	19	21	0	15
OTU_1511_18S_3.200	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	16	11	12	0	0	0	0	0
OTU_1514_18S_3.200	0	0	0	0	0	0	0	0	69	0	118	41	0	0	0	0	0	1112	0	0	0	0	0
OTU_1509_18S_3.200	0	0	0	0	0	0	0	17	38	35	115	124	132	0	0	76	35	22	49	0	0	0	0
OTU_1365_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	1217	163	24	0
OTU_1274_18S_3.200	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	222	587	126	0	0	0	0	0
OTU_1405_18S_3.200	0	0	0	0	0	0	0	158	0	0	0	0	487	0	0	0	27	0	130	0	0	0	0
OTU_1318_18S_3.200	0	0	0	0	0	12	0	95	0	0	244	934	0	0	0	0	158	0	0	0	0	0	0
OTU_1477_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	18	58	126	0	0	15	160	240	0	0	0	0
OTU_1557_18S_3.200	0	0	0	0	0	0	0	0	106	0	0	64	131	0	38	79	19	92	0	0	0	0	0
OTU_1562_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	916	269	35
OTU_1391_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	77	476	62	0	0	0	0	0
OTU_1532_18S_3.200	0	0	0	0	0	10	0	17	0	0	0	252	0	0	0	49	0	0	0	0	0	0	0
OTU_1367_18S_3.200	0	0	0	0	0	0	0	392	0	246	0	0	0	0	177	0	143	0	124	104	43	0	0
OTU_1576_18S_3.200	0	0	0	0	0	0	0	0	0	0	0	38	39	0	1098	50	45	18	0	0	0	0	0
OTU_1627_18S_3.200	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	14	53	26	0	0	0	0	0
OTU_1611_18S_3.200	0	0	0	0	0	0	0	131	223	0	0	119	0	0	0	0	60	0	0	0	0	0	0
OTU_1592_18S_3.200	0	0	0	0	0	0	0	0	0	0	109	0	161	0	0	0	28	64	58	118	0	0	0
