ASV	EA.20130423	EA.20130604	EA.20130625	EA.20131127	EA.20131230	EA.20140415	EA.20140514	EA.20140930	EA.20141029	EA.20150227	EA.20150328	EA.20150516	EA.20150627	EA.20150801	EA.20150829	EA.20151006	EA.20151208	EA.20160225	EA.20160322	EA.20160502	EA.20160611	EA.20160822
ASV_1542_16S_3.200	0	5	0	0	0	4	0	0	4	0	6	0	39	33	37	0	6	6	0	23	17	27
ASV_1599_16S_3.200	0	0	0	0	0	0	0	10	0	28	23	0	0	0	0	22	16	0	0	44	13	30
ASV_1600_16S_3.200	13	9	0	0	13	21	0	0	0	0	0	16	0	0	0	0	0	12	6	7	11	0
ASV_1617_16S_3.200	0	10	5	0	0	0	21	0	8	0	0	0	27	21	8	7	0	0	10	54	0	36
ASV_1735_16S_3.200	0	5	0	0	0	0	0	0	0	0	0	0	6	50	29	0	0	10	0	12	15	10
ASV_1758_16S_3.200	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	28	28	51	0
ASV_1936_16S_3.200	0	0	5	8	0	0	0	0	8	0	0	0	0	27	32	0	0	0	9	30	6	12
ASV_1970_16S_3.200	0	0	0	0	0	0	0	3	0	0	0	27	15	0	13	0	0	0	0	3	0	50
ASV_1979_16S_3.200	0	0	0	20	28	23	0	0	0	0	0	0	0	0	0	0	26	13	0	0	0	0
ASV_1992_16S_3.200	0	0	0	0	0	6	0	0	7	17	0	5	10	0	4	0	11	10	0	24	21	22
ASV_2095_16S_3.200	18	19	0	0	0	0	0	0	0	0	0	0	6	17	0	0	33	0	22	17	0	10
ASV_2112_16S_3.200	0	5	0	9	0	0	0	0	0	8	0	0	11	28	28	0	9	0	0	17	0	30
ASV_2126_16S_3.200	0	0	0	0	0	0	9	0	3	21	0	0	4	0	8	8	12	0	39	0	23	0
ASV_2146_16S_3.200	0	0	0	0	0	0	9	0	0	23	4	13	0	18	26	0	6	0	0	0	14	22
ASV_2163_16S_3.200	0	0	0	7	0	0	0	0	14	0	0	0	26	0	29	9	0	0	0	0	14	26
ASV_2316_16S_3.200	0	0	0	3	0	0	0	0	0	11	0	0	18	12	16	5	0	0	10	33	10	0
ASV_2318_16S_3.200	0	0	0	0	0	0	0	0	0	8	0	0	16	17	35	0	0	0	0	0	13	24
ASV_2391_16S_3.200	0	0	0	0	0	0	0	0	0	19	0	0	21	0	26	0	0	0	22	16	0	12
ASV_2540_16S_3.200	0	0	0	0	0	10	0	0	0	0	0	0	21	13	26	0	6	0	0	0	18	15
